ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
14318	"ENSG00000156261"	"CCT8"	chr21	-	29062127	29062396	29062127	29062243	29062327	29062396
14319	"ENSG00000156261"	"CCT8"	chr21	-	29062168	29062415	29062168	29062213	29062327	29062415
14320	"ENSG00000156261"	"CCT8"	chr21	-	29062168	29062415	29062168	29062234	29062327	29062415
14321	"ENSG00000156261"	"CCT8"	chr21	-	29062168	29062415	29062168	29062238	29062327	29062415
14322	"ENSG00000156261"	"CCT8"	chr21	-	29062208	29062396	29062208	29062243	29062343	29062396
14323	"ENSG00000156261"	"CCT8"	chr21	-	29062208	29062396	29062208	29062243	29062346	29062396
14324	"ENSG00000156261"	"CCT8"	chr21	-	29062343	29062556	29062343	29062415	29062489	29062556
14325	"ENSG00000156261"	"CCT8"	chr21	-	29062343	29062737	29062343	29062396	29062489	29062737
14326	"ENSG00000156261"	"CCT8"	chr21	-	29064697	29065105	29064697	29064836	29064967	29065105
14327	"ENSG00000134369"	"NAV1"	chr1	+	201790553	201790850	201790553	201790577	201790688	201790850
14328	"ENSG00000182899"	"RPL35A"	chr3	+	197950935	197951241	197950935	197950978	197951158	197951241
14329	"ENSG00000182899"	"RPL35A"	chr3	+	197950953	197951241	197950953	197950978	197951171	197951241
14330	"ENSG00000228573"	NA	chr13	-	47825815	47826290	47825815	47825989	47826138	47826290
14331	"ENSG00000204422"	NA	chr6	-	31687823	31688298	31687823	31687900	31688028	31688298
14332	"ENSG00000204422"	NA	chr6	-	31687823	31688298	31687823	31687900	31688040	31688298
14333	"ENSG00000204422"	NA	chr6	-	31691194	31691680	31691194	31691236	31691578	31691680
14334	"ENSG00000204422"	NA	chr6	-	31693096	31693432	31693096	31693149	31693358	31693432
14335	"ENSG00000142731"	"PLK4"	chr4	+	127883261	127883557	127883261	127883357	127883438	127883557
14336	"ENSG00000142731"	"PLK4"	chr4	+	127883265	127883557	127883265	127883357	127883457	127883557
14337	"ENSG00000142731"	"PLK4"	chr4	+	127893493	127893881	127893493	127893604	127893733	127893881
14338	"ENSG00000226877"	NA	chr9	+	83819375	83820439	83819375	83819870	83820310	83820439
14339	"ENSG00000164308"	"ERAP2"	chr5	+	96883791	96883930	96883791	96883825	96883902	96883930
14340	"ENSG00000138674"	"SEC31A"	chr4	-	82900174	82900569	82900174	82900223	82900371	82900569
14341	"ENSG00000104980"	"TIMM44"	chr19	-	7932839	7933200	7932839	7932932	7933115	7933200
14342	"ENSG00000104980"	"TIMM44"	chr19	-	7933115	7933570	7933115	7933200	7933484	7933570
14343	"ENSG00000104980"	"TIMM44"	chr19	-	7933474	7933952	7933474	7933570	7933863	7933952
14344	"ENSG00000104980"	"TIMM44"	chr19	-	7933859	7934238	7933859	7934003	7934088	7934238
14345	"ENSG00000134215"	"VAV3"	chr1	-	107688380	107688528	107688380	107688406	107688521	107688528
14346	"ENSG00000172336"	"POP7"	chr7	+	100706120	100706600	100706120	100706304	100706493	100706600
14347	"ENSG00000172336"	"POP7"	chr7	+	100706120	100706600	100706120	100706304	100706497	100706600
14348	"ENSG00000033178"	"UBA6"	chr4	-	67624709	67625187	67624709	67624753	67624993	67625187
14349	"ENSG00000086758"	"HUWE1"	chrX	-	53546435	53546808	53546435	53546592	53546703	53546808
14350	"ENSG00000086758"	"HUWE1"	chrX	-	53551996	53552441	53551996	53552073	53552310	53552441
14351	"ENSG00000086758"	"HUWE1"	chrX	-	53558654	53559018	53558654	53558809	53558970	53559018
14352	"ENSG00000086758"	"HUWE1"	chrX	-	53561755	53562127	53561755	53561924	53562110	53562127
14353	"ENSG00000086758"	"HUWE1"	chrX	-	53561911	53562244	53561911	53561921	53562110	53562244
14354	"ENSG00000086758"	"HUWE1"	chrX	-	53586489	53586918	53586489	53586571	53586781	53586918
14355	"ENSG00000153207"	"AHCTF1"	chr1	-	246903713	246904033	246903713	246903834	246903948	246904033
14356	"ENSG00000146215"	"CRIP3"	chr6	-	43307620	43307876	43307620	43307743	43307838	43307876
14357	"ENSG00000164039"	"BDH2"	chr4	-	103085348	103086540	103085348	103085462	103086475	103086540
14358	"ENSG00000164039"	"BDH2"	chr4	-	103085348	103086540	103085348	103085740	103086479	103086540
14359	"ENSG00000164039"	"BDH2"	chr4	-	103085348	103086540	103085348	103085742	103086479	103086540
14360	"ENSG00000236699"	"ARHGEF38"	chr4	+	105630897	105631680	105630897	105631045	105631604	105631680
14361	"ENSG00000236699"	"ARHGEF38"	chr4	+	105667132	105667533	105667132	105667327	105667443	105667533
14362	"ENSG00000117133"	"RPF1"	chr1	+	84495883	84496370	84495883	84496063	84496243	84496370
14363	"ENSG00000117133"	"RPF1"	chr1	+	84495883	84496370	84495883	84496072	84496243	84496370
14364	"ENSG00000164466"	"SFXN1"	chr5	+	175509886	175510312	175509886	175510011	175510108	175510312
14365	"ENSG00000100316"	"RPL3"	chr22	-	39312886	39313202	39312886	39312984	39313117	39313202
14366	"ENSG00000100316"	"RPL3"	chr22	-	39313190	39313705	39313190	39313310	39313624	39313705
14367	"ENSG00000100316"	"RPL3"	chr22	-	39313190	39313705	39313190	39313310	39313628	39313705
14368	"ENSG00000100316"	"RPL3"	chr22	-	39313190	39313705	39313190	39313310	39313638	39313705
14369	"ENSG00000100316"	"RPL3"	chr22	-	39313190	39313705	39313190	39313310	39313690	39313705
14370	"ENSG00000100316"	"RPL3"	chr22	-	39313190	39314208	39313190	39313217	39314106	39314208
14371	"ENSG00000146063"	"TRIM41"	chr5	+	181232658	181233061	181232658	181232889	181232965	181233061
14372	"ENSG00000146063"	"TRIM41"	chr5	+	181232658	181233061	181232658	181232889	181232989	181233061
14373	"ENSG00000146063"	"TRIM41"	chr5	+	181232658	181233524	181232658	181232889	181233421	181233524
14374	"ENSG00000146063"	"TRIM41"	chr5	+	181233412	181233763	181233412	181233435	181233574	181233763
14375	"ENSG00000146063"	"TRIM41"	chr5	+	181233412	181233763	181233412	181233435	181233698	181233763
14376	"ENSG00000146063"	"TRIM41"	chr5	+	181234173	181235808	181234173	181234355	181235353	181235808
14377	"ENSG00000146063"	"TRIM41"	chr5	+	181234173	181235808	181234173	181234620	181235353	181235808
14378	"ENSG00000140990"	"NDUFB10"	chr16	+	1961152	1961899	1961152	1961291	1961441	1961899
14379	"ENSG00000140990"	"NDUFB10"	chr16	+	1961153	1961611	1961153	1961291	1961496	1961611
14380	"ENSG00000140990"	"NDUFB10"	chr16	+	1961153	1961636	1961153	1961258	1961496	1961636
14381	"ENSG00000140990"	"NDUFB10"	chr16	+	1961152	1961899	1961152	1961291	1961501	1961899
14382	"ENSG00000140990"	"NDUFB10"	chr16	+	1961152	1961899	1961152	1961258	1961530	1961899
14383	"ENSG00000140990"	"NDUFB10"	chr16	+	1961152	1961899	1961152	1961291	1961530	1961899
14384	"ENSG00000140990"	"NDUFB10"	chr16	+	1961441	1961840	1961441	1961611	1961796	1961840
14385	"ENSG00000140990"	"NDUFB10"	chr16	+	1961496	1961975	1961496	1961611	1961801	1961975
14386	"ENSG00000140990"	"NDUFB10"	chr16	+	1961496	1961975	1961496	1961636	1961801	1961975
14387	"ENSG00000254109"	"RBPMS-AS1"	chr8	-	30383221	30383697	30383221	30383362	30383543	30383697
14388	"ENSG00000138778"	"CENPE"	chr4	-	103145302	103145680	103145302	103145334	103145522	103145680
14389	"ENSG00000282278"	NA	chr4	+	53379072	53379262	53379072	53379117	53379224	53379262
14390	"ENSG00000282278"	NA	chr4	+	53414614	53415044	53414614	53414722	53414999	53415044
14391	"ENSG00000164032"	"H2AZ1"	chr4	-	99948087	99948940	99948087	99948547	99948810	99948940
14392	"ENSG00000164032"	"H2AZ1"	chr4	-	99948813	99949180	99948813	99948940	99949029	99949180
14393	"ENSG00000164032"	"H2AZ1"	chr4	-	99948810	99949303	99948810	99948940	99949272	99949303
14394	"ENSG00000164032"	"H2AZ1"	chr4	-	99949272	99949707	99949272	99949379	99949655	99949707
14395	"ENSG00000164032"	"H2AZ1"	chr4	-	99949272	99949707	99949272	99949379	99949662	99949707
14396	"ENSG00000164032"	"H2AZ1"	chr4	-	99949272	99949707	99949272	99949386	99949662	99949707
14397	"ENSG00000164032"	"H2AZ1"	chr4	-	99949662	99950268	99949662	99949740	99950089	99950268
14398	"ENSG00000110619"	"CARS1"	chr11	-	3001969	3002174	3001969	3002053	3002132	3002174
14399	"ENSG00000110619"	"CARS1"	chr11	-	3001969	3002600	3001969	3002174	3002273	3002600
14400	"ENSG00000110619"	"CARS1"	chr11	-	3001969	3002600	3001969	3002053	3002520	3002600
14401	"ENSG00000110619"	"CARS1"	chr11	-	3001969	3002600	3001969	3002174	3002520	3002600
14402	"ENSG00000110619"	"CARS1"	chr11	-	3001969	3002600	3001969	3002049	3002540	3002600
14403	"ENSG00000110619"	"CARS1"	chr11	-	3001969	3002600	3001969	3002109	3002540	3002600
14404	"ENSG00000110619"	"CARS1"	chr11	-	3017517	3017954	3017517	3017640	3017856	3017954
14405	"ENSG00000110619"	"CARS1"	chr11	-	3018382	3018749	3018382	3018511	3018619	3018749
14406	"ENSG00000110619"	"CARS1"	chr11	-	3018382	3018749	3018382	3018540	3018619	3018749
14407	"ENSG00000110619"	"CARS1"	chr11	-	3040523	3040980	3040523	3040581	3040895	3040980
14408	"ENSG00000165671"	"NSD1"	chr5	+	177135086	177136030	177135086	177135520	177135940	177136030
14409	"ENSG00000165671"	"NSD1"	chr5	+	177247923	177248324	177247923	177248079	177248180	177248324
14410	"ENSG00000131584"	"ACAP3"	chr1	-	1293563	1293911	1293563	1293708	1293822	1293911
14411	"ENSG00000131584"	"ACAP3"	chr1	-	1294401	1294841	1294401	1294628	1294717	1294841
14412	"ENSG00000131584"	"ACAP3"	chr1	-	1295446	1295934	1295446	1295554	1295735	1295934
14413	"ENSG00000131584"	"ACAP3"	chr1	-	1295446	1295934	1295446	1295554	1295781	1295934
14414	"ENSG00000131584"	"ACAP3"	chr1	-	1295781	1296109	1295781	1295934	1296014	1296109
14415	"ENSG00000131584"	"ACAP3"	chr1	-	1295781	1296109	1295781	1295938	1296014	1296109
14416	"ENSG00000131584"	"ACAP3"	chr1	-	1296014	1296241	1296014	1296109	1296210	1296241
14417	"ENSG00000131584"	"ACAP3"	chr1	-	1296210	1296631	1296210	1296280	1296424	1296631
14418	"ENSG00000131584"	"ACAP3"	chr1	-	1296210	1296631	1296210	1296280	1296442	1296631
14419	"ENSG00000131584"	"ACAP3"	chr1	-	1297821	1298282	1297821	1297933	1298012	1298282
14420	"ENSG00000131584"	"ACAP3"	chr1	-	1297836	1298282	1297836	1297933	1298029	1298282
14421	"ENSG00000131584"	"ACAP3"	chr1	-	1298029	1298265	1298029	1298113	1298184	1298265
14422	"ENSG00000131584"	"ACAP3"	chr1	-	1298029	1298421	1298029	1298113	1298369	1298421
14423	"ENSG00000131584"	"ACAP3"	chr1	-	1298029	1298421	1298029	1298282	1298369	1298421
14424	"ENSG00000131584"	"ACAP3"	chr1	-	1298302	1298679	1298302	1298421	1298566	1298679
14425	"ENSG00000131584"	"ACAP3"	chr1	-	1299830	1300026	1299830	1299905	1299972	1300026
14426	"ENSG00000131584"	"ACAP3"	chr1	-	1299972	1300256	1299972	1300068	1300153	1300256
14427	"ENSG00000131584"	"ACAP3"	chr1	-	1299830	1300256	1299830	1299905	1300157	1300256
14428	"ENSG00000131584"	"ACAP3"	chr1	-	1299972	1300256	1299972	1300068	1300157	1300256
14429	"ENSG00000131584"	"ACAP3"	chr1	-	1302921	1303231	1302921	1302975	1303131	1303231
14430	"ENSG00000131584"	"ACAP3"	chr1	-	1302921	1303231	1302921	1302975	1303161	1303231
14431	"ENSG00000131584"	"ACAP3"	chr1	-	1304085	1304581	1304085	1304143	1304538	1304581
14432	"ENSG00000110514"	"MADD"	chr11	+	47284177	47284451	47284177	47284281	47284374	47284451
14433	"ENSG00000110514"	"MADD"	chr11	+	47284177	47284451	47284177	47284281	47284398	47284451
14434	"ENSG00000110514"	"MADD"	chr11	+	47289847	47290299	47289847	47289945	47290148	47290299
14435	"ENSG00000110514"	"MADD"	chr11	+	47289847	47290299	47289847	47290053	47290148	47290299
14436	"ENSG00000110514"	"MADD"	chr11	+	47295495	47295765	47295495	47295576	47295717	47295765
14437	"ENSG00000110514"	"MADD"	chr11	+	47295495	47295765	47295495	47295579	47295717	47295765
14438	"ENSG00000110514"	"MADD"	chr11	+	47295495	47295954	47295495	47295567	47295896	47295954
14439	"ENSG00000110514"	"MADD"	chr11	+	47295495	47295954	47295495	47295576	47295896	47295954
14440	"ENSG00000110514"	"MADD"	chr11	+	47295495	47295954	47295495	47295579	47295896	47295954
14441	"ENSG00000110514"	"MADD"	chr11	+	47295717	47296055	47295717	47295765	47295896	47296055
14442	"ENSG00000110514"	"MADD"	chr11	+	47324183	47324577	47324183	47324337	47324470	47324577
14443	"ENSG00000110514"	"MADD"	chr11	+	47326543	47327025	47326543	47326552	47326737	47327025
14444	"ENSG00000271913"	"TAGAP-AS1"	chr6	+	159023602	159026041	159023602	159024023	159025948	159026041
14445	"ENSG00000204758"	NA	chr5	-	172958138	172958438	172958138	172958257	172958371	172958438
14446	"ENSG00000159640"	"ACE"	chr17	+	63493982	63494405	63493982	63494066	63494371	63494405
14447	"ENSG00000130827"	"PLXNA3"	chrX	+	154464448	154464794	154464448	154464501	154464675	154464794
14448	"ENSG00000130827"	"PLXNA3"	chrX	+	154464401	154464794	154464401	154464501	154464753	154464794
14449	"ENSG00000130827"	"PLXNA3"	chrX	+	154465635	154466080	154465635	154465847	154465934	154466080
14450	"ENSG00000130827"	"PLXNA3"	chrX	+	154466162	154466512	154466162	154466270	154466375	154466512
14451	"ENSG00000130827"	"PLXNA3"	chrX	+	154466358	154466765	154466358	154466512	154466622	154466765
14452	"ENSG00000130827"	"PLXNA3"	chrX	+	154466676	154467150	154466676	154466793	154467056	154467150
14453	"ENSG00000130827"	"PLXNA3"	chrX	+	154467056	154467313	154467056	154467150	154467231	154467313
14454	"ENSG00000130827"	"PLXNA3"	chrX	+	154467752	154468224	154467752	154468001	154468081	154468224
14455	"ENSG00000130827"	"PLXNA3"	chrX	+	154468302	154468738	154468302	154468559	154468636	154468738
14456	"ENSG00000130827"	"PLXNA3"	chrX	+	154468302	154468738	154468302	154468559	154468662	154468738
14457	"ENSG00000130827"	"PLXNA3"	chrX	+	154468302	154468738	154468302	154468559	154468720	154468738
14458	"ENSG00000130827"	"PLXNA3"	chrX	+	154468636	154468869	154468636	154468729	154468822	154468869
14459	"ENSG00000130827"	"PLXNA3"	chrX	+	154468636	154468969	154468636	154468738	154468822	154468969
14460	"ENSG00000130827"	"PLXNA3"	chrX	+	154468720	154469215	154468720	154468969	154469055	154469215
14461	"ENSG00000130827"	"PLXNA3"	chrX	+	154469416	154469784	154469416	154469482	154469687	154469784
14462	"ENSG00000130827"	"PLXNA3"	chrX	+	154470846	154471317	154470846	154471009	154471104	154471317
14463	"ENSG00000138668"	"HNRNPD"	chr4	-	82354930	82355401	82354930	82355001	82355303	82355401
14464	"ENSG00000138668"	"HNRNPD"	chr4	-	82356536	82356879	82356536	82356683	82356795	82356879
14465	"ENSG00000138668"	"HNRNPD"	chr4	-	82356553	82356879	82356553	82356683	82356801	82356879
14466	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373663	82373445	82373486	82373585	82373663
14467	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373663	82373445	82373486	82373588	82373663
14468	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373663	82373445	82373486	82373592	82373663
14469	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373663	82373445	82373486	82373620	82373663
14470	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373663	82373445	82373486	82373624	82373663
14471	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373663	82373445	82373486	82373627	82373663
14472	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373709	82373445	82373486	82373664	82373709
14473	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373721	82373445	82373486	82373710	82373721
14474	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373721	82373445	82373486	82373713	82373721
14475	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373983	82373445	82373737	82373795	82373983
14476	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373983	82373445	82373777	82373883	82373983
14477	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373983	82373445	82373777	82373906	82373983
14478	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373983	82373445	82373737	82373923	82373983
14479	"ENSG00000138668"	"HNRNPD"	chr4	-	82373445	82373983	82373445	82373777	82373923	82373983
14480	"ENSG00000138668"	"HNRNPD"	chr4	-	82373664	82374144	82373664	82373737	82374118	82374144
14481	"ENSG00000138668"	"HNRNPD"	chr4	-	82373664	82374161	82373664	82373709	82374118	82374161
14482	"ENSG00000138668"	"HNRNPD"	chr4	-	82373664	82374161	82373664	82373721	82374118	82374161
14483	"ENSG00000138668"	"HNRNPD"	chr4	-	82373664	82374161	82373664	82373777	82374118	82374161
14484	"ENSG00000138668"	"HNRNPD"	chr4	-	82373664	82374161	82373664	82373781	82374118	82374161
14485	"ENSG00000138668"	"HNRNPD"	chr4	-	82373664	82374161	82373664	82374053	82374118	82374161
14486	"ENSG00000287778"	NA	chr4	+	11429691	11433319	11429691	11429892	11433190	11433319
14487	"ENSG00000136463"	"TACO1"	chr17	+	63606312	63607464	63606312	63606440	63607348	63607464
14488	"ENSG00000075539"	"FRYL"	chr4	-	48572928	48573243	48572928	48573071	48573185	48573243
14489	"ENSG00000170852"	"KBTBD2"	chr7	-	32874521	32875157	32874521	32874823	32874991	32875157
14490	"ENSG00000171219"	"CDC42BPG"	chr11	-	64826469	64826824	64826469	64826555	64826670	64826824
14491	"ENSG00000171219"	"CDC42BPG"	chr11	-	64827049	64827393	64827049	64827167	64827277	64827393
14492	"ENSG00000171219"	"CDC42BPG"	chr11	-	64827277	64827759	64827277	64827398	64827526	64827759
14493	"ENSG00000171219"	"CDC42BPG"	chr11	-	64827526	64827759	64827526	64827611	64827685	64827759
14494	"ENSG00000171219"	"CDC42BPG"	chr11	-	64832427	64832921	64832427	64832509	64832603	64832921
14495	"ENSG00000171219"	"CDC42BPG"	chr11	-	64832603	64832921	64832603	64832743	64832825	64832921
14496	"ENSG00000171219"	"CDC42BPG"	chr11	-	64832919	64833390	64832919	64832959	64833190	64833390
14497	"ENSG00000171219"	"CDC42BPG"	chr11	-	64833279	64833659	64833279	64833390	64833599	64833659
14498	"ENSG00000171219"	"CDC42BPG"	chr11	-	64833599	64833833	64833599	64833659	64833727	64833833
14499	"ENSG00000171219"	"CDC42BPG"	chr11	-	64833599	64833833	64833599	64833659	64833737	64833833
14500	"ENSG00000171219"	"CDC42BPG"	chr11	-	64833727	64833977	64833727	64833833	64833924	64833977
14501	"ENSG00000171219"	"CDC42BPG"	chr11	-	64833727	64833977	64833727	64833836	64833924	64833977
14502	"ENSG00000171219"	"CDC42BPG"	chr11	-	64833924	64834344	64833924	64833977	64834265	64834344
14503	"ENSG00000171219"	"CDC42BPG"	chr11	-	64834848	64835141	64834848	64834963	64835046	64835141
14504	"ENSG00000171219"	"CDC42BPG"	chr11	-	64835046	64835382	64835046	64835153	64835337	64835382
14505	"ENSG00000171219"	"CDC42BPG"	chr11	-	64835046	64835382	64835046	64835153	64835346	64835382
14506	"ENSG00000171219"	"CDC42BPG"	chr11	-	64835337	64835621	64835337	64835382	64835499	64835621
14507	"ENSG00000171219"	"CDC42BPG"	chr11	-	64835337	64835621	64835337	64835388	64835499	64835621
14508	"ENSG00000171219"	"CDC42BPG"	chr11	-	64835337	64835621	64835337	64835419	64835499	64835621
14509	"ENSG00000171219"	"CDC42BPG"	chr11	-	64835499	64835930	64835499	64835621	64835761	64835930
14510	"ENSG00000171219"	"CDC42BPG"	chr11	-	64836116	64836546	64836116	64836296	64836410	64836546
14511	"ENSG00000171219"	"CDC42BPG"	chr11	-	64836116	64836546	64836116	64836296	64836415	64836546
14512	"ENSG00000171219"	"CDC42BPG"	chr11	-	64836116	64836546	64836116	64836296	64836426	64836546
14513	"ENSG00000171219"	"CDC42BPG"	chr11	-	64836426	64836798	64836426	64836530	64836738	64836798
14514	"ENSG00000171219"	"CDC42BPG"	chr11	-	64836410	64836819	64836410	64836546	64836738	64836819
14515	"ENSG00000171219"	"CDC42BPG"	chr11	-	64841649	64841884	64841649	64841733	64841812	64841884
14516	"ENSG00000171219"	"CDC42BPG"	chr11	-	64841649	64841884	64841649	64841733	64841839	64841884
14517	"ENSG00000145214"	"DGKQ"	chr4	-	962824	963290	962824	962920	963138	963290
14518	"ENSG00000145214"	"DGKQ"	chr4	-	967554	967802	967554	967644	967727	967802
14519	"ENSG00000145214"	"DGKQ"	chr4	-	967554	967802	967554	967649	967727	967802
14520	"ENSG00000145214"	"DGKQ"	chr4	-	967554	968027	967554	967802	967879	968027
14521	"ENSG00000173889"	"PHC3"	chr3	-	170128339	170128737	170128339	170128387	170128683	170128737
14522	"ENSG00000185133"	"INPP5J"	chr22	+	31123776	31124263	31123776	31123895	31124141	31124263
14523	"ENSG00000185133"	"INPP5J"	chr22	+	31123776	31124263	31123776	31124005	31124141	31124263
14524	"ENSG00000185133"	"INPP5J"	chr22	+	31127915	31128323	31127915	31128062	31128213	31128323
14525	"ENSG00000185133"	"INPP5J"	chr22	+	31133108	31133483	31133108	31133235	31133405	31133483
14526	"ENSG00000112701"	"SENP6"	chr6	+	75621531	75621971	75621531	75621625	75621926	75621971
14527	"ENSG00000112701"	"SENP6"	chr6	+	75713512	75713747	75713512	75713581	75713656	75713747
14528	"ENSG00000112701"	"SENP6"	chr6	+	75713512	75713747	75713512	75713581	75713658	75713747
14529	"ENSG00000112701"	"SENP6"	chr6	+	75713512	75713747	75713512	75713581	75713660	75713747
14530	"ENSG00000112701"	"SENP6"	chr6	+	75713512	75713747	75713512	75713581	75713674	75713747
14531	"ENSG00000142002"	"DPP9"	chr19	-	4702683	4703097	4702683	4702716	4703002	4703097
14532	"ENSG00000142002"	"DPP9"	chr19	-	4722183	4722551	4722183	4722304	4722498	4722551
14533	"ENSG00000198393"	"ZNF26"	chr12	+	133007059	133007532	133007059	133007168	133007436	133007532
14534	"ENSG00000106683"	"LIMK1"	chr7	+	74111652	74111998	74111652	74111707	74111932	74111998
14535	"ENSG00000106683"	"LIMK1"	chr7	+	74120913	74121301	74120913	74121049	74121138	74121301
14536	"ENSG00000064042"	"LIMCH1"	chr4	+	41603874	41604273	41603874	41603905	41604226	41604273
14537	"ENSG00000235173"	"HGH1"	chr8	+	144138714	144139108	144138714	144138813	144138947	144139108
14538	"ENSG00000235173"	"HGH1"	chr8	+	144138947	144139311	144138947	144139100	144139188	144139311
14539	"ENSG00000235173"	"HGH1"	chr8	+	144138947	144139420	144138947	144139311	144139387	144139420
14540	"ENSG00000157911"	"PEX10"	chr1	-	2406483	2406952	2406483	2406619	2406719	2406952
14541	"ENSG00000157911"	"PEX10"	chr1	-	2410260	2410718	2410260	2410451	2410629	2410718
14542	"ENSG00000137501"	"SYTL2"	chr11	-	85717044	85717533	85717044	85717140	85717482	85717533
14543	"ENSG00000137501"	"SYTL2"	chr11	-	85718789	85719075	85718789	85718843	85718993	85719075
14544	"ENSG00000132275"	"RRP8"	chr11	-	6601253	6601709	6601253	6601602	6601682	6601709
14545	"ENSG00000186480"	"INSIG1"	chr7	+	155302250	155303018	155302250	155302417	155302728	155303018
14546	"ENSG00000186480"	"INSIG1"	chr7	+	155302250	155303018	155302250	155302417	155302805	155303018
14547	"ENSG00000186480"	"INSIG1"	chr7	+	155303516	155303895	155303516	155303581	155303824	155303895
14548	"ENSG00000146802"	"TMEM168"	chr7	-	112783697	112784953	112783697	112783783	112784821	112784953
14549	"ENSG00000146802"	"TMEM168"	chr7	-	112783697	112784953	112783697	112783751	112784854	112784953
14550	"ENSG00000120913"	"PDLIM2"	chr8	+	22589368	22589684	22589368	22589374	22589595	22589684
14551	"ENSG00000145220"	"LYAR"	chr4	-	4279446	4279689	4279446	4279530	4279641	4279689
14552	"ENSG00000160211"	"G6PD"	chrX	-	154532191	154532462	154532191	154532280	154532385	154532462
14553	"ENSG00000160211"	"G6PD"	chrX	-	154532385	154532704	154532385	154532462	154532566	154532704
14554	"ENSG00000160211"	"G6PD"	chrX	-	154532566	154533074	154532566	154532802	154532949	154533074
14555	"ENSG00000160211"	"G6PD"	chrX	-	154535953	154536178	154535953	154536045	154536140	154536178
14556	"ENSG00000158882"	"TOMM40L"	chr1	+	161227889	161228273	161227889	161227989	161228185	161228273
14557	"ENSG00000158882"	"TOMM40L"	chr1	+	161228211	161228504	161228211	161228308	161228427	161228504
14558	"ENSG00000158882"	"TOMM40L"	chr1	+	161228427	161228807	161228427	161228504	161228714	161228807
14559	"ENSG00000158882"	"TOMM40L"	chr1	+	161228427	161228807	161228427	161228504	161228720	161228807
14560	"ENSG00000158882"	"TOMM40L"	chr1	+	161228720	161229054	161228720	161228817	161228955	161229054
14561	"ENSG00000160190"	"SLC37A1"	chr21	+	42514561	42514935	42514561	42514717	42514869	42514935
14562	"ENSG00000160190"	"SLC37A1"	chr21	+	42534356	42534830	42534356	42534522	42534697	42534830
14563	"ENSG00000160190"	"SLC37A1"	chr21	+	42534356	42534830	42534356	42534583	42534697	42534830
14564	"ENSG00000160190"	"SLC37A1"	chr21	+	42539511	42539946	42539511	42539647	42539817	42539946
14565	"ENSG00000109184"	"DCUN1D4"	chr4	+	51886567	51887244	51886567	51886638	51887145	51887244
14566	"ENSG00000164182"	"NDUFAF2"	chr5	+	61045523	61045977	61045523	61045604	61045839	61045977
14567	"ENSG00000164182"	"NDUFAF2"	chr5	+	61045523	61045977	61045523	61045604	61045898	61045977
14568	"ENSG00000030110"	"BAK1"	chr6	-	33575863	33576324	33575863	33575928	33576214	33576324
14569	"ENSG00000030110"	"BAK1"	chr6	-	33577534	33577908	33577534	33577635	33577797	33577908
14570	"ENSG00000121073"	"SLC35B1"	chr17	-	49702676	49703138	49702676	49702718	49702857	49703138
14571	"ENSG00000121073"	"SLC35B1"	chr17	-	49702676	49703138	49702676	49702743	49702857	49703138
14572	"ENSG00000164221"	"CCDC112"	chr5	-	115268881	115269379	115268881	115269000	115269325	115269379
14573	"ENSG00000164221"	"CCDC112"	chr5	-	115269325	115269798	115269325	115269379	115269702	115269798
14574	"ENSG00000167900"	"TK1"	chr17	-	78174829	78175169	78174829	78174853	78175049	78175169
14575	"ENSG00000167900"	"TK1"	chr17	-	78174829	78175169	78174829	78174954	78175049	78175169
14576	"ENSG00000167900"	"TK1"	chr17	-	78174701	78175174	78174701	78174788	78175049	78175174
14577	"ENSG00000167900"	"TK1"	chr17	-	78174925	78175174	78174925	78174950	78175049	78175174
14578	"ENSG00000167900"	"TK1"	chr17	-	78186786	78187021	78186786	78186818	78187018	78187021
14579	"ENSG00000058799"	"YIPF1"	chr1	-	53882942	53883261	53882942	53883031	53883112	53883261
14580	"ENSG00000284128"	NA	chr22	+	24647698	24648332	24647698	24648099	24648197	24648332
14581	"ENSG00000114316"	"USP4"	chr3	-	49298551	49298911	49298551	49298635	49298795	49298911
14582	"ENSG00000105854"	"PON2"	chr7	-	95411729	95412226	95411729	95411779	95412145	95412226
14583	"ENSG00000105854"	"PON2"	chr7	-	95412145	95412477	95412145	95412226	95412311	95412477
14584	"ENSG00000127418"	"FGFRL1"	chr4	+	1012168	1012564	1012168	1012244	1012469	1012564
14585	"ENSG00000127418"	"FGFRL1"	chr4	+	1012168	1012564	1012168	1012277	1012469	1012564
