ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
34212	ENSG00000020922	MRE11	chr11	-	94485923	94486084	94485927	94486084	94478760	94478876	34212	7,8,9	3,6,1	4,4,2	1,0,0	153	149	0.000130847688976	0.0106837304522	0.694,0.565,0.898	0.796,1.0,1.0	-0.213
34224	ENSG00000162927	PUS10	chr2	-	61017048	61017193	61017148	61017193	61011764	61011905	34224	6,6,6	5,8,14	0,0,2	12,12,12	249	149	0.000000817575470213	0.000197998267743	0.418,0.31,0.204	0.0,0.0,0.091	0.28
34250	ENSG00000198034	RPS4X	chrX	-	72274301	72274435	72274306	72274435	72273800	72273972	34250	1,3,0	6,1,5	1,5,3	2,0,0	154	149	0.0000706924765608	0.00670137528544	0.139,0.744,0.0	0.326,1.0,1.0	-0.481
34444	ENSG00000168710	AHCYL1	chr1	+	110004130	110004451	110004130	110004393	110009033	110009145	34444	18,27,18	0,2,7	8,10,13	0,0,0	207	149	0.0000921389823	0.00811139021546	1.0,0.907,0.649	1.0,1.0,1.0	-0.148
34445	ENSG00000168710	AHCYL1	chr1	+	110004130	110004451	110004130	110004440	110009033	110009145	34445	18,27,18	2,4,3	8,10,13	0,0,0	160	149	0.000257909082004	0.0177976679094	0.893,0.863,0.848	1.0,1.0,1.0	-0.132
34478	ENSG00000186104	CYP2R1	chr11	-	14891152	14891640	14891627	14891640	14885775	14885917	34478	14,27,19	0,0,1	17,15,10	4,2,2	298	149	0.0000400190635786	0.00445886014459	1.0,1.0,0.905	0.68,0.789,0.714	0.241
34481	ENSG00000186104	CYP2R1	chr11	-	14891154	14891640	14891627	14891640	14885775	14885917	34481	11,21,10	0,0,1	10,14,8	4,2,2	298	149	0.000031411164388	0.00373310054987	1.0,1.0,0.833	0.556,0.778,0.667	0.277
34483	ENSG00000186104	CYP2R1	chr11	-	14891156	14891640	14891627	14891640	14885775	14885917	34483	11,21,11	0,0,1	10,14,7	4,2,2	298	149	0.00000667958476819	0.00106901673733	1.0,1.0,0.846	0.556,0.778,0.636	0.292
34568	ENSG00000008128	CDK11A	chr1	-	1719327	1719455	1719357	1719455	1716345	1716811	34568	524,511,505	15,10,7	468,482,604	0,3,4	179	149	0.000649943878246	0.0346440600284	0.967,0.977,0.984	1.0,0.993,0.992	-0.019
34629	ENSG00000173418	NAA20	chr20	+	20022455	20022588	20022455	20022480	20025668	20025767	34629	9,13,7	2,3,4	11,6,5	0,1,0	257	149	0.0000286762224788	0.00347892992443	0.723,0.715,0.504	1.0,0.777,1.0	-0.278
34642	ENSG00000003402	CFLAR	chr2	+	201143330	201143519	201143330	201143490	201145377	201145432	34642	3,3,1	0,0,3	0,0,1	2,1,1	178	149	0.00000107858810505	0.00025448731183	1.0,1.0,0.218	0.0,0.0,0.456	0.587
34643	ENSG00000003402	CFLAR	chr2	+	201162616	201163106	201162616	201163101	201163834	201176687	34643	5,10,6	1,1,0	8,4,3	1,2,8	154	149	0.000303300576693	0.0199182834842	0.829,0.906,1.0	0.886,0.659,0.266	0.308
34653	ENSG00000155755	TMEM237	chr2	-	201634347	201634397	201634386	201634397	201633310	201633431	34653	2,4,10	0,0,1	2,4,4	2,1,3	188	149	0.0000941716784975	0.00824509660428	1.0,1.0,0.888	0.442,0.76,0.514	0.391
34815	ENSG00000142864	SERBP1	chr1	-	67426134	67426285	67426162	67426285	67424887	67424959	34815	913,835,815	38,31,29	895,830,1013	23,18,13	177	149	0.000337408115393	0.0213759532296	0.953,0.958,0.959	0.97,0.975,0.985	-0.02
34820	ENSG00000142864	SERBP1	chr1	-	67426153	67426285	67426162	67426285	67424887	67424959	34820	443,403,425	38,31,29	417,442,449	23,18,13	158	149	0.000762063625519	0.039156891349	0.917,0.925,0.933	0.945,0.959,0.97	-0.033
35006	ENSG00000103942	HOMER2	chr15	-	82985786	82986120	82985867	82986120	82892684	82892841	35006	7,14,9	1,3,4	4,6,12	0,0,0	230	149	0.00000303535639179	0.000603719187506	0.819,0.751,0.593	1.0,1.0,1.0	-0.279
35147	ENSG00000116212	LRRC42	chr1	+	53946349	53946688	53946349	53946549	53947787	53947821	35147	31,42,24	103,74,82	46,44,51	63,57,74	288	149	0.000408664842575	0.0247190231875	0.135,0.227,0.132	0.274,0.285,0.263	-0.109
35160	ENSG00000106244	PDAP1	chr7	-	99404857	99404876	99404861	99404876	99403510	99403525	35160	2734,3153,2378	264,290,215	2741,2508,3136	156,150,190	153	149	0.00000731563512291	0.0011535516346	0.91,0.914,0.915	0.945,0.942,0.941	-0.03
35253	ENSG00000160124	MIX23	chr3	-	122366335	122366467	122366452	122366467	122365564	122365633	35253	2,3,2	5,3,4	0,0,0	5,4,3	266	149	0.000161320696818	0.0125132750719	0.183,0.359,0.219	0.0,0.0,0.0	0.254
35266	ENSG00000162929	KIAA1841	chr2	+	61113769	61113854	61113769	61113849	61115978	61116070	35266	21,22,27	2,0,0	13,20,15	2,6,3	154	149	0.0000671012267022	0.00646599913824	0.91,1.0,1.0	0.863,0.763,0.829	0.152
35280	ENSG00000265491	RNF115	chr1	-	145788838	145788966	145788907	145788966	145784538	145784596	35280	15,5,1	273,298,362	5,15,16	190,204,221	218	149	0.000788901945279	0.0401501666472	0.036,0.011,0.002	0.018,0.048,0.047	-0.021
35358	ENSG00000173905	GOLIM4	chr3	-	168024326	168024594	168024489	168024594	168010742	168010823	35358	2,1,1	2,2,2	3,6,2	0,2,0	298	149	0.0000440664390561	0.00471341976551	0.333,0.2,0.2	1.0,0.6,1.0	-0.622
35428	ENSG00000184047	DIABLO	chr12	-	122224511	122224769	122224644	122224769	122216758	122216869	35428	27,39,33	0,1,0	17,21,30	2,1,4	282	149	0.000780234388038	0.0398671196824	1.0,0.954,1.0	0.818,0.917,0.798	0.14
35496	ENSG00000050393	MCUR1	chr6	-	13810421	13810600	13810498	13810600	13806924	13807044	35496	0,2,0	21,12,24	7,12,0	9,18,6	226	149	0.0000023982131292	0.000496484270944	0.0,0.099,0.0	0.339,0.305,0.0	-0.182
35594	ENSG00000115904	SOS1	chr2	-	39034771	39035263	39035211	39035263	39024120	39024137	35594	4,8,12	177,256,216	13,26,26	125,150,177	298	149	0.0000000175324639251	0.00000858572437765	0.011,0.015,0.027	0.049,0.08,0.068	-0.048
35614	ENSG00000172183	ISG20	chr15	+	88639042	88639178	88639042	88639072	88639342	88639594	35614	22,16,27	0,0,0	8,6,13	4,1,2	255	149	0.0000175703371582	0.0023270037313	1.0,1.0,1.0	0.539,0.778,0.792	0.297
35632	ENSG00000124207	CSE1L	chr20	+	49094139	49094614	49094139	49094283	49094731	49094963	35632	1,3,4	2,4,0	8,4,15	2,0,0	298	149	0.000518032208221	0.0291373821446	0.2,0.273,1.0	0.667,1.0,1.0	-0.398
35638	ENSG00000155229	MMS19	chr10	-	97469517	97469723	97469645	97469723	97469094	97469104	35638	3,8,6	54,38,59	0,2,1	52,48,50	277	149	0.000332322164611	0.0211372047158	0.029,0.102,0.052	0.0,0.022,0.011	0.05
35672	ENSG00000143575	HAX1	chr1	+	154273297	154273636	154273297	154273534	154273773	154273961	35672	488,484,474	8,11,8	334,335,398	1,0,4	251	149	0.000915384173727	0.0446288740027	0.973,0.963,0.972	0.995,1.0,0.983	-0.023
35738	ENSG00000175334	BANF1	chr11	+	66002479	66002839	66002479	66002606	66003234	66003373	35738	11,10,4	7,12,4	1,1,2	6,6,16	298	149	0.0000117210988277	0.00167907357024	0.44,0.294,0.333	0.077,0.077,0.059	0.285
35739	ENSG00000175334	BANF1	chr11	+	66002479	66002835	66002479	66002819	66003234	66003373	35739	10,11,7	16,13,7	16,13,25	9,0,1	165	149	0.0000111975285816	0.00161852205356	0.361,0.433,0.475	0.616,1.0,0.958	-0.435
35741	ENSG00000175334	BANF1	chr11	+	66002479	66002839	66002479	66002835	66003234	66003373	35741	11,10,4	10,11,7	1,1,2	16,13,25	153	149	0.0000000580910869408	0.0000246894813682	0.517,0.47,0.358	0.057,0.07,0.072	0.382
35754	ENSG00000175334	BANF1	chr11	+	66002580	66003070	66002580	66002819	66003234	66003373	35754	58,41,47	16,13,7	44,50,60	9,0,1	298	149	0.000480119171505	0.0276941055772	0.644,0.612,0.77	0.71,1.0,0.968	-0.217
35756	ENSG00000175334	BANF1	chr11	+	66002580	66003070	66002580	66002839	66003234	66003373	35756	58,41,47	11,10,4	44,50,60	1,1,2	298	149	0.00000651415711295	0.00104515919967	0.725,0.672,0.855	0.957,0.962,0.938	-0.202
35760	ENSG00000175334	BANF1	chr11	+	66002781	66003039	66002781	66002839	66003234	66003373	35760	23,18,22	11,10,4	16,23,24	1,1,2	298	149	0.0000638511396409	0.00622762095552	0.511,0.474,0.733	0.889,0.92,0.857	-0.316
35781	ENSG00000164062	APEH	chr3	+	49674195	49674621	49674195	49674413	49675182	49675309	35781	982,827,903	7,1,10	800,754,963	20,14,18	298	149	0.0000111806120016	0.00161852205356	0.986,0.998,0.978	0.952,0.964,0.964	0.027
35872	ENSG00000213246	SUPT4H1	chr17	-	58351770	58352136	58351895	58352136	58351401	58351508	35872	6,14,8	2,4,0	7,9,18	0,0,0	274	149	0.000694960263745	0.0364979254062	0.62,0.656,1.0	1.0,1.0,1.0	-0.241
35919	ENSG00000119509	INVS	chr9	+	100292374	100292872	100292374	100292436	100292946	100293043	35919	28,42,45	22,41,26	40,32,34	11,10,8	298	149	0.000077927415165	0.00722464549868	0.389,0.339,0.464	0.645,0.615,0.68	-0.249
35920	ENSG00000119509	INVS	chr9	+	100292374	100292873	100292374	100292436	100292946	100293043	35920	38,49,48	22,41,26	46,34,57	11,10,8	298	149	0.0000326945354753	0.00384997651963	0.463,0.374,0.48	0.676,0.63,0.781	-0.257
35955	ENSG00000115211	EIF2B4	chr2	-	27369672	27369734	27369687	27369734	27369413	27369549	35955	0,0,0	2,1,2	2,3,6	0,0,2	164	149	0.000000000000020872192863	0.0000000000291198852471	0.0,0.0,0.0	1.0,1.0,0.732	-0.911
35966	ENSG00000273398	NA	chr2	-	68157260	68157694	68157373	68157694	68144584	68144715	35966	7,13,5	9,5,4	1,1,3	13,4,5	262	149	0.00036349843799	0.0226707864479	0.307,0.597,0.416	0.042,0.124,0.254	0.3
36022	ENSG00000130702	LAMA5	chr20	-	62319442	62319795	62319683	62319795	62318842	62319013	36022	16,18,17	93,75,121	20,30,27	55,64,78	298	149	0.000234216608414	0.0165543163857	0.079,0.107,0.066	0.154,0.19,0.148	-0.08
36026	ENSG00000130702	LAMA5	chr20	-	62325310	62325546	62325315	62325546	62324440	62324554	36026	0,0,0	10,2,3	0,3,5	6,6,1	154	149	0.000101398896182	0.00873486840305	0.0,0.0,0.0	0.0,0.326,0.829	-0.385
36113	ENSG00000078369	GNB1	chr1	-	1787321	1787365	1787325	1787365	1785285	1787053	36113	2069,2219,1971	55,46,51	2104,2017,2322	131,77,109	153	149	0.0000000374712257889	0.0000169351468835	0.973,0.979,0.974	0.94,0.962,0.954	0.023
36191	ENSG00000254692	NA	chr14	-	24213023	24213473	24213408	24213473	24210653	24210768	36191	56,65,40	45,49,36	47,31,50	75,52,70	298	149	0.000374699878245	0.0232115000831	0.384,0.399,0.357	0.239,0.23,0.263	0.136
36206	ENSG00000254692	NA	chr14	-	24212664	24213032	24212765	24213032	24211679	24211829	36206	45,36,17	21,26,17	2,11,5	9,15,16	250	149	0.000466995586751	0.0271470795026	0.561,0.452,0.373	0.117,0.304,0.157	0.269
36258	ENSG00000182004	SNRPE	chr1	+	203861598	203861749	203861598	203861678	203862181	203862222	36258	2,6,1	3,0,2	4,7,5	0,0,0	220	149	0.000702217822134	0.0368188179502	0.311,1.0,0.253	1.0,1.0,1.0	-0.479
36303	ENSG00000258077	NA	chr12	-	75690480	75690859	75690514	75690859	75689494	75689607	36303	0,0,0	8,13,9	2,2,2	3,5,5	183	149	0.000318575498832	0.0205750705077	0.0,0.0,0.0	0.352,0.246,0.246	-0.281
36377	ENSG00000162368	CMPK1	chr1	+	47368468	47368541	47368468	47368536	47372954	47373443	36377	5,8,3	1,4,1	5,1,9	0,0,0	154	149	0.000377826123864	0.0233151414916	0.829,0.659,0.744	1.0,1.0,1.0	-0.256
36400	ENSG00000108654	DDX5	chr17	-	64501640	64502069	64502009	64502069	64500548	64500773	36400	2891,2650,3305	5867,5121,5145	1634,1727,1855	6663,7387,8484	298	149	0	0	0.198,0.206,0.243	0.109,0.105,0.099	0.111
36425	ENSG00000127804	METTL16	chr17	-	2436673	2436840	2436737	2436840	2420730	2420904	36425	1,3,3	0,0,2	0,0,8	3,2,1	213	149	0.000169837414062	0.0128859372409	1.0,1.0,0.512	0.0,0.0,0.848	0.555
36455	ENSG00000111674	ENO2	chr12	+	6917939	6918162	6917939	6918096	6919565	6919763	36455	122,136,94	2,1,0	106,79,129	2,6,8	215	149	0.0001740099118	0.013138157776	0.977,0.99,1.0	0.973,0.901,0.918	0.058
36537	ENSG00000143401	ANP32E	chr1	-	150235995	150236099	150236075	150236099	150229071	150229144	36537	10,11,5	4,1,1	11,10,9	0,1,0	229	149	0.000887893232444	0.0436646160755	0.619,0.877,0.765	1.0,0.867,1.0	-0.202
36653	ENSG00000196154	S100A4	chr1	-	153545076	153545518	153545479	153545518	153544653	153544809	36653	6,6,2	0,1,0	18,21,18	5,4,0	298	149	0.000430166909936	0.025583890042	1.0,0.75,1.0	0.643,0.724,1.0	0.128
36875	ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	chr7	+	77013911	77014277	77013911	77013998	77015671	77015855	36875	8,0,3	13,1,4	0,1,0	14,2,2	298	149	0.0000821157601437	0.0074645086951	0.235,0.0,0.273	0.0,0.2,0.0	0.103
36895	ENSG00000085231	AK6	chr5	-	69369386	69369490	69369462	69369490	69366502	69366595	36895	50,42,33	1322,1448,1016	24,25,25	1544,1418,1664	225	149	0.0000144755388178	0.00199784226819	0.024,0.019,0.021	0.01,0.012,0.01	0.011
36947	ENSG00000139428	MMAB	chr12	-	109561242	109561515	109561419	109561515	109561039	109561104	36947	58,41,59	179,174,156	23,31,22	164,145,202	298	149	0.0000134856587587	0.0018896705724	0.139,0.105,0.159	0.066,0.097,0.052	0.063
36977	ENSG00000119888	EPCAM	chr2	+	47373771	47374037	47373771	47373973	47375233	47375299	36977	2,3,1	2,1,2	2,3,2	0,1,0	213	149	0.000131323506065	0.0106953663055	0.412,0.677,0.259	1.0,0.677,1.0	-0.443
37013	ENSG00000145390	USP53	chr4	+	119267319	119267439	119267319	119267435	119268267	119268420	37013	0,1,0	2,7,5	2,2,3	4,0,0	153	149	0.000000174750129811	0.0000583628165949	0.0,0.122,0.0	0.327,1.0,1.0	-0.735
37022	ENSG00000266714	MYO15B	chr17	+	75611952	75612441	75611952	75612016	75612797	75612893	37022	10,11,28	266,212,327	21,23,27	201,193,188	298	149	0.000710746695199	0.0371748905116	0.018,0.025,0.041	0.05,0.056,0.067	-0.03
37074	ENSG00000198746	GPATCH3	chr1	-	26893350	26893448	26893388	26893448	26892669	26892791	37074	5,1,2	215,186,168	9,8,11	194,187,237	187	149	0.000782495363515	0.0399190818317	0.018,0.004,0.009	0.036,0.033,0.036	-0.025
37143	ENSG00000134440	NARS1	chr18	-	57607066	57607483	57607453	57607483	57606615	57606751	37143	7,4,6	0,4,4	1,5,9	0,0,0	298	149	0.00000358970987824	0.000675591820692	1.0,0.333,0.429	1.0,1.0,1.0	-0.413
37146	ENSG00000134440	NARS1	chr18	-	57607126	57607483	57607453	57607483	57606615	57606751	37146	7,5,6	0,4,4	1,6,8	0,0,0	298	149	0.00000349651710552	0.000663893426867	1.0,0.385,0.429	1.0,1.0,1.0	-0.395
37147	ENSG00000134440	NARS1	chr18	-	57607443	57607483	57607453	57607483	57606615	57606751	37147	3,1,7	0,4,4	2,4,6	0,0,0	159	149	0.0000367052991057	0.00419152309734	1.0,0.19,0.621	1.0,1.0,1.0	-0.396
37152	ENSG00000134440	NARS1	chr18	-	57615640	57615726	57615642	57615726	57613670	57613680	37152	2710,2962,2710	116,148,133	1979,2156,2140	0,0,124	151	149	0.0000000000000690558721317	0.0000000000904448715469	0.958,0.952,0.953	1.0,1.0,0.945	-0.027
37163	ENSG00000134440	NARS1	chr18	-	57621703	57621737	57621719	57621737	57620568	57620651	37163	0,0,0	2,2,1	3,1,8	1,1,0	165	149	0.000000000000279221090693	0.000000000344607152642	0.0,0.0,0.0	0.73,0.475,1.0	-0.735
37259	ENSG00000082458	DLG3	chrX	+	70452304	70452591	70452304	70452536	70453636	70453793	37259	3,4,8	38,39,30	0,0,1	16,12,7	204	149	0.000499751009734	0.0284079012858	0.055,0.07,0.163	0.0,0.0,0.094	0.065
37279	ENSG00000126822	PLEKHG3	chr14	+	64737780	64738224	64737780	64738137	64738741	64738855	37279	307,262,355	162,210,212	302,315,272	116,95,131	236	149	0.000369886174369	0.0230021172602	0.545,0.441,0.514	0.622,0.677,0.567	-0.122
37341	ENSG00000160323	ADAMTS13	chr9	+	133442398	133442534	133442398	133442518	133442613	133442743	37341	1,1,1	2,2,1	1,2,3	0,0,2	165	149	0.000395411334669	0.0240990628918	0.311,0.311,0.475	1.0,1.0,0.575	-0.493
37386	ENSG00000233184	NA	chr1	+	101075275	101075394	101075275	101075380	101077362	101077508	37386	2,6,6	1,0,2	2,0,4	6,2,3	163	149	0.000258945025634	0.0178116987247	0.646,1.0,0.733	0.234,0.0,0.549	0.532
37599	ENSG00000187109	NAP1L1	chr12	-	76049428	76049525	76049429	76049525	76049199	76049250	37599	2,4,0	11,8,4	9,2,11	0,9,0	150	149	0.000190244506459	0.0141311593646	0.153,0.332,0.0	1.0,0.181,1.0	-0.565
37707	ENSG00000135930	EIF4E2	chr2	+	232567077	232567214	232567077	232567151	232580903	232583644	37707	74,68,61	4,12,13	69,60,59	21,17,28	212	149	0.00104335694323	0.0495629300856	0.929,0.799,0.767	0.698,0.713,0.597	0.162
37965	ENSG00000197226	TBC1D9B	chr5	-	179867175	179867302	179867265	179867302	179865837	179865888	37965	15,17,18	10,17,0	19,18,11	0,0,0	239	149	0.000000195785802681	0.0000637814490287	0.483,0.384,1.0	1.0,1.0,1.0	-0.378
37967	ENSG00000197226	TBC1D9B	chr5	-	179867265	179867477	179867444	179867477	179865837	179865888	37967	11,28,14	40,62,62	3,4,8	57,71,78	298	149	0.000000212421800261	0.0000671556348539	0.121,0.184,0.101	0.026,0.027,0.049	0.101
38014	ENSG00000005884	ITGA3	chr17	+	50076583	50077036	50076583	50077029	50077378	50077447	38014	18,8,5	1,3,4	14,3,3	0,0,0	156	149	0.0000293155611877	0.00352319245383	0.945,0.718,0.544	1.0,1.0,1.0	-0.264
38112	ENSG00000100241	SBF1	chr22	-	50448526	50448650	50448538	50448650	50448232	50448444	38112	3,1,2	1,1,2	1,0,0	0,1,5	161	149	0.000445812407097	0.026248534725	0.735,0.481,0.481	1.0,0.0,0.0	0.232
38160	ENSG00000110697	PITPNM1	chr11	-	67503736	67504221	67504102	67504221	67502532	67502718	38160	14,6,24	60,36,45	3,8,3	40,42,49	298	149	0.000660269142408	0.0350631867436	0.104,0.077,0.211	0.036,0.087,0.03	0.08
38161	ENSG00000110697	PITPNM1	chr11	-	67503750	67504221	67504102	67504221	67502532	67502718	38161	3,3,14	60,36,45	0,3,2	40,42,49	298	149	0.00103164357395	0.0490791620796	0.024,0.04,0.135	0.0,0.034,0.02	0.048
38204	ENSG00000276550	HERC2P2	chr15	+	22587343	22587650	22587343	22587391	22589942	22590815	38204	36,48,38	64,41,1260	57,54,49	66,37,48	298	149	0.00000763704294449	0.00119276431031	0.22,0.369,0.015	0.302,0.422,0.338	-0.153
38222	ENSG00000150316	CWC15	chr11	-	94971183	94971436	94971374	94971436	94970976	94971065	38222	73,66,82	2472,2471,2132	38,19,37	2445,2256,2723	298	149	0.000120557654603	0.0100356129557	0.015,0.013,0.019	0.008,0.004,0.007	0.009
38230	ENSG00000150316	CWC15	chr11	-	94973272	94973533	94973499	94973533	94972054	94972193	38230	84,86,96	9,7,22	25,33,47	13,31,21	298	149	0.000000572865332171	0.000146473220808	0.824,0.86,0.686	0.49,0.347,0.528	0.335
38233	ENSG00000150316	CWC15	chr11	-	94973288	94973546	94973499	94973546	94972054	94972193	38233	57,57,69	9,7,22	18,26,27	13,31,21	298	149	0.000000242775287651	0.0000743405864567	0.76,0.803,0.611	0.409,0.295,0.391	0.36
38235	ENSG00000150316	CWC15	chr11	-	94973304	94973533	94973499	94973533	94972054	94972193	38235	31,28,27	9,7,22	6,5,5	13,31,21	298	149	0.00000000358392759914	0.00000221159347625	0.633,0.667,0.38	0.188,0.075,0.106	0.437
38279	ENSG00000225506	CYP4A22-AS1	chr1	-	47178958	47179271	47178986	47179271	47178170	47178449	38279	11,17,16	6,4,0	13,10,6	0,1,0	177	149	0.000215230188864	0.0155026126046	0.607,0.782,1.0	1.0,0.894,1.0	-0.168
38378	ENSG00000117335	CD46	chr1	+	207767012	207767195	207767012	207767159	207785070	207785106	38378	10,11,14	7,0,4	11,7,9	0,0,0	185	149	0.00000550456740767	0.000927208982997	0.535,1.0,0.738	1.0,1.0,1.0	-0.242
38408	ENSG00000114767	RRP9	chr3	-	51936430	51936555	51936441	51936555	51936256	51936349	38408	56,32,45	2,1,0	26,46,41	10,3,0	160	149	0.000868680548411	0.0429501629856	0.963,0.968,1.0	0.708,0.935,1.0	0.096
38462	ENSG00000167674	HDGFL2	chr19	+	4496918	4497340	4496918	4497017	4497957	4498031	38462	10,4,2	9,1,6	0,0,2	8,2,12	298	149	0.000026463082954	0.00327229532705	0.357,0.667,0.143	0.0,0.0,0.077	0.363
38463	ENSG00000167674	HDGFL2	chr19	+	4496918	4497340	4496918	4497152	4497957	4498031	38463	5,4,1	2,4,2	0,0,0	2,2,6	298	149	0.000000733894825355	0.000179767817583	0.556,0.333,0.2	0.0,0.0,0.0	0.363
38642	ENSG00000007341	ST7L	chr1	-	112602694	112603047	112602950	112603047	112600793	112600848	38642	5,7,2	0,2,4	1,3,1	0,0,0	298	149	0.000157884235942	0.0122818625576	1.0,0.636,0.2	1.0,1.0,1.0	-0.388
38647	ENSG00000007341	ST7L	chr1	-	112618783	112618928	112618926	112618928	112616812	112616895	38647	0,3,0	1,4,1	3,1,0	0,0,1	292	149	0.000479945616704	0.0276941055772	0.0,0.277,0.0	1.0,1.0,0.0	-0.574
38666	ENSG00000158552	ZFAND2B	chr2	+	219207343	219207774	219207343	219207421	219207886	219208038	38666	9,12,5	0,0,0	11,11,4	0,3,3	298	149	0.000337379272911	0.0213759532296	1.0,1.0,1.0	1.0,0.647,0.4	0.318
38729	ENSG00000181513	ACBD4	chr17	+	45137087	45137454	45137087	45137139	45137759	45137830	38729	87,89,85	9,0,2	41,60,65	0,0,0	298	149	0.000320515932534	0.0206316459401	0.829,1.0,0.955	1.0,1.0,1.0	-0.072
38737	ENSG00000257315	ZBED6	chr1	+	203833790	203834102	203833790	203833853	203837965	203838064	38737	31,20,26	722,831,826	29,39,49	547,676,596	298	149	0.0000529853670266	0.00537194612901	0.021,0.012,0.015	0.026,0.028,0.039	-0.015
38775	ENSG00000102606	ARHGEF7	chr13	+	111284404	111284826	111284404	111284511	111286146	111286240	38775	16,6,12	0,0,1	5,0,0	0,2,8	298	149	0.000000294968959702	0.0000852614211845	1.0,1.0,0.857	1.0,0.0,0.0	0.619
38787	ENSG00000105202	FBL	chr19	-	39840616	39840787	39840721	39840787	39840232	39840470	38787	211,192,195	2,0,0	212,203,295	14,2,4	254	149	0.000131148867104	0.0106947151768	0.984,1.0,1.0	0.899,0.983,0.977	0.042
38789	ENSG00000105202	FBL	chr19	-	39840655	39840787	39840721	39840787	39840232	39840470	38789	351,263,242	2,0,0	200,385,284	14,2,4	215	149	0.000706400950381	0.0370079133001	0.992,1.0,1.0	0.908,0.993,0.98	0.037
38790	ENSG00000105202	FBL	chr19	-	39840682	39840787	39840721	39840787	39840232	39840470	38790	131,134,129	2,0,0	147,118,190	14,2,4	188	149	0.0000623009127418	0.00610425294203	0.981,1.0,1.0	0.893,0.979,0.974	0.045
38999	ENSG00000115241	PPM1G	chr2	-	27384674	27384810	27384789	27384810	27383951	27384092	38999	0,0,0	2,1,3	4,0,14	1,3,2	264	149	0.00000444927637422	0.000793170027412	0.0,0.0,0.0	0.693,0.0,0.798	-0.497
39003	ENSG00000115241	PPM1G	chr2	-	27384674	27384838	27384828	27384838	27383951	27384092	39003	1,0,0	3,6,3	4,1,9	4,0,3	298	149	0.00000764109209306	0.00119276431031	0.143,0.0,0.0	0.333,1.0,0.6	-0.597
39030	ENSG00000115241	PPM1G	chr2	-	27384860	27384985	27384974	27384985	27384672	27384767	39030	478,472,565	329,338,305	392,368,401	334,334,397	263	149	0.000443374914531	0.026177067056	0.451,0.442,0.512	0.399,0.384,0.364	0.086
39116	ENSG00000145996	CDKAL1	chr6	+	21199090	21199281	21199090	21199213	21201109	21201274	39116	8,8,6	0,0,1	8,5,6	0,2,5	217	149	0.000145059602582	0.0115216461818	1.0,1.0,0.805	1.0,0.632,0.452	0.24
39117	ENSG00000145996	CDKAL1	chr6	+	21199090	21199357	21199090	21199213	21201109	21201274	39117	8,8,5	0,0,1	8,5,8	0,2,5	293	149	0.000102716124036	0.00882464885175	1.0,1.0,0.718	1.0,0.56,0.449	0.236
39123	ENSG00000167967	E4F1	chr16	+	2233437	2233651	2233437	2233647	2233881	2233990	39123	5,5,8	42,22,44	0,0,3	37,14,25	153	149	0.000286674882747	0.019087053651	0.104,0.181,0.15	0.0,0.0,0.105	0.11
39162	ENSG00000143486	EIF2D	chr1	-	206599462	206599827	206599732	206599827	206599002	206599092	39162	205,184,190	1,2,1	157,181,188	0,6,12	298	149	0.000205959945273	0.0150425191594	0.99,0.979,0.99	1.0,0.938,0.887	0.045
39184	ENSG00000079974	RABL2B	chr22	-	50782890	50783299	50783038	50783299	50782187	50782351	39184	12,18,16	23,23,15	4,0,2	18,17,10	297	149	0.00000520764298906	0.000893612043072	0.207,0.282,0.349	0.1,0.0,0.091	0.216
39185	ENSG00000079974	RABL2B	chr22	-	50782890	50783299	50783044	50783299	50782187	50782351	39185	13,19,18	1,3,6	7,1,2	5,4,5	298	149	0.00014193705321	0.0113297192337	0.867,0.76,0.6	0.412,0.111,0.167	0.512
39195	ENSG00000079974	RABL2B	chr22	-	50783253	50783642	50783500	50783642	50782890	50783045	39195	19,36,29	7,16,9	22,30,35	3,4,1	298	149	0.000176857872691	0.0133062223865	0.576,0.529,0.617	0.786,0.789,0.946	-0.266
39255	ENSG00000135637	CCDC142	chr2	-	74472439	74472470	74472454	74472470	74471985	74472252	39255	16,13,28	8,4,0	18,14,12	0,0,1	164	149	0.0000728669164334	0.00688715772599	0.645,0.747,1.0	1.0,1.0,0.916	-0.175
39280	ENSG00000188529	SRSF10	chr1	-	23971572	23971942	23971849	23971942	23967306	23967956	39280	132,137,118	7,7,2	61,79,75	1,1,0	298	149	0.000604754967476	0.0328353295666	0.904,0.907,0.967	0.968,0.975,1.0	-0.055
39323	ENSG00000110841	PPFIBP1	chr12	+	27633361	27633456	27633361	27633448	27634909	27637319	39323	5,8,14	0,1,0	4,8,2	5,0,2	157	149	0.000421376644307	0.0252263889008	1.0,0.884,1.0	0.432,1.0,0.487	0.322
39355	ENSG00000123219	CENPK	chr5	-	65561462	65561564	65561496	65561564	65557298	65557377	39355	750,720,851	67,53,75	592,598,634	14,24,15	183	149	0.000000000149115941817	0.000000118145849358	0.901,0.917,0.902	0.972,0.953,0.972	-0.059
