ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
34820	ENSG00000142864	SERBP1	chr1	-	67426153	67426285	67426162	67426285	67424887	67424959	34820	443,403,425	38,31,29	417,442,449	23,18,13	158	149	0.000762063625519	0.0382256345574	0.917,0.925,0.933	0.945,0.959,0.97	-0.033
35006	ENSG00000103942	HOMER2	chr15	-	82985786	82986120	82985867	82986120	82892684	82892841	35006	7,14,9	1,3,4	4,6,12	0,0,0	230	149	0.00000303535639179	0.000575786513659	0.819,0.751,0.593	1.0,1.0,1.0	-0.279
35147	ENSG00000116212	LRRC42	chr1	+	53946349	53946688	53946349	53946549	53947787	53947821	35147	31,42,24	103,74,82	46,44,51	63,57,74	288	149	0.000408664842575	0.0241762662066	0.135,0.227,0.132	0.274,0.285,0.263	-0.109
35160	ENSG00000106244	PDAP1	chr7	-	99404857	99404876	99404861	99404876	99403510	99403525	35160	2734,3153,2378	264,290,215	2741,2508,3136	156,150,190	153	149	0.00000731563512291	0.00112545270865	0.91,0.914,0.915	0.945,0.942,0.941	-0.03
35253	ENSG00000160124	MIX23	chr3	-	122366335	122366467	122366452	122366467	122365564	122365633	35253	2,3,2	5,3,4	0,0,0	5,4,3	266	149	0.000161320696818	0.0120907794051	0.183,0.359,0.219	0.0,0.0,0.0	0.254
35266	ENSG00000162929	KIAA1841	chr2	+	61113769	61113854	61113769	61113849	61115978	61116070	35266	21,22,27	2,0,0	13,20,15	2,6,3	154	149	0.0000671012267022	0.00621759579872	0.91,1.0,1.0	0.863,0.763,0.829	0.152
35280	ENSG00000265491	RNF115	chr1	-	145788838	145788966	145788907	145788966	145784538	145784596	35280	15,5,1	273,298,362	5,15,16	190,204,221	218	149	0.000788901945279	0.039174616597	0.036,0.011,0.002	0.018,0.048,0.047	-0.021
35358	ENSG00000173905	GOLIM4	chr3	-	168024326	168024594	168024489	168024594	168010742	168010823	35358	2,1,1	2,2,2	3,6,2	0,2,0	312	149	0.0000469496873452	0.00474904834976	0.323,0.193,0.193	1.0,0.589,1.0	-0.627
35428	ENSG00000184047	DIABLO	chr12	-	122224511	122224769	122224644	122224769	122216758	122216869	35428	29,41,36	0,1,0	17,24,32	2,1,4	282	149	0.000953488709766	0.0451833267185	1.0,0.956,1.0	0.818,0.927,0.809	0.134
35496	ENSG00000050393	MCUR1	chr6	-	13810421	13810600	13810498	13810600	13806924	13807044	35496	0,2,0	21,12,24	7,12,0	9,18,6	226	149	0.0000023982131292	0.000479700832091	0.0,0.099,0.0	0.339,0.305,0.0	-0.182
35594	ENSG00000115904	SOS1	chr2	-	39034771	39035263	39035211	39035263	39024120	39024137	35594	4,8,12	177,256,216	13,26,26	125,150,177	589	149	0.0000000347971943482	0.0000149177891984	0.006,0.008,0.014	0.026,0.042,0.036	-0.025
35614	ENSG00000172183	ISG20	chr15	+	88639042	88639178	88639042	88639072	88639342	88639594	35614	22,17,27	0,0,0	8,6,15	4,1,2	255	149	0.000024620508142	0.00287335423697	1.0,1.0,1.0	0.539,0.778,0.814	0.29
35632	ENSG00000124207	CSE1L	chr20	+	49094139	49094614	49094139	49094283	49094731	49094963	35632	1,3,4	2,4,0	8,4,15	2,0,0	480	149	0.000550388680505	0.029667472329	0.134,0.189,1.0	0.554,1.0,1.0	-0.41
35638	ENSG00000155229	MMS19	chr10	-	97469517	97469723	97469645	97469723	97469094	97469104	35638	3,8,6	54,38,59	0,2,1	52,48,50	277	149	0.000332322164611	0.0207882384411	0.029,0.102,0.052	0.0,0.022,0.011	0.05
35672	ENSG00000143575	HAX1	chr1	+	154273297	154273636	154273297	154273534	154273773	154273961	35672	488,484,474	8,11,8	334,335,399	1,0,4	251	149	0.000911343783197	0.0436372846778	0.973,0.963,0.972	0.995,1.0,0.983	-0.023
35714	ENSG00000081307	UBA5	chr3	+	132660549	132661048	132660549	132660698	132665822	132665868	35714	52,59,97	306,277,308	25,54,21	292,262,263	499	149	0.0000190428587385	0.0023299520061	0.048,0.06,0.086	0.025,0.058,0.023	0.029
35738	ENSG00000175334	BANF1	chr11	+	66002479	66002839	66002479	66002606	66003234	66003373	35738	11,10,4	7,12,4	1,1,2	6,6,16	382	149	0.0000107727362806	0.00151586778832	0.38,0.245,0.281	0.061,0.061,0.046	0.246
35739	ENSG00000175334	BANF1	chr11	+	66002479	66002835	66002479	66002819	66003234	66003373	35739	10,11,7	16,13,7	16,13,25	9,0,1	165	149	0.0000111975285816	0.00155187127795	0.361,0.433,0.475	0.616,1.0,0.958	-0.435
35741	ENSG00000175334	BANF1	chr11	+	66002479	66002839	66002479	66002835	66003234	66003373	35741	11,10,4	10,11,7	1,1,2	16,13,25	153	149	0.0000000580910869408	0.0000229178247657	0.517,0.47,0.358	0.057,0.07,0.072	0.382
35754	ENSG00000175334	BANF1	chr11	+	66002580	66003070	66002580	66002819	66003234	66003373	35754	93,64,70	16,13,7	60,67,98	9,0,1	400	149	0.000742197167216	0.0374628972017	0.684,0.647,0.788	0.713,1.0,0.973	-0.189
35756	ENSG00000175334	BANF1	chr11	+	66002580	66003070	66002580	66002839	66003234	66003373	35756	93,64,70	11,10,4	60,67,98	1,1,2	380	149	0.00000758803328171	0.00115629400051	0.768,0.715,0.873	0.959,0.963,0.951	-0.172
35760	ENSG00000175334	BANF1	chr11	+	66002781	66003039	66002781	66002839	66003234	66003373	35760	47,36,40	11,10,4	27,35,50	1,1,2	349	149	0.0000426589745592	0.00441743642191	0.646,0.606,0.81	0.92,0.937,0.914	-0.236
35781	ENSG00000164062	APEH	chr3	+	49674195	49674621	49674195	49674413	49675182	49675309	35781	997,855,930	7,1,10	836,793,1005	20,14,18	357	149	0.0000151441511508	0.00196342698368	0.983,0.997,0.975	0.946,0.959,0.959	0.03
35872	ENSG00000213246	SUPT4H1	chr17	-	58351770	58352136	58351895	58352136	58351401	58351508	35872	6,14,8	2,4,0	7,9,18	0,0,0	274	149	0.000694960263745	0.0356096531637	0.62,0.656,1.0	1.0,1.0,1.0	-0.241
35919	ENSG00000119509	INVS	chr9	+	100292374	100292872	100292374	100292436	100292946	100293043	35919	28,42,45	22,41,26	40,32,34	11,10,8	585	149	0.0000708117697275	0.00644988904263	0.245,0.207,0.306	0.481,0.449,0.52	-0.231
35920	ENSG00000119509	INVS	chr9	+	100292374	100292873	100292374	100292436	100292946	100293043	35920	38,49,48	22,41,26	46,34,57	11,10,8	586	149	0.0000634305647843	0.00593735938722	0.305,0.233,0.319	0.515,0.464,0.644	-0.255
35955	ENSG00000115211	EIF2B4	chr2	-	27369672	27369734	27369687	27369734	27369413	27369549	35955	0,0,0	2,1,2	2,3,6	0,0,2	164	149	0.000000000000020872192863	0.000000000026844144685	0.0,0.0,0.0	1.0,1.0,0.732	-0.911
35966	ENSG00000273398	NA	chr2	-	68157260	68157694	68157373	68157694	68144584	68144715	35966	7,13,5	9,5,4	1,1,3	13,4,5	262	149	0.00036349843799	0.0222832512425	0.307,0.597,0.416	0.042,0.124,0.254	0.3
36022	ENSG00000130702	LAMA5	chr20	-	62319442	62319795	62319683	62319795	62318842	62319013	36022	16,18,17	93,75,121	20,30,27	55,64,78	390	149	0.000238287143422	0.0163187359371	0.062,0.084,0.051	0.122,0.152,0.117	-0.065
36026	ENSG00000130702	LAMA5	chr20	-	62325310	62325546	62325315	62325546	62324440	62324554	36026	0,0,0	10,2,3	0,3,5	6,6,1	154	149	0.000101398896182	0.00852360446782	0.0,0.0,0.0	0.0,0.326,0.829	-0.385
36113	ENSG00000078369	GNB1	chr1	-	1787321	1787365	1787325	1787365	1785285	1787053	36113	2069,2219,1971	55,46,51	2104,2017,2322	131,77,109	153	149	0.0000000374712257889	0.0000158527937209	0.973,0.979,0.974	0.94,0.962,0.954	0.023
36191	ENSG00000254692	NA	chr14	-	24213023	24213473	24213408	24213473	24210653	24210768	36191	56,65,40	45,49,36	47,31,50	75,52,70	534	149	0.000395871352264	0.0236588319505	0.258,0.27,0.237	0.149,0.143,0.166	0.102
36206	ENSG00000254692	NA	chr14	-	24212664	24213032	24212765	24213032	24211679	24211829	36206	45,36,17	21,26,17	2,11,5	9,15,16	250	149	0.000466995586751	0.0263889439381	0.561,0.452,0.373	0.117,0.304,0.157	0.269
36210	ENSG00000254692	NA	chr14	-	24212664	24213032	24213023	24213032	24211679	24211829	36210	46,36,17	22,31,9	2,11,5	13,10,10	508	149	0.000995597184543	0.0467320237586	0.38,0.254,0.357	0.043,0.244,0.128	0.192
36258	ENSG00000182004	SNRPE	chr1	+	203861598	203861749	203861598	203861678	203862181	203862222	36258	2,6,1	3,0,2	4,7,5	0,0,0	220	149	0.000702217822134	0.0359242794512	0.311,1.0,0.253	1.0,1.0,1.0	-0.479
36303	ENSG00000258077	NA	chr12	-	75690480	75690859	75690514	75690859	75689494	75689607	36303	0,0,0	8,13,9	2,2,2	3,5,5	183	149	0.000318575498832	0.0202433952845	0.0,0.0,0.0	0.352,0.246,0.246	-0.281
36377	ENSG00000162368	CMPK1	chr1	+	47368468	47368541	47368468	47368536	47372954	47373443	36377	5,8,3	1,4,1	5,1,9	0,0,0	154	149	0.000377826123864	0.0228996104818	0.829,0.659,0.744	1.0,1.0,1.0	-0.256
36400	ENSG00000108654	DDX5	chr17	-	64501640	64502069	64502009	64502069	64500548	64500773	36400	6006,5778,7229	5867,5121,5145	3389,3712,4063	6663,7387,8484	518	149	0	0	0.227,0.245,0.288	0.128,0.126,0.121	0.128
36425	ENSG00000127804	METTL16	chr17	-	2436673	2436840	2436737	2436840	2420730	2420904	36425	1,3,3	0,0,2	0,0,8	3,2,1	213	149	0.000169837414062	0.012469652563	1.0,1.0,0.512	0.0,0.0,0.848	0.555
36455	ENSG00000111674	ENO2	chr12	+	6917939	6918162	6917939	6918096	6919565	6919763	36455	122,136,94	2,1,0	106,79,129	2,6,8	215	149	0.0001740099118	0.0127013409628	0.977,0.99,1.0	0.973,0.901,0.918	0.058
36537	ENSG00000143401	ANP32E	chr1	-	150235995	150236099	150236075	150236099	150229071	150229144	36537	10,12,5	4,1,1	11,10,10	0,1,0	229	149	0.000986321581916	0.0464322076477	0.619,0.886,0.765	1.0,0.867,1.0	-0.199
36653	ENSG00000196154	S100A4	chr1	-	153545076	153545518	153545479	153545518	153544653	153544809	36653	6,6,6	0,1,0	22,28,18	5,4,0	552	149	0.000379878109876	0.0229704872286	1.0,0.618,1.0	0.543,0.654,1.0	0.14
36875	ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	chr7	+	77013911	77014277	77013911	77013998	77015671	77015855	36875	8,0,3	13,1,4	0,1,0	14,2,2	428	149	0.000124977713377	0.00995888083819	0.176,0.0,0.207	0.0,0.148,0.0	0.078
36895	ENSG00000085231	AK6	chr5	-	69369386	69369490	69369462	69369490	69366502	69366595	36895	50,42,33	1322,1448,1016	24,25,25	1544,1418,1664	225	149	0.0000144755388178	0.00189199999841	0.024,0.019,0.021	0.01,0.012,0.01	0.011
36947	ENSG00000139428	MMAB	chr12	-	109561242	109561515	109561419	109561515	109561039	109561104	36947	58,42,59	179,174,156	23,31,22	164,145,202	326	149	0.0000110999730855	0.00154218465402	0.129,0.099,0.147	0.06,0.089,0.047	0.06
36977	ENSG00000119888	EPCAM	chr2	+	47373771	47374037	47373771	47373973	47375233	47375299	36977	2,3,1	2,1,2	2,3,2	0,1,0	213	149	0.000131323506065	0.0103112202454	0.412,0.677,0.259	1.0,0.677,1.0	-0.443
37013	ENSG00000145390	USP53	chr4	+	119267319	119267439	119267319	119267435	119268267	119268420	37013	0,1,0	2,7,5	2,2,3	4,0,0	153	149	0.000000174750129811	0.0000515480818698	0.0,0.122,0.0	0.327,1.0,1.0	-0.735
37022	ENSG00000266714	MYO15B	chr17	+	75611952	75612441	75611952	75612016	75612797	75612893	37022	10,11,28	266,212,327	21,23,27	201,193,188	574	149	0.000748960469003	0.0377746289566	0.01,0.013,0.022	0.026,0.03,0.036	-0.016
37074	ENSG00000198746	GPATCH3	chr1	-	26893350	26893448	26893388	26893448	26892669	26892791	37074	5,1,2	215,186,168	9,8,11	194,187,237	187	149	0.000782495363515	0.038916586888	0.018,0.004,0.009	0.036,0.033,0.036	-0.025
37147	ENSG00000134440	NARS1	chr18	-	57607443	57607483	57607453	57607483	57606615	57606751	37147	3,1,7	0,4,4	2,4,6	0,0,0	159	149	0.0000367052991057	0.00394051913905	1.0,0.19,0.621	1.0,1.0,1.0	-0.396
37152	ENSG00000134440	NARS1	chr18	-	57615640	57615726	57615642	57615726	57613670	57613680	37152	2710,2962,2710	116,148,133	1979,2156,2140	0,0,124	151	149	0.0000000000000690558721317	0.0000000000837869228925	0.958,0.952,0.953	1.0,1.0,0.945	-0.027
37163	ENSG00000134440	NARS1	chr18	-	57621703	57621737	57621719	57621737	57620568	57620651	37163	0,0,0	2,2,1	3,1,8	1,1,0	165	149	0.000000000000279221090693	0.000000000315010376458	0.0,0.0,0.0	0.73,0.475,1.0	-0.735
37259	ENSG00000082458	DLG3	chrX	+	70452304	70452591	70452304	70452536	70453636	70453793	37259	3,4,8	38,39,30	0,0,1	16,12,7	204	149	0.000499751009734	0.0277043003724	0.055,0.07,0.163	0.0,0.0,0.094	0.065
37279	ENSG00000126822	PLEKHG3	chr14	+	64737780	64738224	64737780	64738137	64738741	64738855	37279	307,262,355	162,210,212	302,315,273	116,95,131	236	149	0.000344839399194	0.0214460758265	0.545,0.441,0.514	0.622,0.677,0.568	-0.122
37341	ENSG00000160323	ADAMTS13	chr9	+	133442398	133442534	133442398	133442518	133442613	133442743	37341	1,1,1	2,2,1	1,2,3	0,0,2	165	149	0.000395411334669	0.0236533221277	0.311,0.311,0.475	1.0,1.0,0.575	-0.493
37386	ENSG00000233184	NA	chr1	+	101075275	101075394	101075275	101075380	101077362	101077508	37386	2,6,6	1,0,2	2,0,4	6,2,3	163	149	0.000258945025634	0.0173636275479	0.646,1.0,0.733	0.234,0.0,0.549	0.532
37498	ENSG00000117395	EBNA1BP2	chr1	-	43166844	43167235	43167159	43167235	43164642	43164805	37498	51,46,45	4,2,1	58,65,61	0,0,0	464	149	0.000880802286321	0.0425871216723	0.804,0.881,0.935	1.0,1.0,1.0	-0.127
37599	ENSG00000187109	NAP1L1	chr12	-	76049428	76049525	76049429	76049525	76049199	76049250	37599	2,4,0	11,8,4	9,2,11	0,9,0	150	149	0.000190244506459	0.0136234557153	0.153,0.332,0.0	1.0,0.181,1.0	-0.565
37707	ENSG00000135930	EIF4E2	chr2	+	232567077	232567214	232567077	232567151	232580903	232583644	37707	74,68,61	4,12,13	69,60,59	21,17,28	212	149	0.00104335694323	0.0485837158518	0.929,0.799,0.767	0.698,0.713,0.597	0.162
37965	ENSG00000197226	TBC1D9B	chr5	-	179867175	179867302	179867265	179867302	179865837	179865888	37965	15,17,18	10,17,0	19,18,11	0,0,0	239	149	0.000000195785802681	0.0000567126208433	0.483,0.384,1.0	1.0,1.0,1.0	-0.378
37967	ENSG00000197226	TBC1D9B	chr5	-	179867265	179867477	179867444	179867477	179865837	179865888	37967	11,28,14	40,62,62	3,5,9	57,71,78	328	149	0.00000107323511533	0.000244735664278	0.111,0.17,0.093	0.023,0.031,0.05	0.09
38014	ENSG00000005884	ITGA3	chr17	+	50076583	50077036	50076583	50077029	50077378	50077447	38014	18,8,5	1,3,4	14,3,3	0,0,0	156	149	0.0000293155611877	0.00329574559045	0.945,0.718,0.544	1.0,1.0,1.0	-0.264
38112	ENSG00000100241	SBF1	chr22	-	50448526	50448650	50448538	50448650	50448232	50448444	38112	3,1,2	1,1,2	1,0,0	0,1,5	161	149	0.000445812407097	0.0255511699205	0.735,0.481,0.481	1.0,0.0,0.0	0.232
38204	ENSG00000276550	HERC2P2	chr15	+	22587343	22587650	22587343	22587391	22589942	22590815	38204	36,48,38	64,41,1260	57,54,49	66,37,48	408	149	0.000000146000624257	0.0000444962850401	0.17,0.299,0.011	0.24,0.348,0.272	-0.127
38230	ENSG00000150316	CWC15	chr11	-	94973272	94973533	94973499	94973533	94972054	94972193	38230	132,128,123	9,7,22	55,54,73	13,31,21	376	149	0.0000349774667706	0.00378663464335	0.853,0.879,0.689	0.626,0.408,0.579	0.269
38233	ENSG00000150316	CWC15	chr11	-	94973288	94973546	94973499	94973546	94972054	94972193	38233	98,95,94	9,7,22	46,47,49	13,31,21	360	149	0.0000681919426555	0.00630048834177	0.818,0.849,0.639	0.594,0.386,0.491	0.278
38235	ENSG00000150316	CWC15	chr11	-	94973304	94973533	94973499	94973533	94972054	94972193	38235	31,28,27	9,7,22	6,5,5	13,31,21	344	149	0.00000000301628721999	0.0000018298619431	0.599,0.634,0.347	0.167,0.065,0.093	0.418
38279	ENSG00000225506	CYP4A22-AS1	chr1	-	47178958	47179271	47178986	47179271	47178170	47178449	38279	11,17,16	6,4,0	13,10,6	0,1,0	177	149	0.000215230188864	0.0150768981755	0.607,0.782,1.0	1.0,0.894,1.0	-0.168
38378	ENSG00000117335	CD46	chr1	+	207767012	207767195	207767012	207767159	207785070	207785106	38378	10,11,14	7,0,4	11,7,9	0,0,0	185	149	0.00000550456740767	0.000903001815606	0.535,1.0,0.738	1.0,1.0,1.0	-0.242
38408	ENSG00000114767	RRP9	chr3	-	51936430	51936555	51936441	51936555	51936256	51936349	38408	56,32,45	2,1,0	26,46,41	10,3,0	160	149	0.000868680548411	0.0421913680862	0.963,0.968,1.0	0.708,0.935,1.0	0.096
38462	ENSG00000167674	HDGFL2	chr19	+	4496918	4497340	4496918	4497017	4497957	4498031	38462	10,4,2	9,1,6	0,0,2	8,2,12	472	149	0.0000440939452034	0.00454407891066	0.26,0.558,0.095	0.0,0.0,0.05	0.288
38463	ENSG00000167674	HDGFL2	chr19	+	4496918	4497340	4496918	4497152	4497957	4498031	38463	5,4,1	2,4,2	0,0,0	2,2,6	337	149	0.00000145508545168	0.000316117314377	0.525,0.307,0.181	0.0,0.0,0.0	0.338
38642	ENSG00000007341	ST7L	chr1	-	112602694	112603047	112602950	112603047	112600793	112600848	38642	5,7,2	0,2,4	1,3,1	0,0,0	405	149	0.0000476139056936	0.00479194927891	1.0,0.563,0.155	1.0,1.0,1.0	-0.427
38647	ENSG00000007341	ST7L	chr1	-	112618783	112618928	112618926	112618928	112616812	112616895	38647	0,3,2	1,4,1	3,1,0	0,0,1	292	149	0.000924522631957	0.044113954262	0.0,0.277,0.505	1.0,1.0,0.0	-0.406
38666	ENSG00000158552	ZFAND2B	chr2	+	219207343	219207774	219207343	219207421	219207886	219208038	38666	11,19,11	0,0,0	20,13,15	0,3,3	502	149	0.000277393336904	0.0182393209846	1.0,1.0,1.0	1.0,0.563,0.597	0.28
38729	ENSG00000181513	ACBD4	chr17	+	45137087	45137454	45137087	45137139	45137759	45137830	38729	99,98,97	9,0,2	44,75,83	0,0,0	464	149	0.000102778896117	0.00858350609571	0.779,1.0,0.94	1.0,1.0,1.0	-0.094
38737	ENSG00000257315	ZBED6	chr1	+	203833790	203834102	203833790	203833853	203837965	203838064	38737	31,20,26	722,831,826	29,39,49	547,676,596	398	149	0.000055446136901	0.00534560611628	0.016,0.009,0.012	0.019,0.021,0.03	-0.011
38775	ENSG00000102606	ARHGEF7	chr13	+	111284404	111284826	111284404	111284511	111286146	111286240	38775	16,6,12	0,0,1	5,0,0	0,2,8	464	149	0.000000117123867827	0.0000372859774479	1.0,1.0,0.794	1.0,0.0,0.0	0.598
38787	ENSG00000105202	FBL	chr19	-	39840616	39840787	39840721	39840787	39840232	39840470	38787	221,206,210	2,0,0	216,209,298	14,2,4	254	149	0.000127565641626	0.0100900813658	0.985,1.0,1.0	0.901,0.984,0.978	0.041
38789	ENSG00000105202	FBL	chr19	-	39840655	39840787	39840721	39840787	39840232	39840470	38789	360,266,248	2,0,0	203,389,284	14,2,4	215	149	0.000726542434846	0.0369153964775	0.992,1.0,1.0	0.909,0.993,0.98	0.037
38790	ENSG00000105202	FBL	chr19	-	39840682	39840787	39840721	39840787	39840232	39840470	38790	131,134,129	2,0,0	147,118,190	14,2,4	188	149	0.0000623009127418	0.00584012025477	0.981,1.0,1.0	0.893,0.979,0.974	0.045
38999	ENSG00000115241	PPM1G	chr2	-	27384674	27384810	27384789	27384810	27383951	27384092	38999	0,0,0	2,1,3	4,0,14	1,3,2	264	149	0.00000444927637422	0.000786030677254	0.0,0.0,0.0	0.693,0.0,0.798	-0.497
39003	ENSG00000115241	PPM1G	chr2	-	27384674	27384838	27384828	27384838	27383951	27384092	39003	1,0,0	3,6,3	4,1,9	4,0,3	303	149	0.00000832997957423	0.00124864257926	0.141,0.0,0.0	0.33,1.0,0.596	-0.595
39030	ENSG00000115241	PPM1G	chr2	-	27384860	27384985	27384974	27384985	27384672	27384767	39030	478,472,565	329,338,305	392,368,401	334,334,397	263	149	0.000443374914531	0.0254795954011	0.451,0.442,0.512	0.399,0.384,0.364	0.086
39116	ENSG00000145996	CDKAL1	chr6	+	21199090	21199281	21199090	21199213	21201109	21201274	39116	8,8,6	0,0,1	8,5,6	0,2,5	217	149	0.000145059602582	0.0111315069256	1.0,1.0,0.805	1.0,0.632,0.452	0.24
39117	ENSG00000145996	CDKAL1	chr6	+	21199090	21199357	21199090	21199213	21201109	21201274	39117	8,8,5	0,0,1	8,5,8	0,2,5	293	149	0.000102716124036	0.00858350609571	1.0,1.0,0.718	1.0,0.56,0.449	0.236
39123	ENSG00000167967	E4F1	chr16	+	2233437	2233651	2233437	2233647	2233881	2233990	39123	5,5,8	42,22,44	0,0,3	37,14,25	153	149	0.000286674882747	0.0187334269785	0.104,0.181,0.15	0.0,0.0,0.105	0.11
39162	ENSG00000143486	EIF2D	chr1	-	206599462	206599827	206599732	206599827	206599002	206599092	39162	210,193,195	1,2,1	162,187,195	0,6,12	419	149	0.000170496480427	0.0124874107863	0.987,0.972,0.986	1.0,0.917,0.852	0.059
39184	ENSG00000079974	RABL2B	chr22	-	50782890	50783299	50783038	50783299	50782187	50782351	39184	12,18,16	23,23,15	4,0,2	18,17,10	297	149	0.00000520764298906	0.000874367336957	0.207,0.282,0.349	0.1,0.0,0.091	0.216
39185	ENSG00000079974	RABL2B	chr22	-	50782890	50783299	50783044	50783299	50782187	50782351	39185	13,19,18	1,3,6	7,1,2	5,4,5	303	149	0.000139825752568	0.0108423761716	0.865,0.757,0.596	0.408,0.109,0.164	0.512
39195	ENSG00000079974	RABL2B	chr22	-	50783253	50783642	50783500	50783642	50782890	50783045	39195	23,36,36	7,16,9	28,31,36	3,4,1	396	149	0.000380067154095	0.0229704872286	0.553,0.458,0.601	0.778,0.745,0.931	-0.281
39251	ENSG00000106636	YKT6	chr7	+	44208132	44208593	44208132	44208198	44211022	44211124	39251	33,28,50	479,440,451	13,20,16	439,368,461	544	149	0.00007599010613	0.00682374274433	0.019,0.017,0.029	0.008,0.015,0.009	0.011
39255	ENSG00000135637	CCDC142	chr2	-	74472439	74472470	74472454	74472470	74471985	74472252	39255	16,13,28	8,4,0	18,14,12	0,0,1	164	149	0.0000728669164334	0.00659969003967	0.645,0.747,1.0	1.0,1.0,0.916	-0.175
39323	ENSG00000110841	PPFIBP1	chr12	+	27633361	27633456	27633361	27633448	27634909	27637319	39323	5,8,14	0,1,0	4,8,2	5,0,2	157	149	0.000421376644307	0.0246113047128	1.0,0.884,1.0	0.432,1.0,0.487	0.322
39355	ENSG00000123219	CENPK	chr5	-	65561462	65561564	65561496	65561564	65557298	65557377	39355	750,720,851	67,53,75	592,598,634	14,24,15	183	149	0.000000000149115941817	0.000000112812350053	0.901,0.917,0.902	0.972,0.953,0.972	-0.059
39416	ENSG00000176444	CLK2	chr1	-	155263572	155264033	155263949	155264033	155262879	155263400	39416	18,8,13	126,100,113	38,42,36	95,89,106	526	149	0.000000000871495431376	0.000000589919844316	0.039,0.022,0.032	0.102,0.118,0.088	-0.072
39494	ENSG00000128708	HAT1	chr2	+	171922447	171922682	171922447	171922503	171925536	171925641	39494	4,7,14	4,2,0	8,7,11	0,0,0	328	149	0.000221914279589	0.0154108203707	0.312,0.614,1.0	1.0,1.0,1.0	-0.358
39495	ENSG00000128708	HAT1	chr2	+	171922447	171922788	171922447	171922503	171925536	171925641	39495	4,7,12	4,2,0	9,7,12	0,0,0	434	149	0.0000760834688471	0.00682374274433	0.256,0.546,1.0	1.0,1.0,1.0	-0.399
39496	ENSG00000128708	HAT1	chr2	+	171922447	171922921	171922447	171922503	171925536	171925641	39496	5,7,13	4,2,0	10,10,12	0,0,0	567	149	0.0000359924236576	0.00387693265616	0.247,0.479,1.0	1.0,1.0,1.0	-0.425
39530	ENSG00000214253	FIS1	chr7	-	101244897	101245297	101244959	101245297	101240829	101240906	39530	25,25,19	22,17,18	9,17,22	48,36,49	211	149	0.0000062711098634	0.000996966023322	0.445,0.509,0.427	0.117,0.25,0.241	0.258
39582	ENSG00000147364	FBXO25	chr8	+	406807	407153	406807	407037	413072	413213	39582	1,4,2	2,0,0	0,0,0	2,2,4	265	149	0.000000248108617762	0.0000687710033354	0.219,1.0,1.0	0.0,0.0,0.0	0.74
39583	ENSG00000147364	FBXO25	chr8	+	406807	407182	406807	407037	413072	413213	39583	4,5,2	2,0,0	0,3,1	2,2,4	294	149	0.0000128837376716	0.00173326701822	0.503,1.0,1.0	0.0,0.432,0.112	0.653
39594	ENSG00000147364	FBXO25	chr8	+	406954	407385	406954	407182	413072	413213	39594	0,0,1	4,1,2	4,2,1	0,3,1	352	149	0.000688212467977	0.0353766514514	0.0,0.0,0.175	1.0,0.22,0.297	-0.447
39639	ENSG00000130066	SAT1	chrX	+	23783643	23783927	23783643	23783709	23785327	23785429	39639	135,112,160	0,4,0	102,87,116	6,6,4	367	149	0.000113865562807	0.00930398841406	1.0,0.919,1.0	0.873,0.855,0.922	0.09
39858	ENSG00000137343	ATAT1	chr6	+	30640376	30640608	30640376	30640422	30642175	30642247	39858	0,1,0	6,1,1	4,5,2	2,7,4	335	149	0.000168647527583	0.0124369815467	0.0,0.308,0.0	0.471,0.241,0.182	-0.195
39933	ENSG00000120458	MSANTD2	chr11	-	124778980	124779139	124779049	124779139	124774803	124774818	39933	4,0,5	0,3,4	0,1,0	1,3,2	218	149	0.000403722620055	0.0239058810361	1.0,0.0,0.461	0.0,0.186,0.0	0.425
39935	ENSG00000120458	MSANTD2	chr11	-	124799870	124800364	124800317	124800364	124779049	124779139	39935	16,31,16	2,4,6	10,11,7	0,0,0	596	149	0.00000000568232449982	0.0000032497089527	0.667,0.66,0.4	1.0,1.0,1.0	-0.424
39957	ENSG00000164331	ANKRA2	chr5	-	73555118	73555564	73555487	73555564	73554906	73554986	39957	31,38,33	344,313,292	65,53,65	214,163,186	518	149	0.000000000000865307825393	0.000000000897491693866	0.025,0.034,0.031	0.08,0.086,0.091	-0.056
39959	ENSG00000164331	ANKRA2	chr5	-	73555124	73555564	73555487	73555564	73554906	73554986	39959	31,38,38	344,313,292	72,62,74	214,163,186	512	149	0.00000000000000333066907388	0.00000000000498097687128	0.026,0.034,0.036	0.089,0.1,0.104	-0.066
39962	ENSG00000164331	ANKRA2	chr5	-	73562175	73562646	73562579	73562646	73561129	73561288	39962	8,4,8	20,34,21	11,5,3	6,5,3	553	149	0.000753738584708	0.037956079427	0.097,0.031,0.093	0.331,0.212,0.212	-0.178
39988	ENSG00000121988	ZRANB3	chr2	-	135530525	135530731	135530641	135530731	135504328	135504496	39988	2,3,4	6,4,11	0,1,0	3,11,9	265	149	0.000106598253762	0.0088450416857	0.158,0.297,0.17	0.0,0.049,0.0	0.192
