ID...1	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...14	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
58524	ENSG00000136938	ANP32B	chr9	+	98011288	98011323	98011382	98011389	98004963	98005153	98012420	98012472	58524	0,0,212	749,714,532	281,265,307	537,657,785	184	156	0	0	0.0,0.0,0.253	0.307,0.255,0.249	-0.186
58526	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011338	98004963	98005153	98012420	98012472	58526	6,0,217	2,5,0	282,268,313	4,0,0	187	157	0.00104875543704	0.0210695070865	0.716,0.0,1.0	0.983,1.0,1.0	-0.422
58527	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011341	98004963	98005153	98012420	98012472	58527	6,0,217	2,5,0	282,268,313	4,0,0	187	160	0.00110872856461	0.0219633600653	0.72,0.0,1.0	0.984,1.0,1.0	-0.421
58528	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011344	98004963	98005153	98012420	98012472	58528	6,0,217	2,5,0	282,268,313	4,0,0	187	163	0.00116987981951	0.0228959198759	0.723,0.0,1.0	0.984,1.0,1.0	-0.42
58529	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011347	98004963	98005153	98012420	98012472	58529	6,0,217	2,5,0	282,268,313	4,0,0	187	166	0.00123343112476	0.0238688346753	0.727,0.0,1.0	0.984,1.0,1.0	-0.419
58530	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011350	98004963	98005153	98012420	98012472	58530	6,0,217	13,5,11	282,268,313	5,0,0	187	169	0.0000000246392978243	0.00000365889850743	0.294,0.0,0.947	0.981,1.0,1.0	-0.58
58531	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011353	98004963	98005153	98012420	98012472	58531	6,0,217	2,5,0	282,268,313	5,2,0	187	172	0.00139046984928	0.026176087515	0.734,0.0,1.0	0.981,0.992,1.0	-0.413
58532	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011377	98004963	98005153	98012420	98012472	58532	6,0,217	5,14,3	282,268,313	5,2,0	187	196	0.00000337035042208	0.000219857776107	0.557,0.0,0.987	0.983,0.993,1.0	-0.477
58533	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011388	98004963	98005153	98012420	98012472	58533	6,0,217	7,8,6	282,268,313	5,10,2	187	207	0.0000230132656686	0.00103744662647	0.487,0.0,0.976	0.984,0.967,0.994	-0.494
58535	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011330	98011395	98004963	98005153	98012420	98012472	58535	6,0,217	7,8,6	282,268,313	5,11,0	187	214	0.0000184013051308	0.000867606092177	0.495,0.0,0.976	0.985,0.965,1.0	-0.493
58542	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011333	98011377	98004963	98005153	98012420	98012472	58542	6,0,217	3,9,0	282,268,313	0,0,0	187	193	0.000115378246275	0.00379724602555	0.674,0.0,1.0	1.0,1.0,1.0	-0.442
58550	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011348	98011389	98004963	98005153	98012420	98012472	58550	6,0,217	18202,18299,14373	282,268,313	15583,15232,20807	187	190	0.0000061557202754	0.000357650258507	0.0,0.0,0.015	0.018,0.018,0.015	-0.012
58554	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011354	98011389	98004963	98005153	98012420	98012472	58554	6,0,217	8908,9079,7192	282,268,313	7213,7899,10462	187	184	0	0	0.001,0.0,0.029	0.037,0.032,0.029	-0.023
58558	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011357	98011389	98004963	98005153	98012420	98012472	58558	6,0,217	7105,7465,5481	282,268,313	5731,6106,7996	187	181	0	0	0.001,0.0,0.037	0.045,0.041,0.037	-0.028
58561	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011378	98011389	98004963	98005153	98012420	98012472	58561	6,0,217	1665,1453,1087	282,268,313	1186,1302,1568	187	160	0	0	0.003,0.0,0.146	0.169,0.15,0.146	-0.105
58564	ENSG00000136938	ANP32B	chr9	+	98011288	98011326	98011382	98011389	98004963	98005153	98012420	98012472	58564	6,0,217	749,714,532	282,268,313	537,657,785	187	156	0	0	0.007,0.0,0.254	0.305,0.254,0.25	-0.183
58566	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011338	98004963	98005153	98012420	98012472	58566	2,1,216	2,5,0	284,265,316	4,0,0	190	157	0.000590156096495	0.0135203647686	0.452,0.142,1.0	0.983,1.0,1.0	-0.463
58567	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011341	98004963	98005153	98012420	98012472	58567	2,1,216	2,5,0	284,265,316	4,0,0	190	160	0.000620795799849	0.0140520266866	0.457,0.144,1.0	0.984,1.0,1.0	-0.461
58568	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011344	98004963	98005153	98012420	98012472	58568	2,1,216	2,5,0	284,265,316	4,0,0	190	163	0.000652009286183	0.0146178118838	0.462,0.146,1.0	0.984,1.0,1.0	-0.459
58569	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011347	98004963	98005153	98012420	98012472	58569	2,1,216	2,5,0	284,265,316	4,0,0	190	166	0.000683078662373	0.0151501479197	0.466,0.149,1.0	0.984,1.0,1.0	-0.456
58570	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011350	98004963	98005153	98012420	98012472	58570	2,1,216	13,5,11	284,265,316	5,0,0	190	169	0.00000000494871954526	0.00000087340901906	0.12,0.151,0.946	0.981,1.0,1.0	-0.588
58571	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011353	98004963	98005153	98012420	98012472	58571	2,1,216	2,5,0	284,265,316	5,2,0	190	172	0.000743691344373	0.0161746286062	0.475,0.153,1.0	0.981,0.992,1.0	-0.448
58572	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011377	98004963	98005153	98012420	98012472	58572	2,1,216	5,14,3	284,265,316	5,2,0	190	196	0.000000762916208097	0.0000653873066723	0.292,0.069,0.987	0.983,0.993,1.0	-0.543
58573	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011388	98004963	98005153	98012420	98012472	58573	2,1,216	7,8,6	284,265,316	5,10,2	190	207	0.0000060727953356	0.000353878019124	0.237,0.12,0.975	0.984,0.967,0.994	-0.538
58575	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011330	98011395	98004963	98005153	98012420	98012472	58575	2,1,216	7,8,6	284,265,316	5,11,0	190	214	0.00000431555163949	0.000270909718692	0.243,0.123,0.976	0.985,0.964,1.0	-0.536
58580	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011333	98011350	98004963	98005153	98012420	98012472	58580	2,1,216	12,0,8	284,265,316	0,0,0	190	166	0.00141401682054	0.0265228653997	0.127,1.0,0.959	1.0,1.0,1.0	-0.305
58582	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011333	98011377	98004963	98005153	98012420	98012472	58582	2,1,216	3,9,0	284,265,316	0,0,0	190	193	0.0000274292693077	0.00119471056649	0.404,0.101,1.0	1.0,1.0,1.0	-0.498
58590	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011348	98011389	98004963	98005153	98012420	98012472	58590	2,1,216	18202,18299,14373	284,265,316	15583,15232,20807	190	190	0.00000969278424046	0.000515292007641	0.0,0.0,0.015	0.018,0.017,0.015	-0.012
58594	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011354	98011389	98004963	98005153	98012420	98012472	58594	2,1,216	8908,9079,7192	284,265,316	7213,7899,10462	190	184	0	0	0.0,0.0,0.028	0.037,0.031,0.028	-0.023
58598	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011357	98011389	98004963	98005153	98012420	98012472	58598	2,1,216	7105,7465,5481	284,265,316	5731,6106,7996	190	181	0	0	0.0,0.0,0.036	0.045,0.04,0.036	-0.028
58601	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011378	98011389	98004963	98005153	98012420	98012472	58601	2,1,216	1665,1453,1087	284,265,316	1186,1302,1568	190	160	0	0	0.001,0.001,0.143	0.168,0.146,0.145	-0.105
58604	ENSG00000136938	ANP32B	chr9	+	98011288	98011329	98011382	98011389	98004963	98005153	98012420	98012472	58604	2,1,216	749,714,532	284,265,316	537,657,785	190	156	0	0	0.002,0.001,0.25	0.303,0.249,0.248	-0.182
58610	ENSG00000136938	ANP32B	chr9	+	98011288	98011338	98011348	98011389	98004963	98005153	98012420	98012472	58610	0,0,230	18202,18299,14373	292,275,339	15583,15232,20807	199	190	0.0000124689134252	0.000630215425798	0.0,0.0,0.015	0.018,0.017,0.015	-0.012
58614	ENSG00000136938	ANP32B	chr9	+	98011288	98011338	98011354	98011389	98004963	98005153	98012420	98012472	58614	0,0,230	8908,9079,7192	292,275,339	7213,7899,10462	199	184	0	0	0.0,0.0,0.029	0.036,0.031,0.029	-0.022
58618	ENSG00000136938	ANP32B	chr9	+	98011288	98011338	98011357	98011389	98004963	98005153	98012420	98012472	58618	0,0,230	7105,7465,5481	292,275,339	5731,6106,7996	199	181	0	0	0.0,0.0,0.037	0.044,0.039,0.037	-0.028
58621	ENSG00000136938	ANP32B	chr9	+	98011288	98011338	98011378	98011389	98004963	98005153	98012420	98012472	58621	0,0,230	1665,1453,1087	292,275,339	1186,1302,1568	199	160	0	0	0.0,0.0,0.145	0.165,0.145,0.148	-0.104
58624	ENSG00000136938	ANP32B	chr9	+	98011288	98011338	98011382	98011389	98004963	98005153	98012420	98012472	58624	0,0,230	749,714,532	292,275,339	537,657,785	199	156	0	0	0.0,0.0,0.253	0.299,0.247,0.253	-0.182
58630	ENSG00000136938	ANP32B	chr9	+	98011288	98011341	98011348	98011389	98004963	98005153	98012420	98012472	58630	2,0,244	18202,18299,14373	298,288,358	15583,15232,20807	202	190	0.00000592826081103	0.000347930511814	0.0,0.0,0.016	0.018,0.017,0.016	-0.012
58634	ENSG00000136938	ANP32B	chr9	+	98011288	98011341	98011354	98011389	98004963	98005153	98012420	98012472	58634	2,0,244	8908,9079,7192	298,288,358	7213,7899,10462	202	184	0	0	0.0,0.0,0.03	0.036,0.032,0.03	-0.023
58638	ENSG00000136938	ANP32B	chr9	+	98011288	98011341	98011357	98011389	98004963	98005153	98012420	98012472	58638	2,0,244	7105,7465,5481	298,288,358	5731,6106,7996	202	181	0	0	0.0,0.0,0.038	0.045,0.041,0.039	-0.029
58641	ENSG00000136938	ANP32B	chr9	+	98011288	98011341	98011378	98011389	98004963	98005153	98012420	98012472	58641	2,0,244	1665,1453,1087	298,288,358	1186,1302,1568	202	160	0	0	0.001,0.0,0.151	0.166,0.149,0.153	-0.105
58644	ENSG00000136938	ANP32B	chr9	+	98011288	98011341	98011382	98011389	98004963	98005153	98012420	98012472	58644	2,0,244	749,714,532	298,288,358	537,657,785	202	156	0	0	0.002,0.0,0.262	0.3,0.253,0.26	-0.183
58650	ENSG00000136938	ANP32B	chr9	+	98011288	98011344	98011348	98011389	98004963	98005153	98012420	98012472	58650	2,3,244	18202,18299,14373	298,290,358	15583,15232,20807	205	190	0.00000929036615327	0.000497439398183	0.0,0.0,0.015	0.017,0.017,0.016	-0.012
58654	ENSG00000136938	ANP32B	chr9	+	98011288	98011344	98011354	98011389	98004963	98005153	98012420	98012472	58654	2,3,244	8908,9079,7192	298,290,358	7213,7899,10462	205	184	0	0	0.0,0.0,0.03	0.036,0.032,0.03	-0.023
58658	ENSG00000136938	ANP32B	chr9	+	98011288	98011344	98011357	98011389	98004963	98005153	98012420	98012472	58658	2,3,244	7105,7465,5481	298,290,358	5731,6106,7996	205	181	0	0	0.0,0.0,0.038	0.044,0.04,0.038	-0.028
58661	ENSG00000136938	ANP32B	chr9	+	98011288	98011344	98011378	98011389	98004963	98005153	98012420	98012472	58661	2,3,244	1665,1453,1087	298,290,358	1186,1302,1568	205	160	0	0	0.001,0.002,0.149	0.164,0.148,0.151	-0.104
58664	ENSG00000136938	ANP32B	chr9	+	98011288	98011344	98011382	98011389	98004963	98005153	98012420	98012472	58664	2,3,244	749,714,532	298,290,358	537,657,785	205	156	0	0	0.002,0.003,0.259	0.297,0.251,0.258	-0.181
58670	ENSG00000136938	ANP32B	chr9	+	98011288	98011347	98011348	98011389	98004963	98005153	98012420	98012472	58670	0,0,246	18202,18299,14373	308,290,364	15583,15232,20807	208	190	0.00000752235632795	0.0004185018456	0.0,0.0,0.015	0.018,0.017,0.016	-0.012
58674	ENSG00000136938	ANP32B	chr9	+	98011288	98011347	98011354	98011389	98004963	98005153	98012420	98012472	58674	0,0,246	8908,9079,7192	308,290,364	7213,7899,10462	208	184	0	0	0.0,0.0,0.029	0.036,0.031,0.03	-0.023
58678	ENSG00000136938	ANP32B	chr9	+	98011288	98011347	98011357	98011389	98004963	98005153	98012420	98012472	58678	0,0,246	7105,7465,5481	308,290,364	5731,6106,7996	208	181	0	0	0.0,0.0,0.038	0.045,0.04,0.038	-0.028
58681	ENSG00000136938	ANP32B	chr9	+	98011288	98011347	98011378	98011389	98004963	98005153	98012420	98012472	58681	0,0,246	1665,1453,1087	308,290,364	1186,1302,1568	208	160	0	0	0.0,0.0,0.148	0.167,0.146,0.152	-0.106
58684	ENSG00000136938	ANP32B	chr9	+	98011288	98011347	98011382	98011389	98004963	98005153	98012420	98012472	58684	0,0,246	749,714,532	308,290,364	537,657,785	208	156	0	0	0.0,0.0,0.258	0.301,0.249,0.258	-0.183
58688	ENSG00000136938	ANP32B	chr9	+	98011288	98011350	98011354	98011389	98004963	98005153	98012420	98012472	58688	48,0,279	8908,9079,7192	313,290,365	7213,7899,10462	211	184	0	0	0.005,0.0,0.033	0.036,0.031,0.03	-0.02
58692	ENSG00000136938	ANP32B	chr9	+	98011288	98011350	98011357	98011389	98004963	98005153	98012420	98012472	58692	48,0,279	7105,7465,5481	313,290,365	5731,6106,7996	211	181	0	0	0.006,0.0,0.042	0.045,0.039,0.038	-0.025
58695	ENSG00000136938	ANP32B	chr9	+	98011288	98011350	98011378	98011389	98004963	98005153	98012420	98012472	58695	48,0,279	1665,1453,1087	313,290,365	1186,1302,1568	211	160	0	0	0.021,0.0,0.163	0.167,0.144,0.15	-0.092
58698	ENSG00000136938	ANP32B	chr9	+	98011288	98011350	98011382	98011389	98004963	98005153	98012420	98012472	58698	48,0,279	749,714,532	313,290,365	537,657,785	211	156	0.000000000000392352816903	0.000000000168430724971	0.045,0.0,0.279	0.301,0.246,0.256	-0.16
58702	ENSG00000136938	ANP32B	chr9	+	98011288	98011353	98011354	98011389	98004963	98005153	98012420	98012472	58702	0,0,258	8908,9079,7192	320,297,376	7213,7899,10462	214	184	0	0	0.0,0.0,0.03	0.037,0.031,0.03	-0.023
58706	ENSG00000136938	ANP32B	chr9	+	98011288	98011353	98011357	98011389	98004963	98005153	98012420	98012472	58706	0,0,258	7105,7465,5481	320,297,376	5731,6106,7996	214	181	0	0	0.0,0.0,0.038	0.045,0.04,0.038	-0.028
58709	ENSG00000136938	ANP32B	chr9	+	98011288	98011353	98011378	98011389	98004963	98005153	98012420	98012472	58709	0,0,258	1665,1453,1087	320,297,376	1186,1302,1568	214	160	0	0	0.0,0.0,0.151	0.168,0.146,0.152	-0.105
58712	ENSG00000136938	ANP32B	chr9	+	98011288	98011353	98011382	98011389	98004963	98005153	98012420	98012472	58712	0,0,258	749,714,532	320,297,376	537,657,785	214	156	0	0	0.0,0.0,0.261	0.303,0.248,0.259	-0.183
58715	ENSG00000136938	ANP32B	chr9	+	98011288	98011377	98011378	98011389	98004963	98005153	98012420	98012472	58715	0,15,271	1665,1453,1087	338,311,393	1186,1302,1568	238	160	0	0	0.0,0.007,0.144	0.161,0.138,0.144	-0.097
58718	ENSG00000136938	ANP32B	chr9	+	98011288	98011377	98011382	98011389	98004963	98005153	98012420	98012472	58718	0,15,271	749,714,532	338,311,393	537,657,785	238	156	0	0	0.0,0.014,0.25	0.292,0.237,0.247	-0.171
58720	ENSG00000136938	ANP32B	chr9	+	98011288	98011389	98012420	98012472	98004963	98005153	98015363	98015943	58720	0,0,278	5346,5467,4542	356,342,399	4419,4521,5965	250	201	0	0	0.0,0.0,0.047	0.061,0.057,0.051	-0.041
58721	ENSG00000136938	ANP32B	chr9	+	98011288	98011389	98012424	98012472	98004963	98005153	98015363	98015943	58721	0,0,278	4987,5064,4674	356,342,399	4604,4169,6207	250	197	0	0	0.0,0.0,0.045	0.057,0.061,0.048	-0.04
58722	ENSG00000136938	ANP32B	chr9	+	98011288	98011389	98012427	98012472	98004963	98005153	98015363	98015943	58722	0,0,278	5055,5166,4062	356,342,399	3858,3968,5670	250	194	0	0	0.0,0.0,0.05	0.067,0.063,0.052	-0.044
58723	ENSG00000136938	ANP32B	chr9	+	98011288	98011389	98012445	98012472	98004963	98005153	98015363	98015943	58723	0,0,278	3423,3316,2832	356,342,399	2631,2762,3736	250	176	0	0	0.0,0.0,0.065	0.087,0.08,0.07	-0.057
58724	ENSG00000136938	ANP32B	chr9	+	98011288	98011393	98012420	98012472	98004963	98005153	98015363	98015943	58724	0,0,284	5346,5467,4542	366,323,413	4419,4521,5965	254	201	0	0	0.0,0.0,0.047	0.062,0.054,0.052	-0.04
58725	ENSG00000136938	ANP32B	chr9	+	98011288	98011393	98012424	98012472	98004963	98005153	98015363	98015943	58725	0,0,284	4987,5064,4674	366,323,413	4604,4169,6207	254	197	0	0	0.0,0.0,0.045	0.058,0.057,0.049	-0.04
58726	ENSG00000136938	ANP32B	chr9	+	98011288	98011393	98012427	98012472	98004963	98005153	98015363	98015943	58726	0,0,284	5055,5166,4062	366,323,413	3858,3968,5670	254	194	0	0	0.0,0.0,0.051	0.068,0.059,0.053	-0.043
58727	ENSG00000136938	ANP32B	chr9	+	98011288	98011393	98012445	98012472	98004963	98005153	98015363	98015943	58727	0,0,284	3423,3316,2832	366,323,413	2631,2762,3736	254	176	0	0	0.0,0.0,0.065	0.088,0.075,0.071	-0.056
58735	ENSG00000136938	ANP32B	chr9	+	98011312	98011323	98011330	98011388	98004963	98005153	98012420	98012472	58735	0,0,0	7,8,6	0,117,0	5,10,2	160	207	0.00283146455166	0.0447940061499	0.0,0.0,0.0	0.0,0.938,0.0	-0.313
58763	ENSG00000136938	ANP32B	chr9	+	98011312	98011323	98011378	98011389	98004963	98005153	98012420	98012472	58763	0,0,0	1665,1453,1087	0,117,0	1186,1302,1568	160	160	0.000000000452233694936	0.000000104359825386	0.0,0.0,0.0	0.0,0.082,0.0	-0.027
58766	ENSG00000136938	ANP32B	chr9	+	98011312	98011323	98011382	98011389	98004963	98005153	98012420	98012472	58766	0,0,0	749,714,532	0,117,0	537,657,785	160	156	0.000000000286267787253	0.0000000712451673258	0.0,0.0,0.0	0.0,0.148,0.0	-0.049
58775	ENSG00000136938	ANP32B	chr9	+	98011312	98011326	98011330	98011388	98004963	98005153	98012420	98012472	58775	0,0,0	7,8,6	0,117,0	5,10,2	163	207	0.00288750396106	0.0454381944407	0.0,0.0,0.0	0.0,0.937,0.0	-0.312
58803	ENSG00000136938	ANP32B	chr9	+	98011312	98011326	98011378	98011389	98004963	98005153	98012420	98012472	58803	0,0,0	1665,1453,1087	0,117,0	1186,1302,1568	163	160	0.000000000628425089744	0.000000140086070005	0.0,0.0,0.0	0.0,0.081,0.0	-0.027
58806	ENSG00000136938	ANP32B	chr9	+	98011312	98011326	98011382	98011389	98004963	98005153	98012420	98012472	58806	0,0,0	749,714,532	0,117,0	537,657,785	163	156	0.000000000237613817511	0.0000000605151915654	0.0,0.0,0.0	0.0,0.146,0.0	-0.049
58815	ENSG00000136938	ANP32B	chr9	+	98011312	98011329	98011330	98011388	98004963	98005153	98012420	98012472	58815	0,0,0	7,8,6	0,117,0	5,10,2	166	207	0.00293616056866	0.0459694538721	0.0,0.0,0.0	0.0,0.936,0.0	-0.312
58843	ENSG00000136938	ANP32B	chr9	+	98011312	98011329	98011378	98011389	98004963	98005153	98012420	98012472	58843	0,0,0	1665,1453,1087	0,117,0	1186,1302,1568	166	160	0.000000000882471318242	0.000000188182701543	0.0,0.0,0.0	0.0,0.08,0.0	-0.027
58846	ENSG00000136938	ANP32B	chr9	+	98011312	98011329	98011382	98011389	98004963	98005153	98012420	98012472	58846	0,0,0	749,714,532	0,117,0	537,657,785	166	156	0.000000000198036254062	0.0000000515030475974	0.0,0.0,0.0	0.0,0.143,0.0	-0.048
58863	ENSG00000136938	ANP32B	chr9	+	98011312	98011338	98011378	98011389	98004963	98005153	98012420	98012472	58863	0,0,0	1665,1453,1087	0,117,0	1186,1302,1568	175	160	0.00000000257329513254	0.000000481848288189	0.0,0.0,0.0	0.0,0.076,0.0	-0.025
58866	ENSG00000136938	ANP32B	chr9	+	98011312	98011338	98011382	98011389	98004963	98005153	98012420	98012472	58866	0,0,0	749,714,532	0,117,0	537,657,785	175	156	0.000000000122156840199	0.0000000338669719047	0.0,0.0,0.0	0.0,0.137,0.0	-0.046
58883	ENSG00000136938	ANP32B	chr9	+	98011312	98011341	98011378	98011389	98004963	98005153	98012420	98012472	58883	2,0,0	1665,1453,1087	0,117,0	1186,1302,1568	178	160	0.0000000037212493087	0.000000666340864374	0.001,0.0,0.0	0.0,0.075,0.0	-0.025
58886	ENSG00000136938	ANP32B	chr9	+	98011312	98011341	98011382	98011389	98004963	98005153	98012420	98012472	58886	2,0,0	749,714,532	0,117,0	537,657,785	178	156	0.000000000161740620896	0.0000000430896300211	0.002,0.0,0.0	0.0,0.135,0.0	-0.044
58903	ENSG00000136938	ANP32B	chr9	+	98011312	98011344	98011378	98011389	98004963	98005153	98012420	98012472	58903	2,0,0	1665,1453,1087	0,117,0	1186,1302,1568	181	160	0.0000000054031943364	0.000000943830253412	0.001,0.0,0.0	0.0,0.074,0.0	-0.024
58906	ENSG00000136938	ANP32B	chr9	+	98011312	98011344	98011382	98011389	98004963	98005153	98012420	98012472	58906	2,0,0	749,714,532	0,117,0	537,657,785	181	156	0.000000000139680045308	0.0000000377235893793	0.002,0.0,0.0	0.0,0.133,0.0	-0.044
58923	ENSG00000136938	ANP32B	chr9	+	98011312	98011347	98011378	98011389	98004963	98005153	98012420	98012472	58923	0,0,0	1665,1453,1087	0,117,0	1186,1302,1568	184	160	0.00000000788056953027	0.00000131306316651	0.0,0.0,0.0	0.0,0.072,0.0	-0.024
58926	ENSG00000136938	ANP32B	chr9	+	98011312	98011347	98011382	98011389	98004963	98005153	98012420	98012472	58926	0,0,0	749,714,532	0,117,0	537,657,785	184	156	0.0000000000810602696077	0.0000000236460263028	0.0,0.0,0.0	0.0,0.131,0.0	-0.044
58937	ENSG00000136938	ANP32B	chr9	+	98011312	98011350	98011378	98011389	98004963	98005153	98012420	98012472	58937	18,0,13	1665,1453,1087	0,118,0	1186,1302,1568	187	160	0.000000162649596125	0.0000185492241261	0.009,0.0,0.01	0.0,0.072,0.0	-0.018
58940	ENSG00000136938	ANP32B	chr9	+	98011312	98011350	98011382	98011389	98004963	98005153	98012420	98012472	58940	18,0,13	749,714,532	0,118,0	537,657,785	187	156	0.0000288551664814	0.00124687296533	0.02,0.0,0.02	0.0,0.13,0.0	-0.03
58951	ENSG00000136938	ANP32B	chr9	+	98011312	98011353	98011378	98011389	98004963	98005153	98012420	98012472	58951	0,0,0	1665,1453,1087	0,121,0	1186,1302,1568	190	160	0.00000000634549124356	0.00000109177249005	0.0,0.0,0.0	0.0,0.073,0.0	-0.024
58954	ENSG00000136938	ANP32B	chr9	+	98011312	98011353	98011382	98011389	98004963	98005153	98012420	98012472	58954	0,0,0	749,714,532	0,121,0	537,657,785	190	156	0.0000000000798513477562	0.0000000234324375896	0.0,0.0,0.0	0.0,0.131,0.0	-0.044
58957	ENSG00000136938	ANP32B	chr9	+	98011312	98011377	98011378	98011389	98004963	98005153	98012420	98012472	58957	0,9,0	1665,1453,1087	0,125,0	1186,1302,1568	214	160	0.0000000487168453356	0.00000663842881856	0.0,0.005,0.0	0.0,0.067,0.0	-0.021
58960	ENSG00000136938	ANP32B	chr9	+	98011312	98011377	98011382	98011389	98004963	98005153	98012420	98012472	58960	0,9,0	749,714,532	0,125,0	537,657,785	214	156	0.000000000356339846519	0.0000000858586886076	0.0,0.009,0.0	0.0,0.122,0.0	-0.038
58964	ENSG00000136938	ANP32B	chr9	+	98011312	98011389	98012427	98012472	98004963	98005153	98015363	98015943	58964	1,0,0	5055,5166,4062	0,157,0	3858,3968,5670	226	194	0.00317702604261	0.0488153676375	0.0,0.0,0.0	0.0,0.033,0.0	-0.011
58965	ENSG00000136938	ANP32B	chr9	+	98011312	98011389	98012445	98012472	98004963	98005153	98015363	98015943	58965	1,0,0	3423,3316,2832	0,157,0	2631,2762,3736	226	176	0.000409001990218	0.010219313756	0.0,0.0,0.0	0.0,0.042,0.0	-0.014
59542	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98014668	98014895	98012420	98012472	98015363	98015943	59542	8,5,0	40,35,43	0,0,0	39,30,31	216	376	0.00000503233771321	0.000305564540602	0.258,0.199,0.0	0.0,0.0,0.0	0.152
59543	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98014668	98015156	98012420	98012472	98015363	98015943	59543	8,5,0	15,18,17	0,0,0	24,1,4	216	637	0.000000794813262095	0.0000673576832272	0.611,0.45,0.0	0.0,0.0,0.0	0.354
59544	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98014778	98014895	98012420	98012472	98015363	98015943	59544	8,5,0	41,30,40	0,0,0	30,34,33	216	266	0.0000105613392688	0.000550792052074	0.194,0.17,0.0	0.0,0.0,0.0	0.121
59545	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98014778	98015156	98012420	98012472	98015363	98015943	59545	8,5,0	14,11,12	0,0,0	15,4,5	216	527	0.000000603080750006	0.000053994951011	0.582,0.526,0.0	0.0,0.0,0.0	0.369
59546	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98014797	98014895	98012420	98012472	98015363	98015943	59546	8,5,0	57,65,62	0,0,0	50,72,79	216	247	0.0000540322393708	0.00207569102133	0.138,0.081,0.0	0.0,0.0,0.0	0.073
59547	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98014797	98015156	98012420	98012472	98015363	98015943	59547	8,5,0	26,39,32	0,0,0	32,31,39	216	508	0.00000167486982749	0.000123983247938	0.42,0.232,0.0	0.0,0.0,0.0	0.217
59548	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98014809	98014895	98012420	98012472	98015363	98015943	59548	8,5,0	11,10,23	0,0,0	19,23,20	216	235	0.00000146833444181	0.000110694850948	0.442,0.352,0.0	0.0,0.0,0.0	0.265
59549	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98014809	98015156	98012420	98012472	98015363	98015943	59549	8,5,0	4,8,17	0,0,0	15,1,4	216	496	0.00000148885029216	0.000111812770681	0.821,0.589,0.0	0.0,0.0,0.0	0.47
59550	ENSG00000136938	ANP32B	chr9	+	98013650	98013717	98015089	98015156	98012420	98012472	98015363	98015943	59550	8,5,0	34,31,28	0,0,0	40,25,37	216	216	0.00000756248871592	0.000420496615219	0.19,0.139,0.0	0.0,0.0,0.0	0.11
59559	ENSG00000117625	RCOR3	chr1	+	211297779	211297843	211299582	211299705	211295675	211295753	211304082	211304140	59559	4,1,2	10,6,14	0,0,3	30,31,48	213	272	0.00173310750616	0.0310449829629	0.338,0.175,0.154	0.0,0.0,0.074	0.198
