ID...1	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15644	ENSG00000025796	SEC63	chr6	-	107893481	107893893	107893481	107893655	107893825	107893893	15644	38,44,49	11,0,0	39,57,69	0,0,0	298	149	0.0003543971226	0.0133713509713	0.633,1.0,1.0	1.0,1.0,1.0	-0.122
15650	ENSG00000266074	BAHCC1	chr17	+	81444371	81444826	81444371	81444568	81444667	81444826	15650	6,9,1	16,21,29	3,12,10	4,9,7	248	149	0.000179036466228	0.00798194920451	0.184,0.205,0.02	0.311,0.445,0.462	-0.27
15659	ENSG00000102996	MMP15	chr16	+	58043511	58043975	58043511	58043627	58043823	58043975	15659	4,3,1	1,1,0	0,0,4	2,1,1	298	149	0.0000955704347029	0.00505406339645	0.667,0.6,1.0	0.0,0.0,0.667	0.533
15678	ENSG00000142910	TINAGL1	chr1	+	31585439	31585874	31585439	31585485	31585790	31585874	15678	172,171,156	0,0,8	93,100,123	21,0,31	298	149	0.00000100372818979	0.000151531092271	1.0,1.0,0.907	0.689,1.0,0.665	0.184
15724	ENSG00000214425	LRRC37A4P	chr17	-	45508108	45508347	45508108	45508160	45508266	45508347	15724	602,707,636	230,333,277	536,507,457	352,328,278	255	149	0.0000824706351062	0.00453397809535	0.605,0.554,0.573	0.471,0.475,0.49	0.099
15735	ENSG00000197530	MIB2	chr1	+	1624964	1625311	1624964	1625185	1625285	1625311	15735	11,22,18	160,156,165	9,7,8	178,167,196	249	149	0.000545158326156	0.0180243366399	0.04,0.078,0.061	0.029,0.024,0.024	0.034
15749	ENSG00000051523	CYBA	chr16	-	88646754	88647175	88646754	88646787	88647100	88647175	15749	2438,2214,1603	56,0,0	2568,2212,3046	58,0,68	298	149	0.000600445324496	0.0193876400479	0.956,1.0,1.0	0.957,1.0,0.957	0.014
15760	ENSG00000113719	ERGIC1	chr5	+	172926508	172926949	172926508	172926569	172926711	172926949	15760	4,11,13	4,10,4	0,1,4	8,10,7	291	149	0.0000538764550587	0.00326381505773	0.339,0.36,0.625	0.0,0.049,0.226	0.35
15765	ENSG00000213793	ZNF888	chr19	-	52917221	52917704	52917221	52917404	52917607	52917704	15765	5,1,10	2,2,2	10,4,1	0,0,0	298	149	0.0000194613269985	0.00158309359259	0.556,0.2,0.714	1.0,1.0,1.0	-0.51
15775	ENSG00000160058	BSDC1	chr1	-	32383896	32384325	32383896	32383997	32384086	32384325	15775	21,17,21	10,2,3	14,10,8	0,1,1	238	149	0.000355586529774	0.0133713509713	0.568,0.842,0.814	1.0,0.862,0.834	-0.157
15776	ENSG00000160058	BSDC1	chr1	-	32386778	32387181	32386778	32386895	32387062	32387181	15776	13,8,15	3,0,0	18,7,12	4,5,6	298	149	0.000516402394155	0.0173756008401	0.684,1.0,1.0	0.692,0.412,0.5	0.36
15851	ENSG00000177954	RPS27	chr1	+	153990762	153991210	153990762	153991034	153991114	153991210	15851	47,64,52	356,240,252	48,43,64	143,120,173	229	149	0.0000699608127649	0.00406556389128	0.079,0.148,0.118	0.179,0.189,0.194	-0.072
15878	ENSG00000160741	CRTC2	chr1	-	153951259	153952096	153951259	153951666	153951855	153952096	15878	2,2,3	1,0,0	2,3,0	3,2,5	298	149	0.00000266075588962	0.000329077031488	0.5,1.0,1.0	0.25,0.429,0.0	0.607
15920	ENSG00000261740	BOLA2-SMG1P6	chr16	-	29452108	29454113	29452108	29452206	29454015	29454113	15920	3,1,1	0,3,0	0,1,0	2,0,2	298	149	0.00184470466171	0.0438990476335	1.0,0.143,1.0	0.0,1.0,0.0	0.381
15922	ENSG00000175634	RPS6KB2	chr11	+	67432239	67432657	67432239	67432488	67432599	67432657	15922	29,17,18	0,0,0	31,17,17	4,1,3	260	149	0.0000809958552404	0.00448748492733	1.0,1.0,1.0	0.816,0.907,0.765	0.171
16063	ENSG00000168268	NT5DC2	chr3	-	52527293	52527768	52527293	52527375	52527620	52527768	16063	18,14,21	2,6,0	39,26,31	0,0,0	298	149	0.000053093757071	0.00322324291597	0.818,0.538,1.0	1.0,1.0,1.0	-0.215
16071	ENSG00000030066	NUP160	chr11	-	47797769	47798074	47797769	47797884	47797977	47798074	16071	18,14,14	63,54,107	5,4,6	57,83,61	242	149	0.000346283866516	0.0131041346993	0.15,0.138,0.075	0.051,0.029,0.057	0.075
16098	ENSG00000132676	DAP3	chr1	+	155738156	155739010	155738156	155738297	155738608	155739010	16098	146,104,83	0,0,0	86,67,92	0,1,9	298	149	0.000714339461469	0.0218928548379	1.0,1.0,1.0	1.0,0.971,0.836	0.064
16144	ENSG00000134186	PRPF38B	chr1	+	108696042	108696351	108696042	108696194	108696276	108696351	16144	25,20,94	189,202,255	77,66,81	187,171,165	231	149	0.00000391890139284	0.000449068327076	0.079,0.06,0.192	0.21,0.199,0.24	-0.106
16210	ENSG00000115306	SPTBN1	chr2	+	54664452	54664887	54664452	54664691	54664808	54664887	16210	109,101,125	4,1,0	86,112,96	6,4,6	266	149	0.00193322321405	0.0449557114641	0.939,0.983,1.0	0.889,0.94,0.9	0.064
16247	ENSG00000127957	PMS2P3	chr7	-	75515717	75516178	75515717	75515828	75516097	75516178	16247	7,11,7	0,3,6	3,6,14	0,0,1	298	149	0.000106593233296	0.00553993574797	1.0,0.647,0.368	1.0,1.0,0.875	-0.287
16254	ENSG00000143774	GUK1	chr1	+	228148060	228148456	228148060	228148284	228148370	228148456	16254	12,10,16	1,0,0	12,7,20	0,2,5	235	149	0.000866433612619	0.0247963392867	0.884,1.0,1.0	1.0,0.689,0.717	0.159
16264	ENSG00000113119	TMCO6	chr5	+	140643902	140644183	140643902	140643966	140644099	140644183	16264	0,0,2	20,14,14	2,6,4	12,10,7	282	149	0.0000291052443805	0.00208658275856	0.0,0.0,0.07	0.081,0.241,0.232	-0.161
16278	ENSG00000155366	RHOC	chr1	-	112703004	112703457	112703004	112703119	112703383	112703457	16278	110,132,97	9,10,9	134,120,103	0,0,3	298	149	0.0000000301287701454	0.00000781512907781	0.859,0.868,0.843	1.0,1.0,0.945	-0.125
16301	ENSG00000104517	UBR5	chr8	-	102270767	102271245	102270767	102270817	102271133	102271245	16301	15,48,8	0,0,0	6,9,2	0,3,3	298	149	0.000152642378703	0.00717519767963	1.0,1.0,1.0	1.0,0.6,0.25	0.383
16302	ENSG00000104517	UBR5	chr8	-	102275514	102275828	102275514	102275619	102275707	102275828	16302	6,51,17	646,699,807	4,10,4	585,607,633	237	149	0.0000298806497604	0.00212085716322	0.006,0.044,0.013	0.004,0.01,0.004	0.015
16311	ENSG00000154920	EME1	chr17	+	50379451	50379776	50379451	50379567	50379664	50379776	16311	9,6,9	5,2,0	2,5,4	0,0,0	246	149	0.0000696107146992	0.00405347453574	0.522,0.645,1.0	1.0,1.0,1.0	-0.278
16355	ENSG00000121851	POLR3GL	chr1	+	145977777	145978096	145977777	145977851	145977991	145978096	16355	68,80,38	8,6,6	41,35,48	0,0,0	289	149	0.0000000902046785045	0.0000199520162153	0.814,0.873,0.766	1.0,1.0,1.0	-0.182
16382	ENSG00000130762	ARHGEF16	chr1	+	3479516	3479911	3479516	3479590	3479784	3479911	16382	4,0,3	2,4,2	2,4,3	0,0,0	298	149	0.000000000260923616047	0.000000118183705272	0.5,0.0,0.429	1.0,1.0,1.0	-0.69
16402	ENSG00000115827	DCAF17	chr2	+	171449878	171450075	171449878	171449957	171450056	171450075	16402	0,1,0	1,2,5	3,1,1	0,0,0	248	149	0.00000000000000044408920985	0.00000000000140791082496	0.0,0.231,0.0	1.0,1.0,1.0	-0.923
16420	ENSG00000174720	LARP7	chr4	+	112646889	112647123	112646889	112646955	112647052	112647123	16420	505,442,458	42,39,55	387,441,484	35,10,12	246	149	0.00000926058577166	0.000886685549741	0.879,0.873,0.835	0.87,0.964,0.961	-0.069
16452	ENSG00000104904	OAZ1	chr19	+	2271781	2272262	2271781	2271954	2272005	2272262	16452	144,198,175	0,0,0	168,159,140	0,0,46	200	149	0.0000078076544795	0.000787193658175	1.0,1.0,1.0	1.0,1.0,0.694	0.102
16465	ENSG00000166197	NOLC1	chr10	+	102159192	102159567	102159192	102159308	102159447	102159567	16465	121,146,179	15,0,0	155,135,166	0,0,0	288	149	0.000134303412967	0.00657310860397	0.807,1.0,1.0	1.0,1.0,1.0	-0.064
16466	ENSG00000166197	NOLC1	chr10	+	102159192	102159567	102159192	102159308	102159498	102159567	16466	486,531,553	0,0,0	496,491,605	0,27,0	298	149	0.0000494029863892	0.00311173379833	1.0,1.0,1.0	1.0,0.901,1.0	0.033
16481	ENSG00000204604	ZNF468	chr19	-	52853878	52854345	52853878	52854107	52854257	52854345	16481	3,2,5	0,1,6	4,8,6	0,0,0	298	149	0.00012380069742	0.0061832648047	1.0,0.5,0.294	1.0,1.0,1.0	-0.402
16482	ENSG00000204604	ZNF468	chr19	-	52853878	52854345	52853878	52854126	52854257	52854345	16482	1,2,4	12,18,22	2,7,6	6,8,10	280	149	0.00186847065078	0.0442065282576	0.042,0.056,0.088	0.151,0.318,0.242	-0.175
16563	ENSG00000185842	DNAH14	chr1	+	224952673	224953077	224952673	224952779	224952988	224953077	16563	3,1,1	15,24,21	3,12,3	17,18,12	298	149	0.00084051993468	0.0243477718743	0.091,0.02,0.023	0.081,0.25,0.111	-0.103
16571	ENSG00000114812	VIPR1	chr3	+	42531997	42532333	42531997	42532124	42532241	42532333	16571	18,19,17	0,0,2	15,22,20	3,2,3	266	149	0.00186331222421	0.0441672512726	1.0,1.0,0.826	0.737,0.86,0.789	0.147
16601	ENSG00000122218	COPA	chr1	-	160291818	160292152	160291818	160291929	160292011	160292152	16601	24,25,21	608,678,628	10,12,8	513,593,639	231	149	0.00061676887968	0.019773333083	0.025,0.023,0.021	0.012,0.013,0.008	0.012
16603	ENSG00000122218	COPA	chr1	-	160294483	160294848	160294483	160294593	160294767	160294848	16603	19,22,25	1050,1271,1070	19,42,55	987,911,1109	298	149	0.000132651534863	0.00652576938663	0.009,0.009,0.012	0.01,0.023,0.024	-0.009
16625	ENSG00000115233	PSMD14	chr2	+	161391103	161391373	161391103	161391178	161391281	161391373	16625	1,3,6	0,2,4	6,3,2	0,0,1	252	149	0.000505522067236	0.0170901198394	1.0,0.47,0.47	1.0,1.0,0.542	-0.201
16655	ENSG00000126107	HECTD3	chr1	-	45007218	45007562	45007218	45007271	45007412	45007562	16655	11,8,18	27,18,22	9,11,6	37,45,43	290	149	0.0019919592107	0.0458677892599	0.173,0.186,0.296	0.111,0.112,0.067	0.122
16699	ENSG00000068400	GRIPAP1	chrX	-	48989610	48990057	48989610	48989710	48989971	48990057	16699	22,39,27	3,5,2	29,33,28	0,0,0	298	149	0.00000787648086487	0.000788560100061	0.786,0.796,0.871	1.0,1.0,1.0	-0.182
16724	ENSG00000078618	NRDC	chr1	-	51794822	51795208	51794822	51794854	51795139	51795208	16724	22,19,6	1,0,0	13,11,12	2,4,0	298	149	0.00138550908019	0.0356793597338	0.917,1.0,1.0	0.765,0.579,1.0	0.191
16745	ENSG00000137309	HMGA1	chr6	+	34236872	34237317	34236872	34236983	34237203	34237317	16745	43,67,86	3,3,8	67,29,57	0,0,1	298	149	0.0000239492890223	0.00180779117374	0.878,0.918,0.843	1.0,1.0,0.966	-0.109
16779	ENSG00000178188	SH2B1	chr16	+	28873180	28873607	28873180	28873269	28873446	28873607	16779	22,28,30	1075,1087,922	33,41,49	865,802,954	298	149	0.000372729148796	0.0138477614617	0.01,0.013,0.016	0.019,0.025,0.025	-0.01
16807	ENSG00000178038	ALS2CL	chr3	-	46682028	46682386	46682028	46682094	46682315	46682386	16807	19,13,7	1,0,0	9,16,11	3,3,0	298	149	0.00135832312597	0.0352336670485	0.905,1.0,1.0	0.6,0.727,1.0	0.193
16929	ENSG00000143554	SLC27A3	chr1	+	153778757	153779228	153778757	153778885	153779113	153779228	16929	8,5,4	62,39,64	11,15,17	46,37,48	298	149	0.0000811680163828	0.00448830816173	0.061,0.06,0.03	0.107,0.169,0.15	-0.092
16945	ENSG00000154429	CCSAP	chr1	-	229326737	229327558	229326737	229327006	229327307	229327558	16945	37,39,49	0,1,0	19,48,42	1,5,2	298	149	0.000643359005627	0.0203739872448	1.0,0.951,1.0	0.905,0.828,0.913	0.102
16946	ENSG00000154429	CCSAP	chr1	-	229326737	229327558	229326737	229327006	229327436	229327558	16946	37,40,49	8,2,0	20,48,42	0,2,0	298	149	0.00143900601804	0.0365442514521	0.698,0.909,1.0	1.0,0.923,1.0	-0.105
16960	ENSG00000105552	BCAT2	chr19	-	48799674	48800112	48799674	48799838	48799980	48800112	16960	2,0,1	28,28,24	1,4,4	12,13,12	291	149	0.00156710258454	0.0389835554008	0.035,0.0,0.021	0.041,0.136,0.146	-0.089
16973	ENSG00000108846	ABCC3	chr17	+	50669144	50669528	50669144	50669266	50669351	50669528	16973	17,98,27	519,537,478	15,15,17	356,387,431	234	149	0.0000173740620576	0.00144951494938	0.02,0.104,0.035	0.026,0.024,0.025	0.028
16976	ENSG00000108846	ABCC3	chr17	+	50675618	50676090	50675618	50675775	50675882	50676090	16976	4,82,6	67,78,57	0,3,2	40,60,45	256	149	0.00000775845241685	0.000785006818475	0.034,0.38,0.058	0.0,0.028,0.025	0.14
16990	ENSG00000138385	SSB	chr2	+	169805473	169805766	169805473	169805577	169805664	169805766	16990	73,98,74	2214,2176,2498	181,86,83	2232,2233,2212	236	149	0.00205588111023	0.0467933126953	0.02,0.028,0.018	0.049,0.024,0.023	-0.01
16995	ENSG00000138385	SSB	chr2	+	169808481	169808901	169808481	169808553	169808856	169808901	16995	962,935,751	2,4,8	1071,945,1166	14,11,16	298	149	0.00191015847368	0.0447131328478	0.996,0.992,0.979	0.975,0.977,0.973	0.014
17003	ENSG00000138036	DYNC2LI1	chr2	+	43774085	43774493	43774085	43774146	43774412	43774493	17003	0,1,1	4,2,0	3,1,3	2,0,0	298	149	0.0000219875263532	0.00170754718434	0.0,0.2,1.0	0.429,1.0,1.0	-0.41
17026	ENSG00000198692	EIF1AY	chrY	+	20579607	20580002	20579607	20579691	20579893	20580002	17026	2,2,2	0,0,0	1,0,1	3,2,0	298	149	0.000000179699316205	0.0000358556684565	1.0,1.0,1.0	0.143,0.0,1.0	0.619
17096	ENSG00000149136	SSRP1	chr11	-	57330290	57330927	57330290	57330361	57330854	57330927	17096	4749,4238,4127	0,0,0	3984,3567,4545	0,133,0	298	149	0.0000000910442384816	0.0000199828096661	1.0,1.0,1.0	1.0,0.931,1.0	0.023
17121	ENSG00000144233	AMMECR1L	chr2	-	127866899	127867251	127866899	127866996	127867144	127867251	17121	12,4,13	11,3,12	3,0,2	8,12,4	297	149	0.000160715761801	0.00738907613789	0.354,0.401,0.352	0.158,0.0,0.201	0.249
17124	ENSG00000162600	OMA1	chr1	-	58536690	58536897	58536690	58536741	58536837	58536897	17124	13,17,15	0,3,4	14,5,14	0,1,0	245	149	0.00134751914844	0.0350074895498	1.0,0.775,0.695	1.0,0.753,1.0	-0.094
17177	ENSG00000170634	ACYP2	chr2	+	54138638	54138932	54138638	54138748	54138837	54138932	17177	16,17,8	0,6,8	7,15,13	0,0,2	238	149	0.000499104156835	0.0169132291057	1.0,0.639,0.385	1.0,1.0,0.803	-0.26
17214	ENSG00000096384	HSP90AB1	chr6	+	44249376	44249831	44249376	44249583	44249684	44249831	17214	936,388,1387	391,275,396	822,1503,1223	334,0,0	250	149	0.000000000000119237952845	0.000000000136088660341	0.588,0.457,0.676	0.595,1.0,1.0	-0.291
17215	ENSG00000096384	HSP90AB1	chr6	+	44249376	44249831	44249376	44249583	44249704	44249831	17215	6662,5648,7845	0,0,0	5896,6605,7013	0,0,314	270	149	0.0000000000319073656385	0.0000000179598073929	1.0,1.0,1.0	1.0,1.0,0.925	0.025
17241	ENSG00000160256	FAM207A	chr21	+	44943347	44943837	44943347	44943531	44943683	44943837	17241	13,23,16	2,3,0	15,14,14	4,12,9	298	149	0.000205958356595	0.00883700720109	0.765,0.793,1.0	0.652,0.368,0.437	0.367
17269	ENSG00000007923	DNAJC11	chr1	-	6637446	6638364	6637446	6637546	6638294	6638364	17269	38,35,31	0,0,0	43,41,46	7,2,8	298	149	0.000000134715396505	0.0000278538725252	1.0,1.0,1.0	0.754,0.911,0.742	0.198
17273	ENSG00000183018	SPNS2	chr17	+	4532982	4533432	4532982	4533129	4533242	4533432	17273	8,5,3	41,43,28	0,1,2	28,24,34	262	149	0.000955827600929	0.0267641108315	0.1,0.062,0.057	0.0,0.023,0.032	0.055
17292	ENSG00000106397	PLOD3	chr7	-	101207577	101207900	101207577	101207724	101207823	101207900	17292	27,9,20	0,1,3	19,13,6	4,8,7	248	149	0.000107504870077	0.00556703531381	1.0,0.844,0.8	0.741,0.494,0.34	0.356
17326	ENSG00000116754	SRSF11	chr1	+	70246754	70247149	70246754	70246907	70247116	70247149	17326	186,282,235	541,609,621	167,201,171	891,861,1058	298	149	0.00000000000561894974993	0.00000000433312143824	0.147,0.188,0.159	0.086,0.105,0.075	0.076
17373	ENSG00000172732	MUS81	chr11	+	65863636	65863890	65863636	65863657	65863803	65863890	17373	252,282,252	0,4,0	170,200,235	1,3,12	295	149	0.000630581195337	0.0200360503859	1.0,0.973,1.0	0.988,0.971,0.908	0.035
17384	ENSG00000032742	IFT88	chr13	+	20663224	20663604	20663224	20663386	20663497	20663604	17384	7,6,3	27,19,25	21,21,11	38,15,21	260	149	0.000649859083615	0.0205106386371	0.129,0.153,0.064	0.241,0.445,0.231	-0.19
17409	ENSG00000242125	SNHG3	chr1	+	28506042	28506327	28506042	28506084	28506219	28506327	17409	1197,1513,1061	11,19,14	1398,1435,1553	3,4,9	284	149	0.000429179713912	0.0152079384409	0.983,0.977,0.975	0.996,0.995,0.989	-0.015
17433	ENSG00000134253	TRIM45	chr1	-	117120713	117121749	117120713	117120901	117121600	117121749	17433	41,35,32	2,11,5	56,47,18	0,0,4	298	149	0.00153112898062	0.0382554318774	0.911,0.614,0.762	1.0,1.0,0.692	-0.135
17476	ENSG00000266338	NBPF15	chr1	-	144440140	144440532	144440140	144440295	144440401	144440532	17476	2,5,8	1,2,3	4,7,3	1,1,0	255	149	0.00184107476667	0.0438492373267	0.539,0.594,0.609	0.7,0.804,1.0	-0.254
17550	ENSG00000186468	RPS23	chr5	-	82275877	82276518	82275877	82276242	82276397	82276518	17550	270,203,218	10,8,0	236,212,263	0,4,0	298	149	0.000565995557533	0.0184777474177	0.931,0.927,1.0	1.0,0.964,1.0	-0.035
17568	ENSG00000160072	ATAD3B	chr1	+	1478025	1478745	1478025	1478207	1478643	1478745	17568	128,139,145	10,18,5	131,182,170	6,0,7	298	149	0.000725423049025	0.0220901770094	0.865,0.794,0.935	0.916,1.0,0.924	-0.082
17607	ENSG00000181163	NPM1	chr5	+	171405301	171407774	171405301	171405402	171406396	171407774	17607	88,67,85	1,0,0	124,73,98	2,5,4	298	149	0.000978842883957	0.0272215633606	0.978,1.0,1.0	0.969,0.88,0.925	0.068
17611	ENSG00000154832	CXXC1	chr18	-	50284731	50285225	50284731	50284839	50284923	50285225	17611	71,56,48	11,10,14	78,81,99	4,9,6	233	149	0.000936409672067	0.0263474932421	0.805,0.782,0.687	0.926,0.852,0.913	-0.139
17612	ENSG00000154832	CXXC1	chr18	-	50284731	50285225	50284731	50284839	50285001	50285225	17612	64,50,58	1553,1558,1366	75,90,100	1444,1408,1770	298	149	0.00188627884015	0.0443703166908	0.02,0.016,0.021	0.025,0.031,0.027	-0.009
17617	ENSG00000154832	CXXC1	chr18	-	50286182	50286639	50286182	50286257	50286538	50286639	17617	31,24,26	495,489,559	44,36,50	459,391,540	298	149	0.000463096663843	0.0160358460066	0.03,0.024,0.023	0.046,0.044,0.044	-0.019
17627	ENSG00000100926	TM9SF1	chr14	-	24194674	24195408	24194674	24195036	24195194	24195408	17627	3,18,8	2,0,6	12,7,12	0,0,0	298	149	0.0000251549430758	0.0018888052389	0.429,1.0,0.4	1.0,1.0,1.0	-0.39
17674	ENSG00000270647	TAF15	chr17	+	35844279	35844749	35844279	35844368	35844704	35844749	17674	1064,1129,1111	23,114,0	824,823,1234	14,22,0	298	149	0.00010487618706	0.00547062567712	0.959,0.832,1.0	0.967,0.949,1.0	-0.042
17680	ENSG00000270647	TAF15	chr17	+	35844279	35844749	35844279	35844368	35844725	35844749	17680	1208,1227,1229	0,1,0	888,892,1313	0,43,0	298	149	0.00000592656082676	0.000621700588492	1.0,0.998,1.0	1.0,0.912,1.0	0.029
17681	ENSG00000270647	TAF15	chr17	+	35844279	35844749	35844279	35844368	35844728	35844749	17681	12254,13543,10144	29,102,21	10376,10087,14540	154,9,313	298	149	0.0000000000000441868763801	0.0000000000630392071877	0.995,0.985,0.996	0.971,0.998,0.959	0.016
17688	ENSG00000270647	TAF15	chr17	+	35844279	35844770	35844279	35844368	35844764	35844770	17688	2019,2294,1922	260,14,11	1647,1650,2450	116,15,198	298	149	0.00109136150908	0.0297499008975	0.795,0.988,0.989	0.877,0.982,0.861	0.017
17724	ENSG00000077157	PPP1R12B	chr1	+	202425328	202425725	202425328	202425385	202425565	202425725	17724	2,5,1	1,0,1	1,0,1	0,1,2	298	149	0.000059167892809	0.00355402081909	0.5,1.0,0.333	1.0,0.0,0.2	0.211
17730	ENSG00000077232	DNAJC10	chr2	+	182762681	182763099	182762681	182762801	182762998	182763099	17730	5,8,5	3,0,2	3,2,5	0,0,0	298	149	0.00194338609054	0.045118499041	0.455,1.0,0.556	1.0,1.0,1.0	-0.33
17741	ENSG00000164961	WASHC5	chr8	-	125091337	125091819	125091337	125091397	125091614	125091819	17741	2,6,3	0,0,1	1,4,4	3,2,4	298	149	0.00000403759146794	0.000460818389419	1.0,1.0,0.6	0.143,0.5,0.333	0.541
17742	ENSG00000178338	ZNF354B	chr5	+	178866040	178866370	178866040	178866144	178866243	178866370	17742	2,0,6	1,2,4	1,0,0	4,4,1	248	149	0.000479695188882	0.0164905335233	0.546,0.0,0.474	0.131,0.0,0.0	0.296
17804	ENSG00000175197	DDIT3	chr12	-	57516952	57517362	57516952	57517180	57517268	57517362	17804	123,89,69	1972,1575,1823	44,42,73	554,495,589	237	149	0.00000586104187372	0.000617096338682	0.038,0.034,0.023	0.048,0.051,0.072	-0.025
17807	ENSG00000175197	DDIT3	chr12	-	57517268	57517753	57517268	57517519	57517705	57517753	17807	24,14,15	2,0,0	11,5,8	3,2,5	298	149	0.00000471344126474	0.000523302021816	0.857,1.0,1.0	0.647,0.556,0.444	0.403
17810	ENSG00000139146	SINHCAF	chr12	-	31325835	31326199	31325835	31325904	31326023	31326199	17810	2,2,6	0,0,2	2,1,1	0,5,5	268	149	0.000213542555288	0.00910763786253	1.0,1.0,0.625	1.0,0.1,0.1	0.475
17819	ENSG00000160781	PAQR6	chr1	-	156247751	156248117	156247751	156247872	156247956	156248117	17819	91,113,120	1,3,4	90,96,84	4,7,10	233	149	0.00195288509814	0.0452707472433	0.983,0.96,0.95	0.935,0.898,0.843	0.072
17837	ENSG00000198034	RPS4X	chrX	-	72273800	72275150	72273800	72273972	72274963	72275150	17837	174,173,174	0,0,0	174,142,186	9,13,0	298	149	0.000000202393551474	0.0000398268634773	1.0,1.0,1.0	0.906,0.845,1.0	0.083
17851	ENSG00000115282	TTC31	chr2	+	74492003	74494559	74492003	74492051	74492138	74494559	17851	2,2,1	0,2,0	0,0,2	2,1,0	236	149	0.000289296160349	0.0115609066432	1.0,0.387,1.0	0.0,0.0,1.0	0.462
17924	ENSG00000084636	COL16A1	chr1	-	31666036	31666385	31666036	31666081	31666371	31666385	17924	6,3,8	8,1,9	5,8,5	3,0,0	298	149	0.000861456318958	0.0247532055879	0.273,0.6,0.308	0.455,1.0,1.0	-0.425
17954	ENSG00000109762	SNX25	chr4	+	185357289	185357737	185357289	185357584	185357670	185357737	17954	1,0,0	4,7,1	6,6,0	0,6,2	235	149	0.000253708241065	0.0104675998729	0.137,0.0,0.0	1.0,0.388,0.0	-0.417
17992	ENSG00000060642	PIGV	chr1	+	26794112	26795214	26794112	26794206	26794833	26795214	17992	27,25,20	3,2,4	2,2,10	0,0,0	298	149	0.0000231001892521	0.00175764719981	0.818,0.862,0.714	1.0,1.0,1.0	-0.202
18052	ENSG00000251474	RPL32P3	chr3	-	129397039	129397535	129397039	129397140	129397410	129397535	18052	11,10,7	0,3,0	7,1,2	7,9,6	298	149	0.0000000985984783819	0.0000213119346561	1.0,0.625,1.0	0.333,0.053,0.143	0.699
18171	ENSG00000160767	FAM189B	chr1	-	155254083	155254535	155254083	155254194	155254399	155254535	18171	3,3,6	3,5,4	4,2,2	0,1,1	298	149	0.00145048823875	0.0366760617806	0.333,0.231,0.429	1.0,0.5,0.5	-0.336
18211	ENSG00000160796	NBEAL2	chr3	+	47003815	47004210	47003815	47003976	47004076	47004210	18211	1,6,11	50,52,43	1,1,2	43,45,38	249	149	0.00087925853824	0.0250628210506	0.012,0.065,0.133	0.014,0.013,0.031	0.051
18233	ENSG00000157259	GATAD1	chr7	+	92449717	92450760	92449717	92450156	92450700	92450760	18233	69,49,79	3,3,5	45,44,38	0,0,0	298	149	0.000134304921183	0.00657310860397	0.92,0.891,0.888	1.0,1.0,1.0	-0.1
18274	ENSG00000116786	PLEKHM2	chr1	+	15732433	15732728	15732433	15732529	15732611	15732728	18274	23,12,21	75,64,90	9,5,9	67,61,82	231	149	0.00160475325076	0.0396093637577	0.165,0.108,0.131	0.08,0.05,0.066	0.069
18280	ENSG00000160124	MIX23	chr3	-	122367823	122368322	122367823	122367893	122368175	122368322	18280	21,19,18	0,0,0	8,14,4	0,6,5	298	149	0.0000012979021603	0.00018609569015	1.0,1.0,1.0	1.0,0.538,0.286	0.392
18293	ENSG00000070759	TESK2	chr1	-	45346692	45347058	45346692	45346779	45346978	45347058	18293	9,13,12	18,21,31	2,2,6	30,25,14	298	149	0.000797106971169	0.0234231237985	0.2,0.236,0.162	0.032,0.038,0.176	0.117
18295	ENSG00000265491	RNF115	chr1	-	145788611	145788966	145788611	145788802	145788907	145788966	18295	13,5,4	150,134,161	14,23,16	77,99,87	254	149	0.0000000646215522204	0.0000149906239797	0.048,0.021,0.014	0.096,0.12,0.097	-0.077
18317	ENSG00000171055	FEZ2	chr2	-	36578598	36579090	36578598	36578865	36578957	36579090	18317	16,31,23	0,2,3	20,27,24	9,8,10	241	149	0.0000431007704434	0.00279208411899	1.0,0.906,0.826	0.579,0.676,0.597	0.293
18346	ENSG00000184047	DIABLO	chr12	-	122218265	122218695	122218265	122218397	122218681	122218695	18346	2,2,0	2,4,2	5,1,5	0,0,1	298	149	0.0000000930119579134	0.0000202588564515	0.333,0.2,0.0	1.0,1.0,0.714	-0.727
18359	ENSG00000283580	NA	chr1	+	42767305	42767624	42767305	42767390	42767508	42767624	18359	11,15,15	203,196,173	2,2,6	216,161,173	267	149	0.0000128072413826	0.00113135919	0.029,0.041,0.046	0.005,0.007,0.019	0.028
18380	ENSG00000103540	CCP110	chr16	+	19545816	19546565	19545816	19545890	19546522	19546565	18380	0,2,2	1,0,0	1,0,3	2,1,2	298	149	0.000515469507621	0.0173646888559	0.0,1.0,1.0	0.2,0.0,0.429	0.457
18387	ENSG00000102362	SYTL4	chrX	-	100689493	100689959	100689493	100689611	100689855	100689959	18387	10,14,16	5,7,1	11,6,8	0,2,0	298	149	0.000888967390432	0.0253142779952	0.5,0.5,0.889	1.0,0.6,1.0	-0.237
