ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
53910	ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	chr7	+	76968312	76968518	76968398	76968518	76961656	76961821	53910	1,8,2	2,8,13	0,0,0	1,2,2	235	149	0.000013145900947	0.00123854406059	0.241,0.388,0.089	0.0,0.0,0.0	0.239
53915	ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	chr7	+	77039950	77040089	77039955	77040089	77018908	77018997	53915	18,14,8	0,0,2	9,4,8	4,1,3	154	149	0.000298851936535	0.0152301248843	1.0,1.0,0.795	0.685,0.795,0.721	0.198
53968	ENSG00000120948	TARDBP	chr1	+	11023240	11023329	11023314	11023329	11022143	11022250	53968	142,122,121	5,2,3	186,146,149	13,13,13	223	149	0.00019457324092	0.0107098374281	0.95,0.976,0.964	0.905,0.882,0.885	0.073
54002	ENSG00000064995	TAF11	chr6	-	34883398	34883480	34883398	34883477	34887786	34888071	54002	3,4,4	2,1,7	3,6,5	1,0,1	152	149	0.000264822498808	0.013768099459	0.595,0.797,0.359	0.746,1.0,0.831	-0.275
54143	ENSG00000266714	MYO15B	chr17	+	75613048	75613209	75613054	75613209	75612814	75612893	54143	3,5,8	0,1,0	2,3,8	4,2,0	155	149	0.00138988599117	0.0489132346426	1.0,0.828,1.0	0.325,0.59,1.0	0.304
54149	ENSG00000266714	MYO15B	chr17	+	75613965	75614295	75614198	75614295	75613704	75613777	54149	0,5,2	25,29,52	12,3,4	25,18,21	298	149	0.000441260355557	0.0207551158218	0.0,0.079,0.019	0.194,0.077,0.087	-0.087
54151	ENSG00000266714	MYO15B	chr17	+	75613977	75614033	75613980	75614033	75613704	75613777	54151	4,9,1	11,11,6	1,1,1	5,15,11	152	149	0.000916194571454	0.0356915904377	0.263,0.445,0.14	0.164,0.061,0.082	0.18
54198	ENSG00000136271	DDX56	chr7	-	44568902	44569236	44568902	44569201	44569808	44569903	54198	106,101,73	0,0,15	106,82,118	0,0,0	184	149	0.000140416305838	0.0082317839636	1.0,1.0,0.798	1.0,1.0,1.0	-0.067
54199	ENSG00000136271	DDX56	chr7	-	44568902	44569243	44568902	44569201	44569808	44569903	54199	114,104,77	0,0,15	111,83,127	0,0,0	191	149	0.000144954611318	0.00845254054592	1.0,1.0,0.8	1.0,1.0,1.0	-0.067
54200	ENSG00000136271	DDX56	chr7	-	44568902	44569318	44568902	44569201	44569808	44569903	54200	128,113,91	0,0,15	122,88,136	0,0,0	266	149	0.0000893315875828	0.00581586945222	1.0,1.0,0.773	1.0,1.0,1.0	-0.076
54275	ENSG00000287315	NA	chr1	-	228366684	228366862	228366684	228366802	228367801	228367913	54275	4,0,7	5,4,4	2,2,1	1,0,0	209	149	0.0000205552341015	0.00177283163112	0.363,0.0,0.555	0.588,1.0,1.0	-0.557
54283	ENSG00000204843	DCTN1	chr2	-	74369097	74369516	74369097	74369487	74369964	74370069	54283	1,1,1	6,5,8	7,3,4	4,5,6	178	149	0.000675339975245	0.0285786139456	0.122,0.143,0.095	0.594,0.334,0.358	-0.309
54394	ENSG00000198758	EPS8L3	chr1	-	109751758	109752215	109751758	109752147	109752685	109752720	54394	2,1,3	0,2,4	2,3,8	0,0,0	217	149	0.0000942537044198	0.00606363408285	1.0,0.256,0.34	1.0,1.0,1.0	-0.468
54534	ENSG00000051341	POLQ	chr3	-	121493477	121493721	121493477	121493653	121496807	121496932	54534	21,37,44	3,1,5	19,31,25	1,0,0	217	149	0.000936178375212	0.0362298688809	0.828,0.962,0.858	0.929,1.0,1.0	-0.094
54543	ENSG00000142273	CBLC	chr19	+	44794101	44794281	44794106	44794281	44793473	44793620	54543	0,0,0	4,3,4	7,0,1	5,3,2	154	149	0.000115003757351	0.00714841171446	0.0,0.0,0.0	0.575,0.0,0.326	-0.3
54546	ENSG00000142273	CBLC	chr19	+	44800178	44800450	44800380	44800450	44794203	44794281	54546	0,0,1	31,31,32	2,4,5	14,14,37	298	149	0.000331992529606	0.0165642853401	0.0,0.0,0.015	0.067,0.125,0.063	-0.08
54580	ENSG00000086504	MRPL28	chr16	-	368407	368887	368407	368626	369067	369220	54580	95,86,60	9,0,2	97,92,109	0,0,2	298	149	0.000626020486154	0.0268962746093	0.841,1.0,0.938	1.0,1.0,0.965	-0.062
54632	ENSG00000072864	NDE1	chr16	+	15699448	15699854	15699728	15699854	15696708	15696860	54632	40,53,39	99,98,80	24,19,11	79,83,59	298	149	0.000485807536355	0.0222670390586	0.168,0.213,0.196	0.132,0.103,0.085	0.086
54637	ENSG00000082458	DLG3	chrX	+	70455868	70456068	70455983	70456068	70455106	70455263	54637	2,12,4	4,7,7	0,0,1	4,7,6	264	149	0.00000128144632594	0.000177229183219	0.22,0.492,0.244	0.0,0.0,0.086	0.29
54821	ENSG00000118046	STK11	chr19	+	1223637	1226663	1226453	1226663	1223111	1223172	54821	47,61,43	93,73,79	20,34,21	83,63,101	298	149	0.000515613597008	0.0232056125264	0.202,0.295,0.214	0.108,0.212,0.094	0.099
54894	ENSG00000134453	RBM17	chr10	+	6101272	6101387	6101278	6101387	6097047	6097188	54894	99,163,159	82,0,0	190,171,155	0,0,0	155	149	0.000395819031493	0.0189833580158	0.537,1.0,1.0	1.0,1.0,1.0	-0.154
54908	ENSG00000134453	RBM17	chr10	+	6112589	6112629	6112594	6112629	6112209	6112361	54908	40,55,39	0,1,8	76,76,96	24,17,19	154	149	0.0000668093396246	0.00457905490092	1.0,0.982,0.825	0.754,0.812,0.83	0.137
54942	ENSG00000117395	EBNA1BP2	chr1	-	43164174	43164516	43164174	43164490	43164642	43164805	54942	0,2,6	3,7,3	3,3,1	0,1,0	175	149	0.00000244492439749	0.000302929070675	0.0,0.196,0.63	1.0,0.719,1.0	-0.631
54943	ENSG00000117395	EBNA1BP2	chr1	-	43164174	43164565	43164174	43164490	43164642	43164805	54943	3,0,0	3,7,3	6,0,3	0,1,0	224	149	0.00000546947641622	0.000609337755556	0.399,0.0,0.0	1.0,0.0,1.0	-0.534
54979	ENSG00000153443	UBALD1	chr16	-	4610492	4610659	4610492	4610551	4614677	4614888	54979	12,19,8	0,0,0	5,10,16	4,2,5	257	149	0.0000000263907354858	0.00000620067456153	1.0,1.0,1.0	0.42,0.744,0.65	0.395
54989	ENSG00000143418	CERS2	chr1	-	150966475	150966897	150966475	150966858	150967073	150967202	54989	7,1,7	5,1,2	6,10,11	0,0,2	188	149	0.00011821453892	0.0072700766341	0.526,0.442,0.735	1.0,1.0,0.813	-0.37
54990	ENSG00000143418	CERS2	chr1	-	150966475	150966901	150966475	150966858	150967073	150967202	54990	7,2,7	5,1,2	8,9,9	0,0,2	192	149	0.000252479353287	0.0132226799908	0.521,0.608,0.731	1.0,1.0,0.777	-0.306
55021	ENSG00000132463	GRSF1	chr4	-	70833117	70833266	70833117	70833224	70836157	70836314	55021	768,871,707	7,0,10	606,683,789	11,10,26	191	149	0.0000563417782588	0.00398220084233	0.988,1.0,0.982	0.977,0.982,0.959	0.017
55023	ENSG00000132463	GRSF1	chr4	-	70833117	70833288	70833117	70833224	70836157	70836314	55023	745,840,709	7,0,10	612,686,756	11,10,26	213	149	0.0000376291855219	0.00287649396607	0.987,1.0,0.98	0.975,0.98,0.953	0.02
55024	ENSG00000132463	GRSF1	chr4	-	70833117	70833294	70833117	70833224	70836157	70836314	55024	747,839,711	7,0,10	612,687,756	11,10,26	219	149	0.0000343761833141	0.00266832029046	0.986,1.0,0.98	0.974,0.979,0.952	0.02
55025	ENSG00000132463	GRSF1	chr4	-	70833117	70833448	70833117	70833224	70836157	70836314	55025	745,839,710	7,0,10	612,686,756	11,10,26	298	149	0.0000293126347776	0.00234708467009	0.982,1.0,0.973	0.965,0.972,0.936	0.027
55107	ENSG00000187109	NAP1L1	chr12	-	76053090	76053246	76053090	76053110	76053832	76053909	55107	695,823,526	189,208,132	946,769,878	151,117,137	285	149	0.00000356572907767	0.000422614035589	0.658,0.674,0.676	0.766,0.775,0.77	-0.101
55225	ENSG00000116852	KIF21B	chr1	-	200999348	200999704	200999348	200999463	200999882	200999964	55225	6,26,17	4,13,6	10,11,8	0,0,3	298	149	0.000772750506936	0.0315359685773	0.429,0.5,0.586	1.0,1.0,0.571	-0.352
55300	ENSG00000181555	SETD2	chr3	-	47126647	47126690	47126647	47126663	47163853	47164113	55300	7,18,19	35,74,85	5,5,3	43,79,30	176	149	0.00103222504039	0.0390671077481	0.145,0.171,0.159	0.09,0.051,0.078	0.085
55370	ENSG00000148337	CIZ1	chr9	-	128167538	128167718	128167538	128167594	128169051	128169201	55370	5,8,2	0,0,1	11,6,11	0,2,5	273	149	0.00124344309279	0.0449353605518	1.0,1.0,0.522	1.0,0.621,0.546	0.118
55382	ENSG00000148337	CIZ1	chr9	-	128169055	128169519	128169055	128169453	128170019	128170107	55382	2199,2162,1930	61,60,0	1866,1752,2127	0,0,0	215	149	0.000000000000720978832192	0.000000000557568979876	0.962,0.961,1.0	1.0,1.0,1.0	-0.026
55383	ENSG00000148337	CIZ1	chr9	-	128169055	128169555	128169055	128169453	128170019	128170107	55383	876,881,751	61,60,0	804,727,919	0,0,0	251	149	0	0	0.895,0.897,1.0	1.0,1.0,1.0	-0.069
55385	ENSG00000148337	CIZ1	chr9	-	128169367	128169700	128169367	128169453	128170019	128170107	55385	901,906,773	61,60,0	821,736,931	0,0,0	298	149	0	0	0.881,0.883,1.0	1.0,1.0,1.0	-0.079
55386	ENSG00000148337	CIZ1	chr9	-	128169367	128169771	128169367	128169453	128170019	128170107	55386	898,899,770	61,60,0	817,732,929	0,0,0	298	149	0	0	0.88,0.882,1.0	1.0,1.0,1.0	-0.079
55416	ENSG00000148337	CIZ1	chr9	-	128178708	128178952	128178708	128178904	128179372	128179415	55416	5,4,3	2,0,4	3,3,4	0,0,0	197	149	0.00034676848379	0.0171517563906	0.654,1.0,0.362	1.0,1.0,1.0	-0.328
55421	ENSG00000148337	CIZ1	chr9	-	128178796	128179255	128178796	128179206	128179372	128179415	55421	272,294,335	0,0,0	292,297,264	0,18,30	198	149	0.00000000000252087239971	0.00000000181350387936	1.0,1.0,1.0	1.0,0.925,0.869	0.069
55423	ENSG00000148337	CIZ1	chr9	-	128180414	128180821	128180414	128180523	128185546	128185776	55423	5,6,5	1,0,0	5,7,4	4,0,2	298	149	0.000507077195438	0.0229326402978	0.714,1.0,1.0	0.385,1.0,0.5	0.276
55516	ENSG00000134690	CDCA8	chr1	+	37705423	37705567	37705450	37705567	37703251	37703347	55516	41,31,12	0,0,0	12,7,22	13,6,0	176	149	0.000000207718910739	0.0000374711707283	1.0,1.0,1.0	0.439,0.497,1.0	0.355
55518	ENSG00000134690	CDCA8	chr1	+	37705425	37705567	37705450	37705567	37703251	37703347	55518	41,29,12	0,0,0	12,9,22	13,6,0	174	149	0.000000211546439255	0.0000379125860215	1.0,1.0,1.0	0.441,0.562,1.0	0.332
55629	ENSG00000127481	UBR4	chr1	-	19139082	19139220	19139082	19139214	19140787	19140892	55629	133,166,246	17,24,37	87,145,116	8,8,6	155	149	0.000516728122965	0.0232219870544	0.883,0.869,0.865	0.913,0.946,0.949	-0.064
55860	ENSG00000203705	TATDN3	chr1	+	212812247	212812282	212812253	212812282	212807735	212807848	55860	152,133,144	25,12,32	104,99,147	3,8,8	155	149	0.0000210771873458	0.00180776815163	0.854,0.914,0.812	0.971,0.922,0.946	-0.086
55921	ENSG00000276550	HERC2P2	chr15	+	22561059	22561454	22561257	22561454	22560787	22560935	55921	33,0,2	6,5,11	0,0,0	4,10,14	298	149	0.000183297734573	0.0102396776503	0.733,0.0,0.083	0.0,0.0,0.0	0.272
55949	ENSG00000276550	HERC2P2	chr15	+	22579415	22579723	22579583	22579723	22577429	22577555	55949	11,2,31	7,8,366	1,0,0	12,8,10	298	149	0.000136793040047	0.00807035454701	0.44,0.111,0.041	0.04,0.0,0.0	0.184
55985	ENSG00000150316	CWC15	chr11	-	94970788	94971272	94970788	94971065	94971374	94971487	55985	89,73,94	2472,2471,2132	58,37,45	2445,2256,2723	298	149	0.00000259067745978	0.000317595838339	0.018,0.015,0.022	0.012,0.008,0.008	0.009
56100	ENSG00000090273	NUDC	chr1	+	26942628	26942776	26942668	26942776	26941752	26941818	56100	251,183,222	0,22,0	265,250,312	0,0,0	189	149	0.0000392286482803	0.00296801014307	1.0,0.868,1.0	1.0,1.0,1.0	-0.044
56104	ENSG00000090273	NUDC	chr1	+	26942635	26942776	26942668	26942776	26941752	26941818	56104	265,193,227	0,22,0	281,259,332	0,0,0	182	149	0.0000719907309358	0.00487046197642	1.0,0.878,1.0	1.0,1.0,1.0	-0.041
56168	ENSG00000253361	NA	chr8	-	38544083	38544179	38544083	38544174	38553715	38553868	56168	12,10,15	4,2,4	7,10,8	0,0,0	154	149	0.00000880421729943	0.000898843755579	0.744,0.829,0.784	1.0,1.0,1.0	-0.214
56208	ENSG00000117335	CD46	chr1	+	207767698	207767823	207767778	207767823	207767012	207767195	56208	23,29,35	385,402,460	29,39,50	324,306,334	229	149	0.000813403084253	0.0328483172432	0.037,0.045,0.047	0.055,0.077,0.089	-0.031
56279	ENSG00000083223	TUT7	chr9	-	86298766	86299257	86298766	86298830	86301275	86301601	56279	18,9,12	9,8,7	13,8,11	23,26,24	298	149	0.000172162475813	0.00971838326058	0.5,0.36,0.462	0.22,0.133,0.186	0.261
56303	ENSG00000137968	SLC44A5	chr1	-	75218489	75218752	75218489	75218595	75219256	75219344	56303	3,3,6	0,0,2	4,0,0	1,2,4	298	149	0.00000521526024932	0.000584765191671	1.0,1.0,0.6	0.667,0.0,0.0	0.644
56415	ENSG00000167674	HDGFL2	chr19	+	4494048	4494475	4494357	4494475	4493702	4493862	56415	823,775,703	32,9,0	684,686,829	7,0,0	298	149	0.00000367546557623	0.000434510262937	0.928,0.977,1.0	0.98,1.0,1.0	-0.025
56424	ENSG00000167674	HDGFL2	chr19	+	4494051	4494475	4494357	4494475	4493702	4493862	56424	823,776,703	32,9,0	684,686,829	7,0,0	298	149	0.00000369958466984	0.00043680516098	0.928,0.977,1.0	0.98,1.0,1.0	-0.025
56432	ENSG00000167674	HDGFL2	chr19	+	4494283	4494475	4494357	4494475	4493702	4493862	56432	825,775,702	32,9,0	684,694,829	7,0,0	223	149	0.0000565051677736	0.00399070972582	0.945,0.983,1.0	0.985,1.0,1.0	-0.019
56439	ENSG00000167674	HDGFL2	chr19	+	4494304	4494475	4494357	4494475	4493702	4493862	56439	823,775,702	32,9,0	685,686,829	7,0,0	202	149	0.00019196856873	0.0105978983434	0.95,0.985,1.0	0.986,1.0,1.0	-0.017
56445	ENSG00000167674	HDGFL2	chr19	+	4494309	4494475	4494357	4494475	4493702	4493862	56445	823,775,702	32,9,0	684,686,834	7,0,0	197	149	0.000266926038703	0.0138464338981	0.951,0.985,1.0	0.987,1.0,1.0	-0.017
56450	ENSG00000167674	HDGFL2	chr19	+	4494316	4494475	4494357	4494475	4493702	4493862	56450	823,775,703	32,9,0	684,686,829	7,0,0	190	149	0.0004474038705	0.0209908867493	0.953,0.985,1.0	0.987,1.0,1.0	-0.016
56454	ENSG00000167674	HDGFL2	chr19	+	4494334	4494475	4494357	4494475	4493702	4493862	56454	650,607,560	32,9,0	533,540,626	7,0,0	172	149	0.0000840278099676	0.00552654062411	0.946,0.983,1.0	0.985,1.0,1.0	-0.019
56457	ENSG00000167674	HDGFL2	chr19	+	4494340	4494475	4494357	4494475	4493702	4493862	56457	510,488,439	32,9,0	416,420,480	7,0,0	166	149	0.0000134478661276	0.00126114924617	0.935,0.98,1.0	0.982,1.0,1.0	-0.022
56459	ENSG00000167674	HDGFL2	chr19	+	4494348	4494475	4494357	4494475	4493702	4493862	56459	114,99,92	32,9,0	114,103,101	7,0,0	158	149	0.0000118834367397	0.00114741391077	0.771,0.912,1.0	0.939,1.0,1.0	-0.085
56462	ENSG00000167674	HDGFL2	chr19	+	4494165	4494235	4494171	4494235	4493981	4494057	56462	1350,1325,1083	0,0,0	1309,1239,1113	124,140,0	155	149	0	0	1.0,1.0,1.0	0.91,0.895,1.0	0.065
56580	ENSG00000141503	MINK1	chr17	+	4889652	4889763	4889667	4889763	4887579	4887790	56580	86,95,93	8,12,0	66,70,94	3,0,0	164	149	0.0000866989775647	0.00567407511704	0.907,0.878,1.0	0.952,1.0,1.0	-0.056
56588	ENSG00000141503	MINK1	chr17	+	4889718	4889763	4889739	4889763	4887579	4887790	56588	160,124,120	0,18,0	92,116,141	0,0,0	170	149	0.000128613881939	0.00773152227454	1.0,0.858,1.0	1.0,1.0,1.0	-0.047
56594	ENSG00000141503	MINK1	chr17	+	4890221	4890735	4890431	4890735	4889646	4889763	56594	26,38,23	0,10,0	32,46,55	0,0,0	298	149	0.000171501367523	0.00969005212851	1.0,0.655,1.0	1.0,1.0,1.0	-0.115
56772	ENSG00000137757	CASP5	chr11	-	105008806	105008977	105008806	105008918	105023129	105023168	56772	0,6,5	5,13,2	0,1,0	3,2,2	208	149	0.000475403205417	0.0218732614125	0.0,0.248,0.642	0.0,0.264,0.0	0.209
56773	ENSG00000137757	CASP5	chr11	-	105008806	105008980	105008806	105008918	105023129	105023168	56773	3,11,13	5,13,2	0,2,0	3,2,2	211	149	0.000310519838361	0.0156869145561	0.298,0.374,0.821	0.0,0.414,0.0	0.36
56879	ENSG00000158552	ZFAND2B	chr2	+	219207588	219208038	219207886	219208038	219207326	219207421	56879	2,3,6	0,0,0	2,3,3	0,3,3	298	149	0.0000183129824772	0.00161088284346	1.0,1.0,1.0	1.0,0.333,0.333	0.445
56883	ENSG00000158552	ZFAND2B	chr2	+	219207656	219208038	219207886	219208038	219207326	219207421	56883	1,3,5	0,0,0	1,3,1	0,3,3	298	149	0.0000039355281638	0.000461142531133	1.0,1.0,1.0	1.0,0.333,0.143	0.508
56884	ENSG00000158552	ZFAND2B	chr2	+	219207700	219208038	219207886	219208038	219207326	219207421	56884	1,1,5	0,0,0	1,3,2	0,3,3	298	149	0.00000744632677074	0.000781712688889	1.0,1.0,1.0	1.0,0.333,0.25	0.472
56893	ENSG00000158552	ZFAND2B	chr2	+	219209261	219209418	219209365	219209418	219208976	219209049	56893	144,113,90	6,0,0	99,90,108	8,4,6	253	149	0.00138095349633	0.0487282305576	0.934,1.0,1.0	0.879,0.93,0.914	0.07
57077	ENSG00000105202	FBL	chr19	-	39840413	39840509	39840413	39840470	39840655	39840787	57077	2430,2415,1764	156,85,57	2442,2233,3114	0,188,0	188	149	0.000000000795714161228	0.000000284014867655	0.925,0.957,0.961	1.0,0.904,1.0	-0.02
57078	ENSG00000105202	FBL	chr19	-	39840413	39840515	39840413	39840470	39840655	39840787	57078	2674,2665,1911	156,85,57	2633,2443,3365	0,188,0	194	149	0.00000000188920679101	0.000000617331579645	0.929,0.96,0.963	1.0,0.909,1.0	-0.019
57081	ENSG00000105202	FBL	chr19	-	39840232	39840621	39840232	39840470	39840673	39840722	57081	2818,2810,2041	0,11,5	2736,2548,3527	0,4,182	298	149	0.000000000000441313652288	0.000000000362431766014	1.0,0.992,0.995	1.0,0.997,0.906	0.028
57087	ENSG00000105202	FBL	chr19	-	39840413	39840509	39840413	39840470	39840673	39840722	57087	2426,2415,1764	0,11,5	2445,2233,3114	0,4,182	188	149	0.000000000000925481913328	0.000000000698264817241	1.0,0.994,0.996	1.0,0.998,0.931	0.02
57088	ENSG00000105202	FBL	chr19	-	39840413	39840515	39840413	39840470	39840673	39840722	57088	2674,2665,1911	0,11,5	2628,2442,3369	0,4,182	194	149	0.00000000000498556751438	0.00000000321299053104	1.0,0.995,0.997	1.0,0.998,0.934	0.02
57120	ENSG00000105202	FBL	chr19	-	39840232	39840470	39840232	39840453	39846290	39846379	57120	871,948,623	0,0,0	862,760,1053	0,0,67	166	149	0.0000000588546071878	0.0000123291766507	1.0,1.0,1.0	1.0,1.0,0.934	0.022
57125	ENSG00000105202	FBL	chr19	-	39840413	39840461	39840413	39840453	39846290	39846379	57125	286,336,212	0,0,0	247,240,277	0,0,67	157	149	0.000000018388804035	0.00000450268546717	1.0,1.0,1.0	1.0,1.0,0.797	0.068
57147	ENSG00000132698	RAB25	chr1	+	156066456	156066619	156066560	156066619	156065910	156066106	57147	18,14,8	2,2,3	2,8,9	0,0,0	253	149	0.0000960905273099	0.00615842065982	0.841,0.805,0.611	1.0,1.0,1.0	-0.248
57198	ENSG00000114648	KLHL18	chr3	+	47336516	47336757	47336534	47336757	47334682	47334819	57198	2,1,3	77,63,75	3,7,6	44,49,54	167	149	0.00142712492439	0.0498082163344	0.023,0.014,0.034	0.057,0.113,0.09	-0.063
57203	ENSG00000114648	KLHL18	chr3	+	47336530	47336757	47336534	47336757	47334682	47334819	57203	2,1,3	77,63,75	3,7,6	44,49,54	153	149	0.00141302317266	0.0495209125639	0.025,0.015,0.037	0.062,0.122,0.098	-0.068
57273	ENSG00000115241	PPM1G	chr2	-	27382125	27382548	27382125	27382228	27383951	27384092	57273	59,56,68	0,0,0	47,66,72	8,12,8	298	149	0.0000000000208301154103	0.0000000115753076066	1.0,1.0,1.0	0.746,0.733,0.818	0.234
57296	ENSG00000115241	PPM1G	chr2	-	27383951	27384020	27383951	27384008	27384672	27385088	57296	284,254,257	0,52,0	271,223,351	0,0,0	161	149	0.0000000336934238288	0.00000768259734192	1.0,0.819,1.0	1.0,1.0,1.0	-0.06
57323	ENSG00000115241	PPM1G	chr2	-	27383951	27384049	27383951	27384041	27384672	27385088	57323	274,325,202	0,0,0	329,249,296	0,0,65	157	149	0.0000000295736648503	0.00000686722624662	1.0,1.0,1.0	1.0,1.0,0.812	0.063
57324	ENSG00000115241	PPM1G	chr2	-	27383951	27384053	27383951	27384041	27384672	27385088	57324	614,645,526	0,0,0	680,606,655	0,0,65	161	149	0.0000000044318654302	0.00000126161342225	1.0,1.0,1.0	1.0,1.0,0.903	0.032
57325	ENSG00000115241	PPM1G	chr2	-	27383951	27384056	27383951	27384041	27384672	27385088	57325	978,1015,804	0,0,0	1067,887,1109	0,0,65	164	149	0.00000666030983809	0.000717041848717	1.0,1.0,1.0	1.0,1.0,0.939	0.02
57326	ENSG00000115241	PPM1G	chr2	-	27383951	27384074	27383951	27384041	27384672	27385088	57326	1173,1116,867	0,0,0	1165,983,1129	0,0,65	182	149	0.00000191987845211	0.000247800500852	1.0,1.0,1.0	1.0,1.0,0.934	0.022
57327	ENSG00000115241	PPM1G	chr2	-	27383951	27384080	27383951	27384041	27384672	27385088	57327	1285,1495,1236	0,0,0	1521,1388,1548	0,0,65	188	149	0.00134401074636	0.0477514874746	1.0,1.0,1.0	1.0,1.0,0.95	0.017
57328	ENSG00000115241	PPM1G	chr2	-	27383951	27384084	27383951	27384041	27384672	27385088	57328	1527,1517,1190	0,0,0	1559,1362,1550	0,0,65	192	149	0.000934664163035	0.0362014622946	1.0,1.0,1.0	1.0,1.0,0.949	0.017
57332	ENSG00000115241	PPM1G	chr2	-	27383951	27384123	27383951	27384041	27384672	27385088	57332	1727,1757,1393	0,0,0	1744,1582,1792	0,0,65	231	149	0.000341189777806	0.0169654651815	1.0,1.0,1.0	1.0,1.0,0.947	0.018
57333	ENSG00000115241	PPM1G	chr2	-	27383951	27384199	27383951	27384041	27384672	27385088	57333	1730,1757,1396	0,0,0	1744,1581,1806	0,0,65	298	149	0.000000530721698921	0.0000847228705088	1.0,1.0,1.0	1.0,1.0,0.933	0.022
57334	ENSG00000115241	PPM1G	chr2	-	27383951	27384270	27383951	27384041	27384672	27385088	57334	1727,1758,1393	0,0,0	1744,1580,1792	0,0,65	298	149	0.000000501214731052	0.0000814601216657	1.0,1.0,1.0	1.0,1.0,0.932	0.023
57348	ENSG00000115241	PPM1G	chr2	-	27383951	27384080	27383951	27384053	27384672	27385088	57348	706,850,750	35,0,40	841,823,893	0,41,0	176	149	0.000466771589523	0.0216046568832	0.945,1.0,0.941	1.0,0.944,1.0	-0.019
57365	ENSG00000115241	PPM1G	chr2	-	27383951	27384080	27383951	27384074	27384672	27385088	57365	208,379,369	96,0,0	356,405,419	0,0,0	155	149	0.0000208953889462	0.00179383338111	0.676,1.0,1.0	1.0,1.0,1.0	-0.108
57366	ENSG00000115241	PPM1G	chr2	-	27383951	27384084	27383951	27384074	27384672	27385088	57366	450,401,323	96,0,0	394,379,421	0,0,0	159	149	0.00000000212571649172	0.000000673278982473	0.815,1.0,1.0	1.0,1.0,1.0	-0.062
57367	ENSG00000115241	PPM1G	chr2	-	27383951	27384091	27383951	27384074	27384672	27385088	57367	604,574,476	96,0,0	520,535,610	0,0,0	166	149	0.000000000167792779671	0.0000000711027650184	0.85,1.0,1.0	1.0,1.0,1.0	-0.05
57369	ENSG00000115241	PPM1G	chr2	-	27383951	27384095	27383951	27384074	27384672	27385088	57369	649,641,525	96,0,0	579,597,664	0,0,0	170	149	0.000000000119620313654	0.0000000535245614497	0.856,1.0,1.0	1.0,1.0,1.0	-0.048
57370	ENSG00000115241	PPM1G	chr2	-	27383951	27384123	27383951	27384074	27384672	27385088	57370	650,641,526	96,0,0	579,599,663	0,0,0	198	149	0.000000000576662939622	0.00000021320906025	0.836,1.0,1.0	1.0,1.0,1.0	-0.055
57371	ENSG00000115241	PPM1G	chr2	-	27383951	27384199	27383951	27384074	27384672	27385088	57371	653,641,529	96,0,0	579,598,677	0,0,0	274	149	0.0000000264592048271	0.00000620067456153	0.787,1.0,1.0	1.0,1.0,1.0	-0.071
57372	ENSG00000115241	PPM1G	chr2	-	27383951	27384270	27383951	27384074	27384672	27385088	57372	650,642,526	96,0,0	579,597,663	0,0,0	298	149	0.0000000770835936192	0.0000156190210809	0.772,1.0,1.0	1.0,1.0,1.0	-0.076
57376	ENSG00000115241	PPM1G	chr2	-	27383951	27384095	27383951	27384080	27384672	27385088	57376	441,421,325	0,159,169	374,355,393	151,163,148	164	149	0.00129329033494	0.0463218562961	1.0,0.706,0.636	0.692,0.664,0.707	0.093
57410	ENSG00000115241	PPM1G	chr2	-	27384672	27384699	27384672	27384693	27384974	27387158	57410	1094,1153,866	0,0,0	810,958,1332	102,0,0	155	149	0.00000000208718275996	0.000000670223994774	1.0,1.0,1.0	0.884,1.0,1.0	0.039
57432	ENSG00000115241	PPM1G	chr2	-	27384672	27384810	27384672	27384789	27384974	27387158	57432	1133,1167,908	0,0,0	1014,980,1334	0,74,0	170	149	0.000000248688402982	0.0000436271855832	1.0,1.0,1.0	1.0,0.921,1.0	0.026
57433	ENSG00000115241	PPM1G	chr2	-	27384672	27384860	27384672	27384789	27384974	27387158	57433	2195,2108,1734	0,0,0	1940,1847,2181	0,74,0	220	149	0.000503362580605	0.0228537447188	1.0,1.0,1.0	1.0,0.944,1.0	0.019
57434	ENSG00000115241	PPM1G	chr2	-	27384672	27384875	27384672	27384789	27384974	27387158	57434	2195,2110,1740	0,0,0	1941,1847,2196	0,74,0	235	149	0.000120758165838	0.00736307444553	1.0,1.0,1.0	1.0,0.941,1.0	0.02
57435	ENSG00000115241	PPM1G	chr2	-	27384672	27384860	27384672	27384810	27384974	27387158	57435	1063,941,828	0,0,0	927,868,924	0,0,77	199	149	0.000000000242462938616	0.0000000982578411766	1.0,1.0,1.0	1.0,1.0,0.9	0.033
57436	ENSG00000115241	PPM1G	chr2	-	27384672	27384875	27384672	27384810	27384974	27387158	57436	1063,943,834	0,0,0	928,868,939	0,0,77	214	149	0.000000000155112478417	0.0000000669523173119	1.0,1.0,1.0	1.0,1.0,0.895	0.035
