ID...1	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16402	ENSG00000115827	DCAF17	chr2	+	171449878	171450075	171449878	171449957	171450056	171450075	16402	0,1,0	1,2,5	3,1,1	0,0,0	248	149	0.00000000000000044408920985	0.00000000000066800366408	0.0,0.231,0.0	1.0,1.0,1.0	-0.923
16420	ENSG00000174720	LARP7	chr4	+	112646889	112647123	112646889	112646955	112647052	112647123	16420	507,446,463	42,39,55	387,444,485	35,10,12	246	149	0.0000105678121805	0.000851790671976	0.88,0.874,0.836	0.87,0.964,0.961	-0.068
16452	ENSG00000104904	OAZ1	chr19	+	2271781	2272262	2271781	2271954	2272005	2272262	16452	144,198,175	0,0,0	168,159,140	0,0,46	200	149	0.0000078076544795	0.000679539619456	1.0,1.0,1.0	1.0,1.0,0.694	0.102
16465	ENSG00000166197	NOLC1	chr10	+	102159192	102159567	102159192	102159308	102159447	102159567	16465	121,146,179	15,0,0	155,135,166	0,0,0	288	149	0.000134303412967	0.00587808812036	0.807,1.0,1.0	1.0,1.0,1.0	-0.064
16466	ENSG00000166197	NOLC1	chr10	+	102159192	102159567	102159192	102159308	102159498	102159567	16466	486,531,553	0,0,0	496,491,605	0,27,0	339	149	0.000014827595887	0.00110357471471	1.0,1.0,1.0	1.0,0.889,1.0	0.037
16481	ENSG00000204604	ZNF468	chr19	-	52853878	52854345	52853878	52854107	52854257	52854345	16481	3,2,5	0,1,6	4,8,6	0,0,0	299	149	0.000123251288973	0.00549535388276	1.0,0.499,0.293	1.0,1.0,1.0	-0.403
16482	ENSG00000204604	ZNF468	chr19	-	52853878	52854345	52853878	52854126	52854257	52854345	16482	1,2,4	12,18,22	2,7,6	6,8,10	280	149	0.00186847065078	0.0403329993952	0.042,0.056,0.088	0.151,0.318,0.242	-0.175
16563	ENSG00000185842	DNAH14	chr1	+	224952673	224953077	224952673	224952779	224952988	224953077	16563	3,1,1	15,24,21	3,12,3	17,18,12	358	149	0.000760589681497	0.0208215067981	0.077,0.017,0.019	0.068,0.217,0.094	-0.089
16571	ENSG00000114812	VIPR1	chr3	+	42531997	42532333	42531997	42532124	42532241	42532333	16571	18,19,17	0,0,2	15,22,20	3,2,3	266	149	0.00186331222421	0.0402607446118	1.0,1.0,0.826	0.737,0.86,0.789	0.147
16601	ENSG00000122218	COPA	chr1	-	160291818	160292152	160291818	160291929	160292011	160292152	16601	24,25,21	608,678,628	10,12,8	513,593,639	231	149	0.00061676887968	0.0178233110023	0.025,0.023,0.021	0.012,0.013,0.008	0.012
16603	ENSG00000122218	COPA	chr1	-	160294483	160294848	160294483	160294593	160294767	160294848	16603	19,22,25	1050,1271,1070	19,45,55	987,911,1109	323	149	0.00013520576168	0.00590853313274	0.008,0.008,0.011	0.009,0.022,0.022	-0.009
16625	ENSG00000115233	PSMD14	chr2	+	161391103	161391373	161391103	161391178	161391281	161391373	16625	1,3,6	0,2,4	6,3,2	0,0,1	252	149	0.000505522067236	0.0154027939036	1.0,0.47,0.47	1.0,1.0,0.542	-0.201
16655	ENSG00000126107	HECTD3	chr1	-	45007218	45007562	45007218	45007271	45007412	45007562	16655	11,8,18	27,18,22	9,11,6	37,45,43	290	149	0.0019919592107	0.0419529802814	0.173,0.186,0.296	0.111,0.112,0.067	0.122
16699	ENSG00000068400	GRIPAP1	chrX	-	48989610	48990057	48989610	48989710	48989971	48990057	16699	23,41,28	3,5,2	29,34,28	0,0,0	410	149	0.00000137676748246	0.000169603511417	0.736,0.749,0.836	1.0,1.0,1.0	-0.226
16724	ENSG00000078618	NRDC	chr1	-	51794822	51795208	51794822	51794854	51795139	51795208	16724	22,19,6	1,0,0	13,11,12	2,4,0	434	149	0.000592047626163	0.0173190595248	0.883,1.0,1.0	0.691,0.486,1.0	0.235
16745	ENSG00000137309	HMGA1	chr6	+	34236872	34237317	34236872	34236983	34237203	34237317	16745	43,67,86	3,3,8	67,29,57	0,0,1	369	149	0.0000105640634682	0.000851790671976	0.853,0.9,0.813	1.0,1.0,0.958	-0.131
16779	ENSG00000178188	SH2B1	chr16	+	28873180	28873607	28873180	28873269	28873446	28873607	16779	22,28,32	1075,1087,922	33,42,50	865,802,954	326	149	0.000421981626633	0.013666364184	0.009,0.012,0.016	0.017,0.023,0.023	-0.009
16807	ENSG00000178038	ALS2CL	chr3	-	46682028	46682386	46682028	46682094	46682315	46682386	16807	19,13,7	1,0,0	9,16,11	3,3,0	370	149	0.000804994535512	0.0216840186851	0.884,1.0,1.0	0.547,0.682,1.0	0.218
16885	ENSG00000121310	ECHDC2	chr1	-	52905033	52905436	52905033	52905090	52905329	52905436	16885	26,26,20	0,0,0	29,21,21	0,3,3	388	149	0.0022647237335	0.0459048257471	1.0,1.0,1.0	1.0,0.729,0.729	0.181
16929	ENSG00000143554	SLC27A3	chr1	+	153778757	153779228	153778757	153778885	153779113	153779228	16929	9,6,4	62,39,64	12,15,22	46,37,48	377	149	0.0000300462997378	0.00192971516069	0.054,0.057,0.024	0.093,0.138,0.153	-0.083
16945	ENSG00000154429	CCSAP	chr1	-	229326737	229327558	229326737	229327006	229327307	229327558	16945	37,39,49	0,1,0	19,48,42	1,5,2	450	149	0.000235227197455	0.00879946767443	1.0,0.928,1.0	0.863,0.761,0.874	0.143
16946	ENSG00000154429	CCSAP	chr1	-	229326737	229327558	229326737	229327006	229327436	229327558	16946	37,40,49	8,2,0	20,48,42	0,2,0	579	149	0.00147151052562	0.034108492151	0.543,0.837,1.0	1.0,0.861,1.0	-0.16
16960	ENSG00000105552	BCAT2	chr19	-	48799674	48800112	48799674	48799838	48799980	48800112	16960	2,0,1	28,28,24	1,4,4	12,13,12	291	149	0.00156710258454	0.0357444468206	0.035,0.0,0.021	0.041,0.136,0.146	-0.089
16973	ENSG00000108846	ABCC3	chr17	+	50669144	50669528	50669144	50669266	50669351	50669528	16973	17,98,27	519,537,478	15,15,17	356,387,431	234	149	0.0000173740620576	0.00126348776999	0.02,0.104,0.035	0.026,0.024,0.025	0.028
16976	ENSG00000108846	ABCC3	chr17	+	50675618	50676090	50675618	50675775	50675882	50676090	16976	4,82,6	67,78,57	0,3,2	40,60,45	256	149	0.00000775845241685	0.000678093486464	0.034,0.38,0.058	0.0,0.028,0.025	0.14
16990	ENSG00000138385	SSB	chr2	+	169805473	169805766	169805473	169805577	169805664	169805766	16990	73,98,74	2214,2176,2498	181,86,83	2232,2233,2212	236	149	0.00205588111023	0.0427849869736	0.02,0.028,0.018	0.049,0.024,0.023	-0.01
16995	ENSG00000138385	SSB	chr2	+	169808481	169808901	169808481	169808553	169808856	169808901	16995	962,935,751	2,4,8	1071,945,1166	14,11,16	452	149	0.00149985730835	0.0344581365536	0.994,0.987,0.969	0.962,0.966,0.96	0.021
17003	ENSG00000138036	DYNC2LI1	chr2	+	43774085	43774493	43774085	43774146	43774412	43774493	17003	0,1,1	4,2,0	3,1,3	2,0,0	415	149	0.000112746679985	0.00512289366291	0.0,0.152,1.0	0.35,1.0,1.0	-0.399
17026	ENSG00000198692	EIF1AY	chrY	+	20579607	20580002	20579607	20579691	20579893	20580002	17026	2,2,2	0,0,0	1,0,1	3,2,0	351	149	0.0000000696116214671	0.0000130032688989	1.0,1.0,1.0	0.124,0.0,1.0	0.625
17085	ENSG00000149136	SSRP1	chr11	-	57327437	57327882	57327437	57327482	57327711	57327882	17085	3458,3291,2715	0,47,0	3267,2966,3750	0,35,60	378	149	0.000595662865828	0.0173714741891	1.0,0.965,1.0	1.0,0.971,0.961	0.011
17094	ENSG00000149136	SSRP1	chr11	-	57328296	57330138	57328296	57328426	57330120	57330138	17094	2162,2079,1868	0,16,10	1804,1702,2109	5,0,0	1843	149	0.0000505993596788	0.00280257693725	1.0,0.913,0.938	0.967,1.0,1.0	-0.039
17096	ENSG00000149136	SSRP1	chr11	-	57330290	57330927	57330290	57330361	57330854	57330927	17096	4756,4252,4139	0,0,0	3993,3577,4549	0,133,0	642	149	0.00000000023362078938	0.000000095384030864	1.0,1.0,1.0	1.0,0.862,1.0	0.046
17121	ENSG00000144233	AMMECR1L	chr2	-	127866899	127867251	127866899	127866996	127867144	127867251	17121	12,4,13	11,3,12	3,0,2	8,12,4	297	149	0.000160715761801	0.00665148295443	0.354,0.401,0.352	0.158,0.0,0.201	0.249
17124	ENSG00000162600	OMA1	chr1	-	58536690	58536897	58536690	58536741	58536837	58536897	17124	13,17,15	0,3,4	14,5,14	0,1,0	245	149	0.00134751914844	0.0321469927065	1.0,0.775,0.695	1.0,0.753,1.0	-0.094
17177	ENSG00000170634	ACYP2	chr2	+	54138638	54138932	54138638	54138748	54138837	54138932	17177	16,17,8	0,6,8	7,15,13	0,0,2	238	149	0.000499104156835	0.0153045739851	1.0,0.639,0.385	1.0,1.0,0.803	-0.26
17210	ENSG00000096384	HSP90AB1	chr6	+	44249376	44249678	44249376	44249583	44249674	44249678	17210	1850,1252,2354	10786,9966,12691	1681,2263,2176	9947,9152,10506	240	149	0.00247002178315	0.0489890510496	0.096,0.072,0.103	0.095,0.133,0.114	-0.024
17214	ENSG00000096384	HSP90AB1	chr6	+	44249376	44249831	44249376	44249583	44249684	44249831	17214	936,388,1387	391,275,396	822,1503,1223	334,0,0	250	149	0.000000000000119237952845	0.000000000107585121367	0.588,0.457,0.676	0.595,1.0,1.0	-0.291
17215	ENSG00000096384	HSP90AB1	chr6	+	44249376	44249831	44249376	44249583	44249704	44249831	17215	6662,5648,7845	0,0,0	5896,6605,7013	0,0,314	270	149	0.0000000000319073656385	0.0000000160957709539	1.0,1.0,1.0	1.0,1.0,0.925	0.025
17241	ENSG00000160256	FAM207A	chr21	+	44943347	44943837	44943347	44943531	44943683	44943837	17241	13,23,16	2,3,0	15,14,14	4,12,9	301	149	0.000209614928575	0.00807384724889	0.763,0.791,1.0	0.65,0.366,0.435	0.368
17269	ENSG00000007923	DNAJC11	chr1	-	6637446	6638364	6637446	6637546	6638294	6638364	17269	38,37,32	0,0,0	46,44,51	7,2,8	897	149	0.0000000050797305251	0.0000015610612732	1.0,1.0,1.0	0.522,0.785,0.514	0.393
17273	ENSG00000183018	SPNS2	chr17	+	4532982	4533432	4532982	4533129	4533242	4533432	17273	8,5,3	41,43,28	0,1,2	28,24,34	262	149	0.000955827600929	0.0246325994901	0.1,0.062,0.057	0.0,0.023,0.032	0.055
17292	ENSG00000106397	PLOD3	chr7	-	101207577	101207900	101207577	101207724	101207823	101207900	17292	27,9,20	0,1,3	19,13,6	4,8,7	248	149	0.000107504870077	0.00492386087628	1.0,0.844,0.8	0.741,0.494,0.34	0.356
17312	ENSG00000165685	TMEM52B	chr12	+	10179012	10179628	10179012	10179081	10179480	10179628	17312	479,550,537	3,13,5	496,523,575	0,2,1	548	149	0.0000692584497417	0.00358588132902	0.977,0.92,0.967	1.0,0.986,0.994	-0.039
17326	ENSG00000116754	SRSF11	chr1	+	70246754	70247149	70246754	70246907	70247116	70247149	17326	188,284,236	541,609,621	167,208,173	891,861,1058	358	149	0.000000000009521938793	0.00000000579014916391	0.126,0.163,0.137	0.072,0.091,0.064	0.066
17373	ENSG00000172732	MUS81	chr11	+	65863636	65863890	65863636	65863657	65863803	65863890	17373	257,282,254	0,4,0	170,200,237	1,3,12	295	149	0.000621618009211	0.0179091156283	1.0,0.973,1.0	0.988,0.971,0.909	0.035
17384	ENSG00000032742	IFT88	chr13	+	20663224	20663604	20663224	20663386	20663497	20663604	17384	7,6,3	27,19,25	21,21,11	38,15,21	260	149	0.000649859083615	0.0186288591873	0.129,0.153,0.064	0.241,0.445,0.231	-0.19
17409	ENSG00000242125	SNHG3	chr1	+	28506042	28506327	28506042	28506084	28506219	28506327	17409	1197,1513,1061	11,19,14	1398,1435,1553	3,4,9	284	149	0.000429179713912	0.013797476067	0.983,0.977,0.975	0.996,0.995,0.989	-0.015
17476	ENSG00000266338	NBPF15	chr1	-	144440140	144440532	144440140	144440295	144440401	144440532	17476	2,5,8	1,2,3	4,7,3	1,1,0	255	149	0.00184107476667	0.0399225469131	0.539,0.594,0.609	0.7,0.804,1.0	-0.254
17550	ENSG00000186468	RPS23	chr5	-	82275877	82276518	82275877	82276242	82276397	82276518	17550	270,203,218	10,8,0	236,212,263	0,4,0	304	149	0.000541246166638	0.0161807692913	0.93,0.926,1.0	1.0,0.963,1.0	-0.036
17607	ENSG00000181163	NPM1	chr5	+	171405301	171407774	171405301	171405402	171406396	171407774	17607	117,84,108	1,0,0	148,93,119	2,5,4	1143	149	0.0000232829307009	0.00159627944748	0.938,1.0,1.0	0.906,0.708,0.795	0.176
17611	ENSG00000154832	CXXC1	chr18	-	50284731	50285225	50284731	50284839	50284923	50285225	17611	71,56,48	11,10,14	78,81,99	4,9,6	233	149	0.000936409672067	0.0242414087241	0.805,0.782,0.687	0.926,0.852,0.913	-0.139
17612	ENSG00000154832	CXXC1	chr18	-	50284731	50285225	50284731	50284839	50285001	50285225	17612	64,51,60	1553,1558,1366	77,97,106	1444,1408,1770	311	149	0.000602408520194	0.0175145834254	0.019,0.015,0.021	0.025,0.032,0.028	-0.01
17617	ENSG00000154832	CXXC1	chr18	-	50286182	50286639	50286182	50286257	50286538	50286639	17617	47,36,41	495,489,559	57,54,71	459,391,540	430	149	0.00081160385936	0.0217799420662	0.032,0.025,0.025	0.041,0.046,0.044	-0.016
17627	ENSG00000100926	TM9SF1	chr14	-	24194674	24195408	24194674	24195036	24195194	24195408	17627	3,18,8	2,0,6	12,7,12	0,0,0	307	149	0.0000235467243653	0.00160996502957	0.421,1.0,0.393	1.0,1.0,1.0	-0.395
17630	ENSG00000100926	TM9SF1	chr14	-	24194674	24195408	24194674	24195036	24195306	24195408	17630	3,18,8	3,0,2	12,7,12	0,0,0	419	149	0.00106249970838	0.026872780235	0.262,1.0,0.587	1.0,1.0,1.0	-0.384
17680	ENSG00000270647	TAF15	chr17	+	35844279	35844749	35844279	35844368	35844725	35844749	17680	1252,1264,1250	0,1,0	918,917,1356	0,43,0	506	149	0.0000000553292537342	0.0000107572113723	1.0,0.997,1.0	1.0,0.863,1.0	0.045
17681	ENSG00000270647	TAF15	chr17	+	35844279	35844749	35844279	35844368	35844728	35844749	17681	13636,15076,11592	29,102,21	11636,11250,16284	154,9,313	509	149	0	0	0.993,0.977,0.994	0.957,0.997,0.938	0.024
17688	ENSG00000270647	TAF15	chr17	+	35844279	35844770	35844279	35844368	35844764	35844770	17688	3401,3827,3370	260,14,11	2907,2813,4194	116,15,198	545	149	0.00177148552416	0.0388557607678	0.781,0.987,0.988	0.873,0.981,0.853	0.016
17724	ENSG00000077157	PPP1R12B	chr1	+	202425328	202425725	202425328	202425385	202425565	202425725	17724	2,5,1	1,0,1	1,0,1	0,1,2	329	149	0.0000894099655467	0.00429468372323	0.475,1.0,0.312	1.0,0.0,0.185	0.201
17730	ENSG00000077232	DNAJC10	chr2	+	182762681	182763099	182762681	182762801	182762998	182763099	17730	5,8,5	3,0,2	3,2,5	0,0,0	346	149	0.00120155855093	0.0296550461015	0.418,1.0,0.518	1.0,1.0,1.0	-0.355
17741	ENSG00000164961	WASHC5	chr8	-	125091337	125091819	125091337	125091397	125091614	125091819	17741	2,6,3	0,0,1	1,4,4	3,2,4	366	149	0.00000434992239196	0.000439296049336	1.0,1.0,0.55	0.119,0.449,0.289	0.564
17742	ENSG00000178338	ZNF354B	chr5	+	178866040	178866370	178866040	178866144	178866243	178866370	17742	2,0,6	1,2,4	1,0,0	4,4,1	248	149	0.000479695188882	0.0148695103018	0.546,0.0,0.474	0.131,0.0,0.0	0.296
17804	ENSG00000175197	DDIT3	chr12	-	57516952	57517362	57516952	57517180	57517268	57517362	17804	123,89,69	1972,1575,1823	45,42,73	554,495,589	237	149	0.0000045191269038	0.000450023159967	0.038,0.034,0.023	0.049,0.051,0.072	-0.026
17807	ENSG00000175197	DDIT3	chr12	-	57517268	57517753	57517268	57517519	57517705	57517753	17807	24,14,15	2,0,0	11,5,8	3,2,5	335	149	0.00000396251374146	0.000408839865455	0.842,1.0,1.0	0.62,0.527,0.416	0.426
17810	ENSG00000139146	SINHCAF	chr12	-	31325835	31326199	31325835	31325904	31326023	31326199	17810	2,2,6	0,0,2	2,1,1	0,5,5	268	149	0.000213542555288	0.00817007527461	1.0,1.0,0.625	1.0,0.1,0.1	0.475
17819	ENSG00000160781	PAQR6	chr1	-	156247751	156248117	156247751	156247872	156247956	156248117	17819	91,113,120	1,3,4	90,96,84	4,7,10	233	149	0.00195288509814	0.0414969933865	0.983,0.96,0.95	0.935,0.898,0.843	0.072
17837	ENSG00000198034	RPS4X	chrX	-	72273800	72275150	72273800	72273972	72274963	72275150	17837	428,451,389	0,0,0	343,299,424	9,13,0	1140	149	0.0000000165134039776	0.0000041098008525	1.0,1.0,1.0	0.833,0.75,1.0	0.139
17851	ENSG00000115282	TTC31	chr2	+	74492003	74494559	74492003	74492051	74492138	74494559	17851	2,2,1	0,2,0	0,0,2	2,1,0	236	149	0.000289296160349	0.010298032385	1.0,0.387,1.0	0.0,0.0,1.0	0.462
17924	ENSG00000084636	COL16A1	chr1	-	31666036	31666385	31666036	31666081	31666371	31666385	17924	6,3,8	8,1,9	5,8,5	3,0,0	439	149	0.00140355348799	0.0330152746393	0.203,0.505,0.232	0.361,1.0,1.0	-0.474
17943	ENSG00000215375	MYL5	chr4	+	678188	678765	678188	678264	678657	678765	17943	32,42,19	0,0,0	29,23,38	3,3,0	542	149	0.00156211622048	0.0356591705921	1.0,1.0,1.0	0.727,0.678,1.0	0.198
17954	ENSG00000109762	SNX25	chr4	+	185357289	185357737	185357289	185357584	185357670	185357737	17954	1,0,0	4,7,1	6,6,0	0,6,2	235	149	0.000253708241065	0.00931387785351	0.137,0.0,0.0	1.0,0.388,0.0	-0.417
17992	ENSG00000060642	PIGV	chr1	+	26794112	26795214	26794112	26794206	26794833	26795214	17992	56,49,61	3,2,4	8,21,45	0,0,0	776	149	0.0000186774072154	0.00134458513405	0.782,0.825,0.745	1.0,1.0,1.0	-0.216
18052	ENSG00000251474	RPL32P3	chr3	-	129397039	129397535	129397039	129397140	129397410	129397535	18052	11,10,7	0,3,0	7,1,2	7,9,6	419	149	0.000000287276561317	0.0000451118907826	1.0,0.542,1.0	0.262,0.038,0.106	0.712
18071	ENSG00000004777	ARHGAP33	chr19	+	35784638	35785106	35784638	35784706	35784952	35785106	18071	12,3,11	0,0,2	7,8,7	1,3,2	395	149	0.00175154745653	0.0385070971597	1.0,1.0,0.675	0.725,0.501,0.569	0.293
18171	ENSG00000160767	FAM189B	chr1	-	155254083	155254535	155254083	155254194	155254399	155254535	18171	3,6,7	3,5,4	4,3,2	0,1,1	354	149	0.00213088954834	0.0436878215865	0.296,0.336,0.424	1.0,0.558,0.457	-0.32
18211	ENSG00000160796	NBEAL2	chr3	+	47003815	47004210	47003815	47003976	47004076	47004210	18211	1,6,11	50,52,43	1,1,2	43,45,38	249	149	0.00087925853824	0.0231179475832	0.012,0.065,0.133	0.014,0.013,0.031	0.051
18233	ENSG00000157259	GATAD1	chr7	+	92449717	92450760	92449717	92450156	92450700	92450760	18233	69,49,79	3,3,5	45,44,38	0,0,0	693	149	0.00000343274640935	0.000363362564367	0.832,0.778,0.773	1.0,1.0,1.0	-0.206
18274	ENSG00000116786	PLEKHM2	chr1	+	15732433	15732728	15732433	15732529	15732611	15732728	18274	23,12,21	75,64,90	9,5,9	67,61,82	231	149	0.00160475325076	0.0362846897996	0.165,0.108,0.131	0.08,0.05,0.066	0.069
18280	ENSG00000160124	MIX23	chr3	-	122367823	122368322	122367823	122367893	122368175	122368322	18280	21,19,18	0,0,0	8,14,4	0,6,5	431	149	0.000000787821567982	0.000106710618071	1.0,1.0,1.0	1.0,0.446,0.217	0.446
18287	ENSG00000112855	HARS2	chr5	+	140693508	140693987	140693508	140693665	140693934	140693987	18287	16,17,10	54,53,44	5,4,5	38,38,47	418	149	0.00195189872436	0.0414969933865	0.096,0.103,0.075	0.045,0.036,0.037	0.052
18293	ENSG00000070759	TESK2	chr1	-	45346692	45347058	45346692	45346779	45346978	45347058	18293	10,13,12	18,21,31	2,2,7	30,25,14	348	149	0.00131447641522	0.0315695260059	0.192,0.21,0.142	0.028,0.033,0.176	0.102
18295	ENSG00000265491	RNF115	chr1	-	145788611	145788966	145788611	145788802	145788907	145788966	18295	13,5,4	150,134,161	14,23,16	77,99,87	254	149	0.0000000646215522204	0.0000122310196189	0.048,0.021,0.014	0.096,0.12,0.097	-0.077
18317	ENSG00000171055	FEZ2	chr2	-	36578598	36579090	36578598	36578865	36578957	36579090	18317	16,31,23	0,2,3	21,27,24	9,8,10	241	149	0.0000461354607268	0.0026583698943	1.0,0.906,0.826	0.591,0.676,0.597	0.289
18346	ENSG00000184047	DIABLO	chr12	-	122218265	122218695	122218265	122218397	122218681	122218695	18346	2,2,0	2,4,2	5,1,5	0,0,1	433	149	0.000000139995175896	0.0000239584558509	0.256,0.147,0.0	1.0,1.0,0.632	-0.743
18359	ENSG00000283580	NA	chr1	+	42767305	42767624	42767305	42767390	42767508	42767624	18359	11,15,15	203,196,173	2,2,6	216,161,173	267	149	0.0000128072413826	0.000983954190093	0.029,0.041,0.046	0.005,0.007,0.019	0.028
18387	ENSG00000102362	SYTL4	chrX	-	100689493	100689959	100689493	100689611	100689855	100689959	18387	10,14,16	5,7,1	11,6,8	0,2,0	393	149	0.00109806313792	0.0275286355103	0.431,0.431,0.858	1.0,0.532,1.0	-0.271
18402	ENSG00000183431	SF3A3	chr1	-	37969353	37969729	37969353	37969464	37969570	37969729	18402	13,1,14	685,624,677	41,22,21	829,777,943	255	149	0.000490840510648	0.0151166183128	0.011,0.001,0.012	0.028,0.016,0.013	-0.011
18417	ENSG00000154380	ENAH	chr1	-	225512658	225513016	225512658	225512711	225512870	225513016	18417	40,47,37	0,0,0	36,33,27	0,12,0	308	149	0.000335190308045	0.0114864976066	1.0,1.0,1.0	1.0,0.571,1.0	0.143
18429	ENSG00000124207	CSE1L	chr20	+	49094477	49094963	49094477	49094614	49094731	49094963	18429	15,21,12	0,2,1	9,17,26	7,1,12	266	149	0.000462242107152	0.0145174499147	1.0,0.855,0.87	0.419,0.905,0.548	0.284
18465	ENSG00000088448	ANKRD10	chr13	-	110892691	110893263	110892691	110892923	110893027	110893263	18465	1596,1481,1461	62,0,0	1198,1281,1515	0,0,0	253	149	0.00000958341237822	0.000789319670806	0.938,1.0,1.0	1.0,1.0,1.0	-0.021
18476	ENSG00000081307	UBA5	chr3	+	132665738	132666068	132665738	132665868	132665983	132666068	18476	12,19,32	241,235,270	13,2,11	215,222,204	264	149	0.00168776754794	0.0375380517666	0.027,0.044,0.063	0.033,0.005,0.03	0.022
18484	ENSG00000175334	BANF1	chr11	+	66002502	66002995	66002502	66002570	66002910	66002995	18484	0,7,1	6,2,0	4,6,3	0,0,0	489	149	0.000000222011111051	0.0000362575860219	0.0,0.516,1.0	1.0,1.0,1.0	-0.495
18489	ENSG00000164062	APEH	chr3	+	49674350	49674578	49674350	49674413	49674488	49674578	18489	119,121,134	805,795,1074	134,156,157	606,638,766	224	149	0.0000375042848844	0.0022903257735	0.09,0.092,0.077	0.128,0.14,0.12	-0.043
18494	ENSG00000164062	APEH	chr3	+	49675693	49675982	49675693	49675787	49675941	49675982	18494	251,218,245	0,24,0	203,244,284	0,0,0	303	149	0.00000447016635785	0.000447284205609	1.0,0.817,1.0	1.0,1.0,1.0	-0.061
18538	ENSG00000031698	SARS1	chr1	+	109236390	109236879	109236390	109236548	109236804	109236879	18538	25,31,29	46,37,41	11,10,19	41,32,59	405	149	0.00042068791034	0.0136553815576	0.167,0.236,0.206	0.09,0.103,0.106	0.103
18587	ENSG00000160193	WDR4	chr21	-	42849225	42850242	42849225	42849697	42850040	42850242	18587	16,13,14	0,0,1	6,11,3	3,1,2	492	149	0.00000417534797914	0.000426183733014	1.0,1.0,0.809	0.377,0.769,0.312	0.45
18620	ENSG00000130305	NSUN5	chr7	-	73307393	73307772	73307393	73307502	73307582	73307772	18620	0,0,1	68,38,38	4,4,3	34,29,53	229	149	0.00133545044434	0.0319879023895	0.0,0.0,0.017	0.071,0.082,0.036	-0.057
18630	ENSG00000055118	KCNH2	chr7	-	150947327	150947691	150947327	150947514	150947605	150947691	18630	0,1,0	9,1,4	3,3,2	6,5,2	240	149	0.000309493385517	0.0108018186473	0.0,0.383,0.0	0.237,0.271,0.383	-0.169
18646	ENSG00000078061	ARAF	chrX	+	47570921	47571406	47570921	47571012	47571322	47571406	18646	7,8,8	44,45,45	1,0,4	43,41,47	459	149	0.000202925389037	0.00787990165581	0.049,0.055,0.055	0.007,0.0,0.027	0.042
18654	ENSG00000117362	APH1A	chr1	-	150267355	150267785	150267355	150267478	150267715	150267785	18654	0,10,7	178,142,143	15,15,9	130,138,144	386	149	0.000905092680475	0.0235587876211	0.0,0.026,0.019	0.043,0.04,0.024	-0.021
18713	ENSG00000142186	SCYL1	chr11	+	65537966	65538288	65537966	65538182	65538269	65538288	18713	34,24,33	463,288,348	16,12,24	396,334,417	236	149	0.00142517183456	0.0333705043467	0.044,0.05,0.056	0.025,0.022,0.035	0.023
18720	ENSG00000283341	NA	chr11	+	43816346	43816570	43816346	43816391	43816490	43816570	18720	12,24,37	3,0,4	17,23,24	0,0,0	248	149	0.00160123640223	0.0362625486337	0.706,1.0,0.848	1.0,1.0,1.0	-0.149
18732	ENSG00000108654	DDX5	chr17	-	64500548	64502069	64500548	64500764	64502009	64502069	18732	13540,13636,14727	0,0,0	8292,9285,10002	401,0,0	1394	149	0.00000565406063391	0.000533310405667	1.0,1.0,1.0	0.688,1.0,1.0	0.104
18754	ENSG00000108654	DDX5	chr17	-	64503193	64503435	64503193	64503348	64503429	64503435	18754	125,130,159	2951,2906,3819	115,371,216	2763,2800,3172	230	149	0.000000026044902679	0.00000578774101902	0.027,0.028,0.026	0.026,0.079,0.042	-0.022
18758	ENSG00000108654	DDX5	chr17	-	64503982	64504314	64503982	64504116	64504221	64504314	18758	29,19,30	2666,3142,2899	21,238,103	2824,2981,2603	254	149	0.00000000000000133226762955	0.0000000000018131528025	0.006,0.004,0.006	0.004,0.045,0.023	-0.019
18772	ENSG00000100764	PSMC1	chr14	+	90263317	90263670	90263317	90263442	90263664	90263670	18772	392,326,393	0,35,0	387,323,383	0,0,0	371	149	0.000000876770330116	0.000116049589428	1.0,0.789,1.0	1.0,1.0,1.0	-0.07
18960	ENSG00000119888	EPCAM	chr2	+	47373462	47374048	47373462	47373570	47373771	47374048	18960	25,32,46	0,0,3	24,16,34	1,8,3	350	149	0.000866819474079	0.0228539673147	1.0,1.0,0.867	0.911,0.46,0.828	0.223
18967	ENSG00000119888	EPCAM	chr2	+	47385165	47385525	47385165	47385210	47385421	47385525	18967	968,855,732	0,301,0	1096,947,1149	0,0,0	360	149	0.000270778295417	0.00975894537581	1.0,0.54,1.0	1.0,1.0,1.0	-0.153
18998	ENSG00000266714	MYO15B	chr17	+	75623593	75624058	75623593	75623854	75623948	75624058	18998	5,17,14	91,100,103	4,3,4	91,74,112	243	149	0.000305445562102	0.010732964054	0.033,0.094,0.077	0.026,0.024,0.021	0.044
19052	ENSG00000204843	DCTN1	chr2	-	74368783	74369214	74368783	74368880	74369097	74369214	19052	30,104,66	163,130,149	21,60,16	115,160,138	366	149	0.00193761916629	0.041294683189	0.07,0.246,0.153	0.069,0.132,0.045	0.074
