ID...1	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...14	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
53246	ENSG00000096384	HSP90AB1	chr6	+	44248342	44248728	44250068	44250144	44247100	44247195	44250290	44250599	53246	6,9,16	9,0,2	8,1,14	0,0,0	298	225	0.0000959015194524	0.00341021618393	0.335,1.0,0.858	1.0,1.0,1.0	-0.269
53252	ENSG00000096384	HSP90AB1	chr6	+	44248342	44248728	44250104	44250144	44247100	44247195	44250290	44250599	53252	6,9,16	0,0,8	8,1,14	0,0,0	298	189	0.00100441608862	0.0218083449309	1.0,1.0,0.559	1.0,1.0,1.0	-0.147
53254	ENSG00000096384	HSP90AB1	chr6	+	44248342	44248728	44250104	44250151	44247100	44247195	44250290	44250599	53254	6,9,16	1,0,9	8,1,14	0,0,0	298	196	0.0000197664381625	0.000947546905305	0.798,1.0,0.539	1.0,1.0,1.0	-0.221
53257	ENSG00000096384	HSP90AB1	chr6	+	44248342	44248728	44250104	44250158	44247100	44247195	44250290	44250599	53257	6,9,16	1,0,9	8,1,14	0,0,0	298	203	0.0000204833667453	0.000974201793643	0.803,1.0,0.548	1.0,1.0,1.0	-0.216
53392	ENSG00000096384	HSP90AB1	chr6	+	44248616	44248641	44249674	44249831	44247086	44247195	44250020	44250154	53392	0,6,12	4,11,7	4,12,4	0,0,4	174	298	0.0010617940188	0.0227543834118	0.0,0.483,0.746	1.0,1.0,0.631	-0.467
53394	ENSG00000096384	HSP90AB1	chr6	+	44248616	44248648	44249674	44250144	44247086	44247195	44250290	44250599	53394	0,6,12	4,11,9	4,14,4	0,0,3	181	298	0.0000534059303844	0.00212498451226	0.0,0.473,0.687	1.0,1.0,0.687	-0.509
53398	ENSG00000096384	HSP90AB1	chr6	+	44248616	44248648	44249674	44250158	44247086	44247195	44250290	44250599	53398	0,6,12	5,11,7	4,14,4	0,0,3	181	298	0.0000714755036556	0.00267463046337	0.0,0.473,0.738	1.0,1.0,0.687	-0.492
53408	ENSG00000096384	HSP90AB1	chr6	+	44248616	44248662	44249674	44249831	44247086	44247195	44250020	44250154	53408	0,12,15	4,11,7	11,15,10	0,0,4	195	298	0.00036198455855	0.00991221764185	0.0,0.625,0.766	1.0,1.0,0.793	-0.467
53410	ENSG00000096384	HSP90AB1	chr6	+	44248616	44248662	44249674	44250144	44247086	44247195	44250290	44250599	53410	0,12,14	4,11,9	8,15,4	0,0,3	195	298	0.000134733846633	0.00446887860677	0.0,0.625,0.704	1.0,1.0,0.671	-0.447
53414	ENSG00000096384	HSP90AB1	chr6	+	44248616	44248662	44249674	44250158	44247086	44247195	44250290	44250599	53414	0,12,14	5,11,7	8,15,4	0,0,3	195	298	0.000164145350742	0.00523651199056	0.0,0.625,0.753	1.0,1.0,0.671	-0.431
53425	ENSG00000096384	HSP90AB1	chr6	+	44248616	44248728	44249674	44250144	44247086	44247195	44250290	44250599	53425	15,33,39	4,11,9	22,27,16	0,0,3	261	298	0.0000153098843483	0.000765739238796	0.811,0.774,0.832	1.0,1.0,0.859	-0.147
53429	ENSG00000096384	HSP90AB1	chr6	+	44248616	44248728	44249674	44250158	44247086	44247195	44250290	44250599	53429	15,33,39	5,11,7	22,27,16	0,0,3	261	298	0.0000260016269054	0.00117824617576	0.774,0.774,0.864	1.0,1.0,0.859	-0.149
53461	ENSG00000096384	HSP90AB1	chr6	+	44248629	44248648	44250065	44250144	44247100	44247195	44250290	44250599	53461	227,184,188	0,0,2	148,238,253	0,20,25	168	228	0.0000000017155875609	0.000000325259957901	1.0,1.0,0.992	1.0,0.942,0.932	0.039
53462	ENSG00000096384	HSP90AB1	chr6	+	44248629	44248648	44250065	44250150	44247100	44247195	44250290	44250599	53462	227,184,188	0,1,2	148,238,253	0,25,28	168	234	0.0000000000632244256948	0.0000000176012804188	1.0,0.996,0.992	1.0,0.93,0.926	0.044
53463	ENSG00000096384	HSP90AB1	chr6	+	44248629	44248648	44250065	44250151	44247100	44247195	44250290	44250599	53463	227,184,188	1,0,0	148,238,253	0,21,27	168	235	0.000000000166729408058	0.0000000416312159332	0.997,1.0,1.0	1.0,0.941,0.929	0.042
53464	ENSG00000096384	HSP90AB1	chr6	+	44248629	44248648	44250065	44250153	44247100	44247195	44250290	44250599	53464	227,184,188	10,11,6	148,238,253	12,31,44	168	237	0.000000744597405733	0.0000623486095634	0.97,0.959,0.978	0.946,0.915,0.89	0.052
53466	ENSG00000096384	HSP90AB1	chr6	+	44248629	44248648	44250065	44250158	44247100	44247195	44250290	44250599	53466	227,184,188	1,0,0	148,238,253	0,22,27	168	242	0.000000000123521637363	0.000000031911732665	0.997,1.0,1.0	1.0,0.94,0.931	0.042
53504	ENSG00000096384	HSP90AB1	chr6	+	44248629	44248662	44250065	44250153	44247100	44247195	44250290	44250599	53504	685,744,666	10,11,6	593,830,871	12,31,44	182	237	0.00000103064892842	0.0000819116479362	0.989,0.989,0.993	0.985,0.972,0.963	0.017
53603	ENSG00000096384	HSP90AB1	chr6	+	44248630	44248662	44249376	44249678	44247100	44247195	44250020	44250154	53603	0,0,1	6,7,4	3,0,6	3,6,10	181	298	0.0000991425573443	0.00349862367993	0.0,0.0,0.292	0.622,0.0,0.497	-0.276
53604	ENSG00000096384	HSP90AB1	chr6	+	44248630	44248662	44249376	44249831	44247100	44247195	44250020	44250154	53604	0,0,1	5,6,4	3,0,6	3,5,11	181	298	0.000108133147262	0.00375082257067	0.0,0.0,0.292	0.622,0.0,0.473	-0.268
53778	ENSG00000096384	HSP90AB1	chr6	+	44249674	44249678	44249684	44249831	44249376	44249583	44250020	44250154	53778	5,5,6	391,275,396	14,10,8	333,0,1	153	296	0.0000000544015752446	0.0000069993081159	0.024,0.034,0.028	0.075,1.0,0.939	-0.643
53790	ENSG00000096384	HSP90AB1	chr6	+	44249684	44249834	44250020	44250150	44249376	44249583	44250290	44250599	53790	391,277,396	2,2,2	334,0,0	0,7,3	298	279	0.00000728757579871	0.000413849725061	0.995,0.992,0.995	1.0,0.0,0.0	0.661
53791	ENSG00000096384	HSP90AB1	chr6	+	44249684	44249834	44250020	44250151	44249376	44249583	44250290	44250599	53791	391,277,396	3,0,0	334,0,0	0,2,2	298	280	0.00236007439198	0.0420364061987	0.992,1.0,1.0	1.0,0.0,0.0	0.664
53792	ENSG00000096384	HSP90AB1	chr6	+	44249684	44249834	44250020	44250153	44249376	44249583	44250290	44250599	53792	391,277,396	16,18,11	334,0,0	15,13,22	298	282	0.000000843804502382	0.00006881197306	0.959,0.936,0.971	0.955,0.0,0.0	0.637
53795	ENSG00000096384	HSP90AB1	chr6	+	44249704	44249834	44250020	44250144	44249376	44249583	44250290	44250599	53795	0,2,0	2,0,2	1,0,2	0,1,0	279	273	0.000035885611754	0.00152483945278	0.0,1.0,0.0	1.0,0.0,1.0	-0.333
54041	ENSG00000086065	CHMP5	chr9	+	33273156	33273249	33273487	33273528	33271151	33271223	33276455	33276564	54041	4,6,1	10,5,10	0,0,0	1,2,5	242	190	0.00000604911241198	0.000352826044302	0.239,0.485,0.073	0.0,0.0,0.0	0.266
54090	ENSG00000105705	SUGP1	chr19	-	19296988	19297129	19302264	19302446	19280184	19280291	19303347	19303686	54090	4,5,4	438,376,309	11,8,12	318,336,346	298	290	0.00160329722319	0.0313479391079	0.009,0.013,0.012	0.033,0.023,0.033	-0.018
54094	ENSG00000105705	SUGP1	chr19	-	19296988	19297254	19302264	19302446	19280184	19280291	19303347	19303686	54094	4,5,4	440,386,314	11,8,12	320,339,347	298	298	0.0014338672576	0.0287700607658	0.009,0.013,0.013	0.033,0.023,0.033	-0.018
54100	ENSG00000105705	SUGP1	chr19	-	19297052	19297254	19302264	19302387	19280184	19280291	19303347	19303686	54100	4,5,1	0,0,0	7,4,8	2,0,4	272	298	0.00209126150942	0.0383936907891	1.0,1.0,1.0	0.793,1.0,0.687	0.173
54101	ENSG00000105705	SUGP1	chr19	-	19297052	19297254	19302264	19302399	19280184	19280291	19303347	19303686	54101	4,5,1	0,0,0	7,4,9	2,0,4	284	298	0.00203562883435	0.0376146780661	1.0,1.0,1.0	0.786,1.0,0.702	0.171
54104	ENSG00000105705	SUGP1	chr19	-	19297052	19297344	19302264	19302443	19280184	19280291	19303347	19303448	54104	4,5,2	0,0,1	7,5,7	4,0,3	298	298	0.00120409489651	0.025162622448	1.0,1.0,0.667	0.636,1.0,0.7	0.11
54111	ENSG00000105705	SUGP1	chr19	-	19310096	19310200	19316421	19316588	19305848	19306076	19320462	19320509	54111	13,8,16	239,231,241	1,5,2	202,209,195	298	253	0.0000278820159347	0.00125057295637	0.044,0.029,0.053	0.004,0.02,0.009	0.031
54112	ENSG00000139116	KIF21A	chr12	-	39346047	39346103	39346465	39346504	39342033	39342124	39351776	39351980	54112	23,20,20	0,0,0	25,10,9	4,2,1	188	205	0.0011729359448	0.0246123472532	1.0,1.0,1.0	0.872,0.845,0.908	0.125
54113	ENSG00000139116	KIF21A	chr12	-	39346047	39346103	39346465	39346540	39342033	39342124	39351776	39351980	54113	3,4,5	0,0,0	5,2,2	4,2,1	224	205	0.00000165856166623	0.000121453599989	1.0,1.0,1.0	0.534,0.478,0.647	0.447
54196	ENSG00000116754	SRSF11	chr1	+	70244776	70244815	70246819	70246907	70237480	70237552	70250364	70250392	54196	7,4,11	28,0,0	0,0,0	70,17,34	188	237	0.00000000000199362748532	0.000000000723388106387	0.24,1.0,1.0	0.0,0.0,0.0	0.747
54296	ENSG00000116754	SRSF11	chr1	+	70249953	70250047	70250483	70250503	70246817	70246907	70250610	70250725	54296	6,12,5	138,171,131	13,22,10	109,108,141	243	169	0.000807148512953	0.0184167110418	0.029,0.047,0.026	0.077,0.124,0.047	-0.049
54419	ENSG00000065978	YBX1	chr1	+	42693489	42693523	42696224	42696288	42683402	42683466	42696641	42696944	54419	1339,1113,1265	19525,19493,16279	997,955,1086	19686,18797,23449	183	213	0.000265164661164	0.007726140613	0.074,0.062,0.083	0.056,0.056,0.051	0.019
54422	ENSG00000065978	YBX1	chr1	+	42693489	42693523	42696666	42696862	42683402	42683466	42697179	42697262	54422	1289,1067,1210	212,3,0	974,921,1049	0,0,3	183	298	0.00000000000125011112573	0.000000000462259602946	0.908,0.998,1.0	1.0,1.0,0.998	-0.031
54423	ENSG00000065978	YBX1	chr1	+	42693489	42693523	42696666	42696943	42683402	42683466	42697179	42697262	54423	1289,1067,1210	212,1,0	974,921,1049	2,0,0	183	298	0.0000000000037871927816	0.0000000013198094384	0.908,0.999,1.0	0.999,1.0,1.0	-0.031
54500	ENSG00000065978	YBX1	chr1	+	42696210	42696288	42696654	42696862	42693489	42693523	42697179	42697262	54500	12,6,14	0,3,0	8,3,5	0,47,3	227	298	0.00147463325064	0.0294261470557	1.0,0.724,1.0	1.0,0.077,0.686	0.32
54501	ENSG00000065978	YBX1	chr1	+	42696210	42696288	42696654	42696943	42693489	42693523	42697179	42697262	54501	12,6,14	0,1,0	8,3,5	2,47,0	227	298	0.000246597504661	0.00729261686479	1.0,0.887,1.0	0.84,0.077,1.0	0.323
54555	ENSG00000065978	YBX1	chr1	+	42696213	42696288	42696654	42696862	42693489	42693523	42697179	42697262	54555	18,11,14	0,3,0	8,3,5	0,47,3	224	298	0.000579659448697	0.0142172119112	1.0,0.83,1.0	1.0,0.078,0.689	0.354
54556	ENSG00000065978	YBX1	chr1	+	42696213	42696288	42696654	42696943	42693489	42693523	42697179	42697262	54556	18,11,14	0,1,0	8,3,5	2,47,0	224	298	0.000183112734822	0.00576512561772	1.0,0.936,1.0	0.842,0.078,1.0	0.339
54566	ENSG00000065978	YBX1	chr1	+	42696213	42696288	42696654	42696893	42693489	42693523	42700780	42701046	54566	6,5,30	0,0,0	19,0,15	0,47,1	224	298	0.00132108916343	0.0270360032197	1.0,1.0,1.0	1.0,0.0,0.952	0.349
54624	ENSG00000065978	YBX1	chr1	+	42696255	42696288	42696654	42696862	42693489	42693523	42697179	42697262	54624	10,5,9	0,3,0	8,3,2	0,47,3	182	298	0.000957323977158	0.0209928710346	1.0,0.732,1.0	1.0,0.095,0.522	0.372
54625	ENSG00000065978	YBX1	chr1	+	42696255	42696288	42696654	42696943	42693489	42693523	42697179	42697262	54625	10,5,9	0,1,0	8,3,2	2,47,0	182	298	0.000374551348231	0.0101786561481	1.0,0.891,1.0	0.868,0.095,1.0	0.309
54698	ENSG00000065978	YBX1	chr1	+	42696641	42696856	42697179	42697499	42693489	42693523	42700780	42701046	54698	61,56,60	3,0,2	28,43,47	2,12,2	298	298	0.00066654052366	0.0158895453919	0.953,1.0,0.968	0.933,0.782,0.959	0.082
54704	ENSG00000065978	YBX1	chr1	+	42696641	42696856	42697219	42697499	42693489	42693523	42700780	42701046	54704	61,56,60	0,1,0	28,43,47	0,12,0	298	298	0.000213216486539	0.00649389576477	1.0,0.982,1.0	1.0,0.782,1.0	0.067
54729	ENSG00000065978	YBX1	chr1	+	42696641	42696893	42697179	42697499	42693489	42693523	42700780	42701046	54729	61,56,60	3,0,2	28,42,48	2,12,2	298	298	0.00068099325864	0.0161477128563	0.953,1.0,0.968	0.933,0.778,0.96	0.083
54735	ENSG00000065978	YBX1	chr1	+	42696641	42696893	42697219	42697499	42693489	42693523	42700780	42701046	54735	61,56,60	0,1,0	28,42,48	0,12,0	298	298	0.000222067183819	0.00671475993619	1.0,0.982,1.0	1.0,0.778,1.0	0.068
54802	ENSG00000065978	YBX1	chr1	+	42696654	42696893	42697179	42697261	42693489	42693523	42700780	42701046	54802	0,0,0	3,2,4	0,47,1	4,3,3	298	231	0.000160147328646	0.00513066033334	0.0,0.0,0.0	0.0,0.924,0.205	-0.376
54910	ENSG00000065978	YBX1	chr1	+	42696742	42696856	42696929	42697261	42696198	42696288	42700780	42701046	54910	0,0,0	69,96,61	0,1,10	2,60,75	263	298	0.000156229246892	0.00503682052184	0.0,0.0,0.0	0.0,0.019,0.131	-0.05
54914	ENSG00000065978	YBX1	chr1	+	42696742	42696856	42697179	42697258	42696198	42696288	42700780	42701046	54914	0,0,0	2,3,10	0,1,10	2,0,0	263	228	0.0000154064578245	0.000769774646981	0.0,0.0,0.0	0.0,1.0,1.0	-0.667
54915	ENSG00000065978	YBX1	chr1	+	42696742	42696856	42697179	42697261	42696198	42696288	42700780	42701046	54915	0,0,0	2,5,12	0,1,10	4,3,1	263	231	0.00114444752182	0.0241505598696	0.0,0.0,0.0	0.0,0.226,0.898	-0.375
54917	ENSG00000065978	YBX1	chr1	+	42696742	42696856	42697179	42697267	42696198	42696288	42700780	42701046	54917	0,0,0	2,3,10	0,1,10	2,0,2	263	237	0.000840831032609	0.0190017614346	0.0,0.0,0.0	0.0,1.0,0.818	-0.606
54918	ENSG00000065978	YBX1	chr1	+	42696742	42696856	42697179	42697273	42696198	42696288	42700780	42701046	54918	0,0,0	2,3,10	0,1,10	2,0,2	263	243	0.000743652535953	0.0172988141979	0.0,0.0,0.0	0.0,1.0,0.822	-0.607
54919	ENSG00000065978	YBX1	chr1	+	42696742	42696856	42697179	42697499	42696198	42696288	42700780	42701046	54919	0,0,0	2,3,10	0,1,10	2,12,2	263	298	0.00244071094146	0.0431178914514	0.0,0.0,0.0	0.0,0.086,0.85	-0.312
54929	ENSG00000065978	YBX1	chr1	+	42696742	42696893	42696929	42697261	42696198	42696288	42700780	42701046	54929	0,0,0	69,96,61	0,0,31	2,60,75	298	298	0.000000418898779664	0.0000384676139077	0.0,0.0,0.0	0.0,0.0,0.292	-0.097
54975	ENSG00000065978	YBX1	chr1	+	42696797	42696856	42697179	42697261	42696198	42696288	42700780	42701046	54975	0,0,7	2,5,12	0,0,0	4,3,1	208	231	0.00160518298948	0.0313721471059	0.0,0.0,0.393	0.0,0.0,0.0	0.131
54979	ENSG00000065978	YBX1	chr1	+	42696797	42696856	42697179	42697499	42696198	42696288	42700780	42701046	54979	0,0,7	2,3,10	0,0,0	2,12,2	208	298	0.00231282933021	0.0413793570342	0.0,0.0,0.501	0.0,0.0,0.0	0.167
54989	ENSG00000065978	YBX1	chr1	+	42696797	42696893	42696929	42697261	42696198	42696288	42700780	42701046	54989	0,0,13	69,96,61	0,0,0	2,60,75	245	298	0.000558269220773	0.0138106440676	0.0,0.0,0.206	0.0,0.0,0.0	0.069
54994	ENSG00000065978	YBX1	chr1	+	42696797	42696893	42697179	42697261	42696198	42696288	42700780	42701046	54994	0,0,13	2,5,12	0,0,0	4,3,1	245	231	0.000531884817026	0.0132808074635	0.0,0.0,0.505	0.0,0.0,0.0	0.168
54998	ENSG00000065978	YBX1	chr1	+	42696797	42696893	42697179	42697499	42696198	42696288	42700780	42701046	54998	0,0,13	2,3,10	0,0,0	2,12,2	245	298	0.00132346372241	0.0270617325645	0.0,0.0,0.613	0.0,0.0,0.0	0.204
55019	ENSG00000128309	MPST	chr22	+	37023307	37023565	37023751	37023927	37019797	37019872	37024191	37029812	55019	0,7,7	11,8,5	1,0,0	7,8,13	298	298	0.0000210642840864	0.000996449661413	0.0,0.467,0.583	0.125,0.0,0.0	0.308
55032	ENSG00000144566	RAB5A	chr3	+	19979003	19979119	19979468	19979589	19978309	19978403	19983707	19985175	55032	6,2,10	26,8,12	0,0,3	12,12,11	265	270	0.00052306204867	0.0131010274915	0.19,0.203,0.459	0.0,0.0,0.217	0.212
55033	ENSG00000144566	RAB5A	chr3	+	19979003	19979119	19979471	19979589	19978309	19978403	19983707	19985175	55033	6,2,10	17,3,7	0,0,3	5,5,5	265	267	0.00292790943782	0.0492292249645	0.262,0.402,0.59	0.0,0.0,0.377	0.292
55034	ENSG00000144566	RAB5A	chr3	+	19979003	19979119	19983222	19983312	19978309	19978403	19983707	19985175	55034	6,2,10	14,15,19	0,0,3	14,19,19	265	239	0.0000431843761129	0.00178563616824	0.279,0.107,0.322	0.0,0.0,0.125	0.194
55101	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28420400	28420465	28407409	28407463	28457831	28457859	55101	0,4,5	8,4,3	0,0,0	3,3,2	226	214	0.0000125387532209	0.000645465967478	0.0,0.486,0.612	0.0,0.0,0.0	0.366
55102	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28432930	28433046	28407409	28407463	28457831	28457859	55102	0,4,5	18,14,11	0,0,0	9,9,5	226	265	0.0000307469884744	0.00135338436637	0.0,0.251,0.348	0.0,0.0,0.0	0.2
55107	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28438272	28438488	28407409	28407463	28457831	28457859	55107	0,4,5	19,24,18	0,0,0	21,17,20	226	298	0.0000316931744931	0.00138309299012	0.0,0.18,0.268	0.0,0.0,0.0	0.149
55109	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28439309	28439361	28407409	28407463	28457831	28457859	55109	0,4,5	21,36,32	0,0,0	16,40,20	226	201	0.00138247004641	0.0280043010543	0.0,0.09,0.122	0.0,0.0,0.0	0.071
55113	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28420400	28420465	28407409	28407463	28459084	28459258	55113	0,4,5	3,1,1	0,0,0	3,5,2	226	214	0.00000388535508988	0.000246992838886	0.0,0.791,0.826	0.0,0.0,0.0	0.539
55114	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28432930	28433046	28407409	28407463	28459084	28459258	55114	0,4,5	18,10,15	0,0,0	16,4,3	226	265	0.0000299478882628	0.00132241630027	0.0,0.319,0.281	0.0,0.0,0.0	0.2
55116	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28438272	28438488	28407409	28407463	28459084	28459258	55116	0,4,5	23,27,22	0,0,0	22,18,21	226	298	0.0000669523506176	0.00253573521508	0.0,0.163,0.231	0.0,0.0,0.0	0.131
55117	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28438350	28438430	28407409	28407463	28459084	28459258	55117	0,4,5	19,23,30	0,0,0	11,14,9	226	229	0.000321575151517	0.00902245069624	0.0,0.15,0.144	0.0,0.0,0.0	0.098
55118	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28438350	28438488	28407409	28407463	28459084	28459258	55118	0,4,5	7,5,7	0,0,0	1,7,4	226	287	0.00000512910086226	0.000309025137212	0.0,0.504,0.476	0.0,0.0,0.0	0.327
55119	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28439309	28439361	28407409	28407463	28459084	28459258	55119	0,4,5	11,24,16	0,0,0	14,26,12	226	201	0.000108283882033	0.00375470679142	0.0,0.129,0.217	0.0,0.0,0.0	0.115
55125	ENSG00000204138	PHACTR4	chr1	+	28416942	28417019	28458332	28458474	28407409	28407463	28459084	28459258	55125	0,4,5	4,5,11	0,0,0	6,4,3	226	291	0.00000542302220674	0.000322719787722	0.0,0.507,0.369	0.0,0.0,0.0	0.292
55127	ENSG00000204138	PHACTR4	chr1	+	28420400	28420465	28436287	28436379	28407409	28407463	28457831	28457859	55127	8,4,3	0,0,0	3,3,2	0,6,5	214	241	0.00000249088244919	0.000170182780367	1.0,1.0,1.0	1.0,0.36,0.311	0.443
55128	ENSG00000204138	PHACTR4	chr1	+	28420400	28420465	28436287	28436401	28407409	28407463	28457831	28457859	55128	8,4,3	0,0,1	3,3,2	0,9,5	214	263	0.0000215043103349	0.00101330695017	1.0,1.0,0.787	1.0,0.291,0.33	0.389
55149	ENSG00000204138	PHACTR4	chr1	+	28432930	28433046	28436287	28436379	28407409	28407463	28457831	28457859	55149	18,14,11	0,0,0	9,9,5	0,6,5	265	241	0.00000181633717122	0.00013112411437	1.0,1.0,1.0	1.0,0.577,0.476	0.316
55150	ENSG00000204138	PHACTR4	chr1	+	28432930	28433046	28436287	28436401	28407409	28407463	28457831	28457859	55150	18,14,11	0,0,1	9,9,5	0,9,5	265	263	0.0000058208920225	0.000342608651295	1.0,1.0,0.916	1.0,0.498,0.498	0.307
55168	ENSG00000204138	PHACTR4	chr1	+	28436287	28436379	28438272	28438488	28407409	28407463	28457831	28457859	55168	0,0,0	19,24,18	0,6,5	21,17,20	241	298	0.00000696856375793	0.000398536850904	0.0,0.0,0.0	0.0,0.304,0.236	-0.18
55170	ENSG00000204138	PHACTR4	chr1	+	28436287	28436379	28439309	28439361	28407409	28407463	28457831	28457859	55170	0,0,0	21,36,32	0,6,5	16,40,20	241	201	0.0000416992944754	0.00173087804116	0.0,0.0,0.0	0.0,0.111,0.173	-0.095
55175	ENSG00000204138	PHACTR4	chr1	+	28436287	28436401	28438272	28438488	28407409	28407463	28457831	28457859	55175	0,0,1	19,24,18	0,9,5	21,17,20	263	298	0.0000134018452634	0.000682282801347	0.0,0.0,0.059	0.0,0.375,0.221	-0.179
55177	ENSG00000204138	PHACTR4	chr1	+	28436287	28436401	28439309	28439361	28407409	28407463	28457831	28457859	55177	0,0,1	21,36,32	0,9,5	16,40,20	263	201	0.0000140820339667	0.000712046728981	0.0,0.0,0.023	0.0,0.147,0.16	-0.095
55213	ENSG00000204138	PHACTR4	chr1	+	28438272	28438488	28457831	28457881	28432930	28433046	28459084	28459258	55213	6,4,4	1,4,2	1,7,4	0,0,1	298	199	0.00000918525393712	0.000502755133719	0.8,0.4,0.572	1.0,1.0,0.728	-0.319
55354	ENSG00000160953	PWWP3A	chr19	+	1358325	1358464	1358587	1358700	1357008	1357094	1360135	1361032	55354	19,17,19	4,6,5	3,8,9	14,10,11	288	262	0.0000096696731956	0.000523941615695	0.812,0.72,0.776	0.163,0.421,0.427	0.432
55394	ENSG00000099783	HNRNPM	chr19	+	8455409	8455574	8462528	8462581	8444993	8445111	8463496	8463504	55394	147,149,140	5464,5875,5250	57,95,105	5349,5391,6046	298	202	0.00000464527598287	0.00028555773001	0.018,0.017,0.018	0.007,0.012,0.012	0.007
55433	ENSG00000099783	HNRNPM	chr19	+	8471328	8471427	8473663	8473708	8468815	8468834	8474166	8474244	55433	155,125,125	4508,4490,4010	100,85,129	4636,4402,5536	248	194	0.000995925077357	0.0216628238481	0.026,0.021,0.024	0.017,0.015,0.018	0.007
55435	ENSG00000099783	HNRNPM	chr19	+	8473638	8473708	8474236	8474244	8471325	8471427	8483157	8483211	55435	0,2,0	11,6,5	4,4,5	5,9,6	219	157	0.0000481305593757	0.00195347160573	0.0,0.193,0.0	0.364,0.242,0.374	-0.262
55460	ENSG00000130741	EIF2S3	chrX	+	24071560	24071727	24073090	24073156	24067963	24068108	24076721	24078810	55460	29,34,24	1,0,0	20,27,23	0,3,9	298	215	0.000031903742653	0.00139040328024	0.954,1.0,1.0	1.0,0.867,0.648	0.146
55464	ENSG00000130741	EIF2S3	chrX	+	24071681	24071727	24073090	24073156	24067963	24068108	24076721	24078810	55464	2,3,5	1,0,0	7,1,5	0,3,9	195	215	0.000135511054284	0.0044837590335	0.688,1.0,1.0	1.0,0.269,0.38	0.346
55475	ENSG00000114346	ECT2	chr3	+	172789712	172789774	172797219	172797314	172786492	172786574	172802615	172802694	55475	4,2,3	3,0,3	0,0,2	4,4,1	211	244	0.000433237993885	0.0113103018285	0.607,1.0,0.536	0.0,0.0,0.698	0.482
55480	ENSG00000116731	PRDM2	chr1	+	13750419	13750486	13754250	13754365	13749435	13749487	13769117	13769173	55480	3,5,15	6,15,7	7,14,8	2,4,2	216	264	0.00248693787544	0.0436872920065	0.379,0.289,0.724	0.811,0.811,0.83	-0.353
55502	ENSG00000267261	NA	chr17	-	42135729	42135881	42137761	42137878	42130336	42130590	42154892	42154916	55502	48,69,79	4,12,4	33,34,66	0,1,2	266	298	0.000195962055759	0.00606743366059	0.931,0.866,0.957	1.0,0.974,0.974	-0.065
55513	ENSG00000260238	PMF1-BGLAP	chr1	+	156225556	156225668	156233627	156233708	156213008	156213176	156236287	156236483	55513	37,41,35	17,24,9	60,34,37	5,4,2	261	230	0.000000797724642454	0.0000658860708317	0.657,0.601,0.774	0.914,0.882,0.942	-0.235
55514	ENSG00000260238	PMF1-BGLAP	chr1	+	156225556	156225668	156233627	156233734	156213008	156213176	156236287	156236483	55514	37,41,35	41,41,16	60,34,37	12,9,8	261	256	0.00000574525722685	0.000338568287953	0.47,0.495,0.682	0.831,0.787,0.819	-0.263
55515	ENSG00000260238	PMF1-BGLAP	chr1	+	156232319	156232425	156233627	156233708	156212981	156213176	156236287	156236483	55515	256,218,215	17,24,9	267,194,233	5,4,2	255	230	0.000000164587583673	0.000017658261012	0.931,0.891,0.956	0.98,0.978,0.991	-0.057
55516	ENSG00000260238	PMF1-BGLAP	chr1	+	156232319	156232425	156233627	156233734	156212981	156213176	156236287	156236483	55516	256,218,215	41,41,16	267,194,233	12,9,8	255	256	0.0000000188546057656	0.00000275513282229	0.862,0.842,0.931	0.957,0.956,0.967	-0.082
55525	ENSG00000171914	TLN2	chr15	+	62453444	62453741	62536592	62536747	62390525	62390685	62589686	62589762	55525	0,3,3	3,1,1	3,8,1	1,0,0	298	298	0.00127888730622	0.0263616768327	0.0,0.75,0.75	0.75,1.0,1.0	-0.417
55566	ENSG00000116473	RAP1A	chr1	+	111699486	111699607	111702591	111702703	111697440	111697497	111703335	111703476	55566	13,17,27	4,5,0	10,6,18	0,1,0	270	261	0.000392132871235	0.0105236079496	0.759,0.767,1.0	1.0,0.853,1.0	-0.109
55568	ENSG00000116473	RAP1A	chr1	+	111699486	111699745	111702591	111702703	111697440	111697497	111703335	111703476	55568	4,5,7	4,5,0	4,1,6	0,1,0	298	261	0.000362349684828	0.00991941221131	0.467,0.467,1.0	1.0,0.467,1.0	-0.178
